parent_smiles	parent_name	child_name	child_smiles	set
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl	clotiazepam	Hydroxy-clotiazepam	CC(O)c1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl	train
C=CC1CC=CCC1	cyclohexene, 4-ethenyl-, (s)-		C=CC1CCC2OC2C1	train
COc1cc(CCC(=O)O)ccc1O	Dihydroferulic acid		COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O	train
O=P1(N(CCCl)CCCl)OCCCN1CCCl	l-trofosfamide	Ifosfamide	O=P1(N(CCCl)CCCl)OCCCN1CCCl	train
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl	2_2_4_4_5_5-hexachlorobiphenyl		Oc1c(Cl)c(Cl)cc(-c2cc(Cl)c(Cl)cc2Cl)c1Cl	train
Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2	Epicatechin	Phloroglucinol	Oc1cc(O)cc(O)c1	train
O=c1c(O)c(-c2ccccc2)oc2ccccc12	3-Hydroxyflavone		O=C(O)C1OC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)C(O)C(O)C1O	train
Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1	4p-Carboxylumiracoxib		Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1	train
Clc1ccccc1CN1CCc2sccc2C1	ticlopidine	Thienodihydropyridinium	Clc1ccccc1CN1C=C2C=C[S+]=C2CC1	train
OC1c2cccc3ccc4c5ccccc5cc1c4c23	4-hydroxycyclopenta[def]chrysene		O=S(=O)(O)OC1c2cccc3ccc4c5ccccc5cc1c4c23	train
Nc1ccccc1CO	2-aminobenzylalcohol		Nc1ccccc1COS(=O)(=O)O	train
CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3N=C(O)CN12	unii-s5969b6237 component anucdxcticzjrh-zmzpimszsa-n		CC1(O)COC2(c3ccccc3Cl)c3cc(Cl)ccc3N=C(O)CN12	train
Cc1cccc(C(C)c2cnc[nH]2)c1C	Dexmedetomidine		Cc1cccc(C(C)c2cn(C3OC(C(=O)O)C(O)C(O)C3O)cn2)c1C	train
c1ccc2cnccc2c1	isoquinoline	isoquinoline N-oxide	[O-][n+]1ccc2ccccc2c1	train
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O	Fenofibric Acid	6-({2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoyl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid	CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O	train
COc1ccccc1NO	N‐(2‐methoxyphenyl)hydroxylamine	NÃ¢â‚¬Â(2Ã¢â‚¬Âmethoxyphenyl)hydroxylamine, O-acetyl	COc1ccccc1NOC(C)=O	train
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1	Bis-OH-methoxychlor	Tris-OH-methoxychlor	Oc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1	train
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	Endosulfan-alpha	Endosulfan sulfate	O=S1(=O)OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	train
CCOc1ccc2c(CCl)cc(=O)oc2c1	2h-1-benzopyran-2-one, 4-(chloromethyl)-7-ethoxy-	4-(Chloromethyl)-7-hydroxychromen-2-one	O=c1cc(CCl)c2ccc(O)cc2o1	train
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	loratadine		Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	train
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	Ondansetron	8-OH-ondansetron	Cc1nccn1CC1CCc2c(c3cccc(O)c3n2C)C1=O	train
CC(C)(C)c1ccc(O)cc1	4-tert-Butylphenol		CC(C)(C)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	train
Cn1c(=N)[nH]c2c3cccnc3ccc21	2-Amino-3-methylimidazo(4,5-F)quinoline	N-OH-2-amino-3-methylimidazo[4,5-f]quinoline (N-OH-IQ)	Cn1c(NO)nc2c3cccnc3ccc21	train
COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	5-O-Desmethyl Donepezil		COc1cc2c(cc1OC1OC(C(=O)O)C(O)C(O)C1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	train
COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314	oxycodone	noroxycodone	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314	train
C=CCc1cc(OC)c2c(c1)OCO2	myristicin	5-allyl-1-methoxy-2,3-dihydroxybenzene	C=CCc1cc(O)c(O)c(OC)c1	train
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCN=C1O	Lopinavir, D-valine diastereomer-		Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)N=C1O	train
CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1	Nateglinide		CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1	train
CC1CN(C(=O)O)CCc2ccc(Cl)cc21	N-Carbamoyllorcaserin		CC1CN(C(=O)OC2OC(C(=O)O)C(C)C(C)C2C)CCc2ccc(Cl)cc21	train
COc1ccc2cc(C#N)c(=O)oc2c1	3-cyano-7-methoxycoumarin	3-Cyano-7-hydroxycoumarin	N#Cc1cc2ccc(O)cc2oc1=O	train
CCCN1CCCC(c2cccc(S(C)(=O)=O)c2)C1	PNU-96391		CS(=O)(=O)c1cccc(C2CCCNC2)c1	train
ClCCl	Methylene chloride	Dichloromethanol	OC(Cl)Cl	train
Nc1ccc2ccc3cccc4ccc1c2c34	1-aminopyrene	N-hydroxy-1-aminopyrene	ONc1ccc2ccc3cccc4ccc1c2c34	train
C=C(C)C1CC=C(C)C(O)C1	Carveol		C=C(C)C1CC=C(C)C(OC2OC(C(=O)O)C(O)C(O)C2O)C1	train
OC1CCCc2cc3ccc4cccc5ccc(c21)c3c45	10-hydroxy-7,8,9,10-tetrahydrobenzo[a]pyrene		O=S(=O)(O)OC1CCCc2cc3ccc4cccc5ccc(c21)c3c45	train
CC=O	acetaldehyde	Acetic Acid	CC(=O)O	train
O=C(O)c1cccc(Oc2ccccc2)c1	3-Phenoxybenozoic acid	3-Phenoxybenzoylglycine	O=C(O)CNC(=O)c1cccc(Oc2ccccc2)c1	train
c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2	Mequitazine		[O-][S+]1c2ccccc2N(CC23CCN(CC2)CC3)c2ccccc21	train
Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F	Aminoflavone, N5-Hydroxyl	Aminoflavone, N4', N5-dihydroxy	Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F	train
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O	S-Bioallethrin		C=CCC1=C(C)C(OC(=O)C2C(C=C(C)CO)C2(C)C)CC1=O	train
COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13	unii-vg463bm9rl component dtjqbbhyrqydeg-rlhiphhxsa-n		COC(=O)C12CC3CC(CCO)C1N(CCc1c2[nH]c2ccccc12)C3	train
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	atorvastatin		CC(C)c1c(C(=O)Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	train
N#Cc1c(Cl)cccc1Cl	2,6-dichlorobenzonitrile		N#CC1C(Cl)=CC=C2OC21Cl	train
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C)CC3)cc2)C1=O	Glimepiride	Cyclohexylhydroymethylglimepiride	CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CO)CC3)cc2)C1=O	train
CNCCOC(c1ccccc1)c1ccccc1	N-Desmethyldiphenhydramine	N,N-Didesmethyldiphenhydramine	NCCOC(c1ccccc1)c1ccccc1	train
OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	reduced_haloperidol	haloperidol	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	train
CCNCC(=O)Nc1c(C)cccc1C	Monoethylglycinexylidide	Glycinexylidide	Cc1cccc(C)c1NC(=O)CN	train
COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	rifalazil		COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(O)C1C	train
O=C(Nc1nn[nH]n1)c1cc(Oc2ccccc2)c2ccccn2c1=O	Quinotolast	Quinotolast N-glucuronide	O=C(N=c1nnn(OC2OC(C(=O)O)C(O)C(O)C2O)[nH]1)c1cc(Oc2ccccc2)c2ccccn2c1=O	train
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1	(s)-venlafaxine	N-Desmethylvenlafaxine	CNCC(c1ccc(OC)cc1)C1(O)CCCCC1	train
CN(C)NN=C1N=CN=C1C(N)=O	dacarbazine	MTIC	CNNN=C1N=CN=C1C(N)=O	train
Cc1cc(O)nc2c1N=C(O)c1cccnc1N2C1CC1	2-Hydroxynevirapine	2-Hydroxynevirapine glucuronide	Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)nc2c1N=C(O)c1cccnc1N2C1CC1	train
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1O	Demethoxycurcumin	Demethoxycurcumin O-glucuronide	COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1OC1OC(C(=O)O)C(O)C(O)C1O	train
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12	trovafloxacin		NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cn4-c3ccc(F)cc3F)CC12	train
O=C(O)c1cc(O)c2cccc(O)c2n1	xanthurenic acid		O=C(O)c1cc(O)c2cccc(OS(=O)(=O)O)c2n1	train
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1	Rofecoxib	5-OH-rofecoxib	CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1	train
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1	Loxepine	Loxepine N-glucuronide	C[N+]1(C2OC(C(=O)O)C(O)C(O)C2O)CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1	train
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1	perazine		c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1	train
CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	sertraline	N-desmethylsertraline	NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	train
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1	2,2',4,5,5'-pentachlorobiphenyl	2,2',4',5,5'-pentachloro-[1,1'-biphenyl]-4-ol	Oc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl	train
CCO	ethanol	Acetaldehyde	CC=O	train
CCCN(CCC)N=O	NDPA	Dipropylimine	CCCNCCC	train
CNCCCC12CCC(c3ccccc31)c1ccccc12	maprotiline	3-OH-maprotiline	CNCCCC12CCC(c3ccccc31)c1ccc(O)cc12	train
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23	riddelliine	riddelliine N-Oxide	C=C1CC(=CC)C(=O)OC2CC[N+]3([O-])CC=C(COC(=O)C1(O)CO)C23	train
CCCCI	1-iodobutane	butyl-glutathione	CCCCSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	train
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1	TRANS-PERMETHRIN	(3-Phenoxyphenyl)methanol	OCc1cccc(Oc2ccccc2)c1	train
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1	bromperidol		OC1(c2ccc(Br)cc2)CCNCC1	train
CCCCc1cc(N)n2ncc(O)c2n1	M23OH		CCCCc1cc(N)n2ncc(OS(=O)(=O)O)c2n1	train
OC1=Nc2ccc(Br)cc2C(c2ccccn2)=NC1	Bromazepam		OC1=Nc2ccc(Br)cc2C(c2ccccn2)=NC1O	train
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	Erlotinib	2Ã¢â‚¬Â({4Ã¢â‚¬Â[(3Ã¢â‚¬Âethynylphenyl)amino]Ã¢â‚¬Â6Ã¢â‚¬Â(2Ã¢â‚¬Âmethoxyethoxy)quinazolinÃ¢â‚¬Â7Ã¢â‚¬Âyl}oxy)ethanÃ¢â‚¬Â1Ã¢â‚¬Âol	C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1	train
COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1	Pterostilbene		COc1cc(C=Cc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc(OC)c1	train
Cc1cc2c3ccccc3ccc2c2ccccc12	6-methylchrysene	6-MeC-1,2-diol	Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3	train
CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccccn1	rosiglitazone	N-Desmethylrosiglitazone 	O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1	train
COc1cc2c(=O)c(-c3ccccc3)coc2cc1O	7-Hydroxy-6-methoxyisoflavone		COc1cc2c(=O)c(-c3ccccc3)coc2cc1OC1OC(C(=O)O)C(O)C(O)C1O	train
CC(N)Cc1ccccc1	Amphetamine	4-Hydroxyamphetamine	CC(N)Cc1ccc(O)cc1	train
Cc1ccccc1C(=O)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21	alilusem		O=C(c1ccccc1CO)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21	train
CCOc1ccc(NC(N)=O)cc1	Dulcin		CCOc1ccc(NC(=O)NC2OC(C(=O)O)C(O)C(O)C2O)cc1	train
Cc1c(F)c(NO)c2c(=O)c(O)c(-c3ccc(N)c(F)c3)oc2c1F	Aminoflavone M-VI		Cc1c(F)c(NO)c2c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3ccc(N)c(F)c3)oc2c1F	train
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC	etoperidone		Clc1cccc(N2CCNCC2)c1	train
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	Cholic acid	Cholic acid glucuronide	CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC4(C)C3CC(O)C12C	train
O=c1cc(-c2ccccc2O)oc2cc(O)ccc12	7,2p-Dihydroxyflavone		O=C(O)C1OC(Oc2ccc3c(=O)cc(-c4ccccc4O)oc3c2)C(O)C(O)C1O	train
O=C1N=C(O)CCC1N1C(=O)c2ccccc2C1=O	(-)-thalidomide	cis, trans-5'-OH-thalidomide	O=C1N=C(O)C(N2C(=O)c3ccccc3C2=O)CC1O	train
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1	Deltamethrin	4'-OH-deltamethrin	CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccc(O)cc2)c1	train
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl	Chlorpyrifos	Diethyl phosphorothioate	CCOP(=O)(O)OCC	train
Oc1ccc2c(cc3ccc4cccc5c6ccccc6c2c3c45)c1O	dibenzo[a,l]pyrene-11,12- diol	dibenzo[a,l]pyrene-12-ol, 11-O-glucuronide	O=C(O)C1OC(Oc2c(O)ccc3c2cc2ccc4cccc5c6ccccc6c3c2c45)C(O)C(O)C1O	train
COC12CCC3(CC1C(C)(O)CCc1cccs1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5	Thienorphine		COC12CCC3(CC1C(C)(O)CCc1cccs1)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1CC1CC1)C2O5	train
CCCCOc1ccc2ccc(=O)oc2c1	7-butoxy-2h-chromen-2-one		CCCC(O)OC1CCC2CCC(O)OC2C1	train
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	Luteolin		O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O	train
CCCc1ccc(O)cc1	4-n-Propylphenol		CCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	train
O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	qttnoskslatgqb-uhfffaoysa-n	uroporphyrin	O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C(O)c1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2	train
Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2	Midazolam	Midazolam N-glucuronide	Cc1n2c(c[n+]1C1OC(C(=O)O)C(O)C(O)C1O)CN=C(c1ccccc1F)c1cc(Cl)ccc1-2	train
COc1ccc(Cl)cc1C1(F)C(O)=Nc2cc(C(F)(F)F)ccc21	MaxiPost		COc1ccc(Cl)cc1C1(F)C(=O)N(C2OC(C(=O)O)C(O)C(O)C2O)c2cc(C(F)(F)F)ccc21	train
COc1ccc(N2CCc3c2c2cccc(OC(F)(F)F)c2[nH]c3=NCCO)c(C)c1	kr-60436	O-demethyl-KR-60436	Cc1cc(O)ccc1N1CCc2c1c1cccc(OC(F)(F)F)c1[nH]c2=NCCO	train
CN1C(=O)N=C(O)C(C)(C2=CCCCC2)C1=O	(s)-hexobarbital	3'-OH-(S)-hexobarbital	CN1C(=O)N=C(O)C(C)(C2=CC(O)CCC2)C1=O	train
CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N	retigabine	retigabine N2-glucuronide	CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1NC1OC(C(=O)O)C(O)C(O)C1O	train
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	clarithromycin	N-desmethyl-CLAR	CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	train
CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1	Gypsogenin		CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1	train
CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	adinazolam	N-demethyladinazolam	CNCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	train
CC=Cc1ccc(O)c(OC)c1	trans-isoeugenol		CC=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1	train
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	Apigenin		O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O	train
COc1ccc(C(=O)N=c2c(Cl)c[nH]cc2Cl)cc1OC1CCCC1	RP73401		COc1ccc(C(=O)N=c2c(Cl)c[nH]cc2Cl)cc1OC1CCC(O)C1	train
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12	7,3p,4p-Trihydroxyflavone		O=C(O)C1OC(Oc2ccc3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O	train
Cc1nccn1CC1CCc2c(c3ccc(O)cc3n2C)C1=O	7-OH-ondansetron	ondansetron 7-O-sulfate	Cc1nccn1CC1CCc2c(c3ccc(OS(=O)(=O)O)cc3n2C)C1=O	train
CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	1Ã¢â‚¬Â{3Ã¢â‚¬Â[4Ã¢â‚¬Â(3Ã¢â‚¬ÂchloroÃ¢â‚¬Â4Ã¢â‚¬Âhydroxyphenyl)piperazinÃ¢â‚¬Â1Ã¢â‚¬Âyl]propyl}Ã¢â‚¬Â3Ã¢â‚¬ÂethylÃ¢â‚¬Â4Ã¢â‚¬Â(2Ã¢â‚¬Âphenoxyethyl)Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬Â1,2,4Ã¢â‚¬ÂtriazolÃ¢â‚¬Â5Ã¢â‚¬Âone	1Ã¢â‚¬Â[3Ã¢â‚¬Â(4Ã¢â‚¬Â{3Ã¢â‚¬ÂchloroÃ¢â‚¬Â4Ã¢â‚¬ÂhydroxyÃ¢â‚¬Â7Ã¢â‚¬Âoxabicyclo[4.1.0]heptaÃ¢â‚¬Â2,4Ã¢â‚¬ÂdienÃ¢â‚¬Â1Ã¢â‚¬Âyl}piperazinÃ¢â‚¬Â1Ã¢â‚¬Âyl)propyl]Ã¢â‚¬Â3Ã¢â‚¬ÂethylÃ¢â‚¬Â4Ã¢â‚¬Â(2Ã¢â‚¬Âphenoxyethyl)Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬Â1,2,4Ã¢â‚¬ÂtriazolÃ¢â‚¬Â5Ã¢â‚¬Âone	CCc1nn(CCCN2CCN(C34C=C(Cl)C(O)=CC3O4)CC2)c(=O)n1CCOc1ccccc1	train
CC(C)c1cccc(C(C)C)c1O	propofol	4-OH-propofol	CC(C)c1cc(O)cc(C(C)C)c1O	train
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC	cisapride	Norcisapride	COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC	train
O=C1C=c2cc3ccc4ccc(NO)cc4c3cc2=CC1	N-hydroxy-2-aminobenzanthrone		O=C1C=c2cc3ccc4ccc(NOC5OC(C(=O)O)C(O)C(O)C5O)cc4c3cc2=CC1	train
COc1ccc(C=C2CCCN=C2c2cccnc2)c(OC)c1	gts-21	2-OH-GTS-21	COc1ccc(C=C2CCCN=C2c2cccnc2)c(O)c1	train
Nc1c(Br)cc(Br)cc1CNC1CCC(O)CC1	ambroxol	2-Amino-3,5-dibromobenzaldehyde	Nc1c(Br)cc(Br)cc1C=O	train
COc1ccc2[nH]c3c(c2c1)CCNC3	pinoline	1H,2H,3H,4H,9H‐pyrido[3,4‐b]indol‐6‐ol	Oc1ccc2[nH]c3c(c2c1)CCNC3	train
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	bosentan	4-(2-hydroxy-1,1-dimethylethyl)-N-[6-(2-hydroxyethoxy)-5-(2-methoxyphenoxy)-[2,2Ã¢â‚¬â„¢]bipyrimidinyl-4-yl]-benzenesulfonamide	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO	train
CCOP(=S)(OCC)SCCSCC	Disulfoton	Disulfoton sulfoxide	CCOP(=S)(OCC)SCC[S+]([O-])CC	train
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	triazolam		OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2	train
COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCCc3nc(-c4ccccc4)oc3C)cc2)cc1	muraglitazar		COc1ccc(OC(=O)N(CC(=O)O)Cc2ccc(OCC(O)c3nc(-c4ccccc4)oc3C)cc2)cc1	train
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	Ketoprofen		CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1	train
CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O	itraconazole	N-Desalkyl-iteraconazole	Oc1nncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccc(Cl)cc5Cl)O4)cc3)CC2)cc1	train
O=[N+]([O-])c1ccc2ccc3cccc4ccc1c2c34	1-nitropyrene	8-OH-1-nitropyrene	O=[N+]([O-])c1ccc2ccc3ccc(O)c4ccc1c2c34	train
O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12	3,4p-Dihydroxyfavone		O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3ccccc3c2=O)C(O)C(O)C1O	train
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	terfenadine	hydroxyterfenadine	CC(C)(CO)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	train
CCCOc1ccc(O)cc1	4-Propoxyphenol		CCCOc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	train
N=C(N)NN=Cc1c(Cl)cccc1Cl	guanabenz	Guanoxabenz	N=C(NO)NN=Cc1c(Cl)cccc1Cl	train
Cn1cnc2c1c(O)nc(=O)n2C	theobromine		Cn1c(O)nc2c1c(O)nc(=O)n2C	train
COc1ccc2c(c1)c(CC(=O)NCCc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	n-(2-phenylethyl)indomethacin amide		COc1ccc2c(c1)c(CC(=O)NC(O)Cc1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	train
CN1CCN2c3cc(O)ccc3Cc3ccccc3C2C1	(R)-mianserin, 8-hydroxy	(R)-mianserin, 8-OH-N-desmethyl	Oc1ccc2c(c1)N1CCNCC1c1ccccc1C2	train
O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1	(R)-(+)-Rebamipide	6-Hydroxyrebamipide	O=C(NC(Cc1cc(O)nc2ccc(O)cc12)C(=O)O)c1ccc(Cl)cc1	train
