parent_smiles	parent_name	child_name	child_smiles	set
O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1	7-Benzyloxyresorufin	Resorufin	O=c1ccc2nc3ccc(O)cc3oc-2c1	train
CC(=O)c1cc(O)c(O)cc1O	5-OH-resacetophenone		CC(=O)c1cc(OS(=O)(=O)O)c(O)cc1O	train
C=C(C)c1ccc(OC)c(CN[C@H]2C3CCN(CC3)[C@@H]2C(c2ccccc2)c2ccccc2)c1	(2R,3S)â€2â€(diphenylmethyl)â€Nâ€{[2â€methoxyâ€5â€(propâ€1â€enâ€2â€yl)phenyl]methyl}â€1â€azabicyclo[2.2.2]octanâ€3â€amine	CP-611,781	COc1ccc(C(C)CO)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1	train
O=c1cc(-c2ccccc2)oc2cccc(O)c12	5-Hydroxyflavone		O=C(O)[C@H]1OC(Oc2cccc3oc(-c4ccccc4)cc(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O	train
CCCS[P@@](=S)(OCC)Oc1ccc(SC)cc1	Sulprofos	Sulprofos sulfoxide	CCCSP(=S)(OCC)Oc1ccc(S(C)=O)cc1	train
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	iloperidone	4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl]propoxy]-3-methoxy-a-methylbenzene methanol	COc1cc(C(C)O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	train
NN=c1[nH]ncc2ccccc12	hydralazine	hydralazine N-acetyl	CC(O)=NNc1nncc2ccccc12	train
C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@H]2C3=O)O1	zinc8660420		C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2(O)C3=O)O1	train
Cc1c2ccccc2nc2c1ccc1ccccc12	7-methylbenz(c)acridine		OCc1c2ccccc2nc2c1ccc1ccccc12	train
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	Bexarotene	7-hydroxy-bexarotene	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C	train
CCCOc1ccc(S(=O)(=O)NCC[C@@H]2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1	schembl69463	Hydroxy-DA-8164	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCC4CCCN4C)ccc3OCC(C)O)nc12	train
CC(C)C[C@@H]1N=C(O)[C@H](C)N(C)C(=O)CN=C(O)/C(=C\c2ccccc2)N(C)C1=O	tentoxin		CC(C)CC1N=C(O)C(C)N(C)C(=O)CN=C(O)/C(=C\c2ccccc2)N=C1O	train
O=NN1CCC[C@H]1c1cccnc1	1'-nitrosonornicotine		O=NN1CCCC1(O)c1cccnc1	train
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	toremifene	N-desmethyltoremifene	CNCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	train
O=[P@]1(N(CCCl)CCCl)NCCCO1	l-cyclophosphamide	Dechloroethyl cyclophosphamide	O=[P@]1(NCCCl)NCCCO1	train
CCCI	1-iodopropane	propyl-glutathione	CCCSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O	train
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	trazodone	Trazodone epoxide	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2n1C=CC1OC21	train
COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3	dextromethorphan	Dextrorphan	CN1CC[C@@]23CCCC[C@@H]2[C@@H]1Cc1ccc(O)cc13	train
Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1	Cyanidin	3,4-Dihydroxyphenylacetic acid	O=C(O)Cc1ccc(O)c(O)c1	train
CN1CCC[C@H]1c1cccnc1	nicotine	Nornicotine	c1cncc([C@@H]2CCCN2)c1	train
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C\C[C@@H]4CC[C@@H](C[C@]5(CC[C@H](C(C)C)CO5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@@H]5CC/C(=C\C=C/[C@@H]3C)[C@]45O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O	ivermectin		COC1CC(OC2/C(C)=C\CC3CCC(CC4(CCC(C(C)C)CO4)O3)OC(=O)C3C=C(C)C(O)C4CC/C(=C\C=C/C2C)C34O)OC(C)C1OC1CC(O)C(O)C(C)O1	train
CN1CCN(C(O)=N[C@@H](Cc2ccccc2)C(O)=N[C@H](/C=C/S(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	N-[(2S)-1-[[(E,3S)-1-(benzenesulfonyl)-5-phenylpent-1-en-3-yl]amino]-1-oxo-3-phenylpropan-2-yl]-4-methylpiperazine-1-carboxamide	b-hydroxy-homoPhe K11777	CN1CCN(C(O)=NC(Cc2ccccc2)C(O)=NC(/C=C/S(=O)(=O)c2ccccc2)C(O)Cc2ccccc2)CC1	train
CN(C)N=O	N-Nitrosodimethylamine	N-Nitroso-N-methyl-N-hydroxymethylamine	CN(CO)N=O	train
CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)N=C(O)c1ccc(Cl)c(Cl)c1	dexloxiglumide		CCCCCN(CCCO)C(=O)C(CCC(=O)O)N=C(O)c1ccc(Cl)c(Cl)c1	train
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	tangeretin		COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)c(OC)c3o2)cc1	train
CCC1(c2ccc(O)cc2)N=C(O)N=C1O	Nirvanol (N-demethylmephenytoin		CCC1(c2ccc(O)cc2)N=C(O)N(C2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C1=O	train
C#C[C@]1(O)C[C@H](O)[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC	15-alpha-hydroxydesogestrel		C#C[C@]1(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C[C@H](O)[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC	train
CC[C@@H](C(=O)c1ccc(C)cc1)N1CCCC1	schembl17043265	HO-MPBP	CCC(C(=O)c1ccc(CO)cc1)N1CCCC1	train
Cc1c2ccccc2c(O)c2ccc3ccccc3c12	7-hydroxy-12-methylbenz[a]anthracene		Cc1c2ccccc2c(OS(=O)(=O)O)c2ccc3ccccc3c12	train
Cc1ccnc2c1N=C(O)c1cccnc1N2C1CC1O	12-Hydroxynevirapine	12-Hydroxynevirapine O-glucuronide	Cc1ccnc2c1N=C(O)c1cccnc1N2C1CC1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
Cc1cc(OCC(F)(F)F)c(C)c(C[S@@](=O)c2nc3ccccc3[nH]2)n1	Lansoprazole	Lansoprazole sulfone	Cc1cc(OCC(F)(F)F)c(C)c(CS(=O)(=O)c2nc3ccccc3[nH]2)n1	train
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1	tamsulosin		CCOc1ccccc1OCCNC(C)Cc1ccc(O)c(S(N)(=O)=O)c1	train
CN[C@@H](C)Cc1ccccc1	Metamphetamine	Amphetamine	C[C@H](N)Cc1ccccc1	train
CC(O)=Nc1ccc2c(c1)Cc1ccccc1-2	2-acetamidofluorene	N-Hydroxy-2-acetamidofluorene	CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2	train
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	losartan	E-3174	CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	train
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@]12C	3alpha,12beta-dihydroxy-5alpha-cholan-24-oic acid	hyocholic acid (HCA)	CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CC(O)C12C	train
COc1cc(CCC(=O)/C=C(\O)CCc2ccc(O)c(OC)c2)ccc1O	Tetrahydrocurcumin		COc1cc(CC/C(O)=C/C(=O)CCc2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O	train
N=C(O)c1c(Cl)c(-c2cccnc2)n2c1CCCC2	2-chloro-3-pyridin-3-yl-5,6,7,8-tetrahydroindolizine-1-carboxamide	rac-RPR 127025	N=C(O)c1c(Cl)c(-c2cccnc2)n2c1C(O)CCC2	train
CC(CN1c2ccccc2Sc2ccccc21)N(C)C	Promethazine		CNC(C)CN1c2ccccc2Sc2ccccc21	train
CCN[C@@H](C)Cc1cccc(C(F)(F)F)c1	dexfenfluramine	nordexfenfluramine	CC(N)Cc1cccc(C(F)(F)F)c1	train
CC(C)(C)O	tert-butanol		CC(C)(C)OS(=O)(=O)O	train
C/C=C/C[C@@H](C)C(=O)[C@H]1C(O)=N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(O)=N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(O)=N[C@@H](C)C(O)=N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	valspodar		C/C=C/CC(C)C(=O)C1C(O)=NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	train
Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	8-aminoisoindolo (1,2-b)quinazolin-12(10H)-one		CC(O)=Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	train
C=CCc1ccc(O)c(OC)c1	Eugenol		C=CCc1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(OC)c1	train
CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	(r)-fluoxetine	(r)-Norfluoxetine	NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	train
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl	clotiazepam	Hydroxy-clotiazepam	CC(O)c1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl	train
C=C[C@@H]1CC=CCC1	cyclohexene, 4-ethenyl-, (s)-		C=CC1CCC2OC2C1	train
COc1cc(CCC(=O)O)ccc1O	Dihydroferulic acid		COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O	train
O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl	l-trofosfamide	Ifosfamide	O=[P@@]1(N(CCCl)CCCl)OCCCN1CCCl	train
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl	2_2_4_4_5_5-hexachlorobiphenyl		Oc1c(Cl)c(Cl)cc(-c2cc(Cl)c(Cl)cc2Cl)c1Cl	train
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2	Epicatechin	Phloroglucinol	Oc1cc(O)cc(O)c1	train
O=c1c(O)c(-c2ccccc2)oc2ccccc12	3-Hydroxyflavone		O=C(O)[C@H]1OC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)[C@H](O)[C@@H](O)[C@@H]1O	train
Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1	4p-Carboxylumiracoxib		Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1	train
Clc1ccccc1CN1CCc2sccc2C1	ticlopidine	Thienodihydropyridinium	Clc1ccccc1CN1C=C2C=C[S+]=C2CC1	train
OC1c2cccc3ccc4c5ccccc5cc1c4c23	4-hydroxycyclopenta[def]chrysene		O=S(=O)(O)OC1c2cccc3ccc4c5ccccc5cc1c4c23	train
Nc1ccccc1CO	2-aminobenzylalcohol		Nc1ccccc1COS(=O)(=O)O	train
C[C@@H]1CO[C@@]2(c3ccccc3Cl)c3cc(Cl)ccc3N=C(O)CN12	unii-s5969b6237 component anucdxcticzjrh-zmzpimszsa-n		CC1(O)COC2(c3ccccc3Cl)c3cc(Cl)ccc3N=C(O)CN12	train
Cc1cccc([C@H](C)c2cnc[nH]2)c1C	Dexmedetomidine		Cc1cccc([C@H](C)c2cn(C3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c[nH+]2)c1C	train
c1ccc2cnccc2c1	isoquinoline	isoquinoline N-oxide	[O-][n+]1ccc2ccccc2c1	train
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O	Fenofibric Acid	6-({2-[4-(4-chlorobenzoyl)phenoxy]-2-methylpropanoyl}oxy)-3,4,5-trihydroxyoxane-2-carboxylic acid	CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)OC1OC(C(=O)O)C(O)C(O)C1O	train
COc1ccccc1NO	N‐(2‐methoxyphenyl)hydroxylamine	NÃ¢â‚¬Â(2Ã¢â‚¬Âmethoxyphenyl)hydroxylamine, O-acetyl	COc1ccccc1NOC(C)=O	train
Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1	Bis-OH-methoxychlor	Tris-OH-methoxychlor	Oc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1	train
O=[S@]1OC[C@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl	Endosulfan-alpha	Endosulfan sulfate	O=S1(=O)OC[C@H]2[C@H](CO1)[C@@]1(Cl)C(Cl)=C(Cl)[C@]2(Cl)C1(Cl)Cl	train
CCOc1ccc2c(CCl)cc(=O)oc2c1	2h-1-benzopyran-2-one, 4-(chloromethyl)-7-ethoxy-	4-(Chloromethyl)-7-hydroxychromen-2-one	O=c1cc(CCl)c2ccc(O)cc2o1	train
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1	loratadine		Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1	train
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	Ondansetron	8-OH-ondansetron	Cc1nccn1CC1CCc2c(c3cccc(O)c3n2C)C1=O	train
CC(C)(C)c1ccc(O)cc1	4-tert-Butylphenol		CC(C)(C)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
Cn1c(=N)[nH]c2c3cccnc3ccc21	2-Amino-3-methylimidazo(4,5-F)quinoline	N-OH-2-amino-3-methylimidazo[4,5-f]quinoline (N-OH-IQ)	Cn1c(NO)nc2c3cccnc3ccc21	train
COc1cc2c(cc1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	5-O-Desmethyl Donepezil		COc1cc2c(cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	train
COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314	oxycodone	noroxycodone	COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314	train
C=CCc1cc(OC)c2c(c1)OCO2	myristicin	5-allyl-1-methoxy-2,3-dihydroxybenzene	C=CCc1cc(O)c(O)c(OC)c1	train
Cc1cccc(C)c1OCC(O)=N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)N=C(O)[C@@H](C(C)C)N1CCCN=C1O	Lopinavir, D-valine diastereomer-		Cc1cccc(C)c1OCC(O)=NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)N=C(O)C(C(C)C)N1CCC(O)N=C1O	train
CC(C)[C@H]1CC[C@H](C(O)=N[C@H](Cc2ccccc2)C(=O)O)CC1	Nateglinide		CC(C)[C@H]1CC[C@H](C(O)=N[C@H](Cc2ccccc2)C(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)CC1	train
CC1CN(C(=O)O)CCc2ccc(Cl)cc21	N-Carbamoyllorcaserin		CC1CN(C(=O)OC2O[C@@H](C(=O)O)[C@H](C)[C@@H](C)[C@@H]2C)CCc2ccc(Cl)cc21	train
COc1ccc2cc(C#N)c(=O)oc2c1	3-cyano-7-methoxycoumarin	3-Cyano-7-hydroxycoumarin	N#Cc1cc2ccc(O)cc2oc1=O	train
CCCN1CCC[C@@H](c2cccc(S(C)(=O)=O)c2)C1	PNU-96391		CS(=O)(=O)c1cccc(C2CCCNC2)c1	train
ClCCl	Methylene chloride	Dichloromethanol	OC(Cl)Cl	train
Nc1ccc2ccc3cccc4ccc1c2c34	1-aminopyrene	N-hydroxy-1-aminopyrene	ONc1ccc2ccc3cccc4ccc1c2c34	train
C=C(C)C1CC=C(C)C(O)C1	Carveol		C=C(C)C1CC=C(C)C(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C1	train
OC1CCCc2cc3ccc4cccc5ccc(c21)c3c45	10-hydroxy-7,8,9,10-tetrahydrobenzo[a]pyrene		O=S(=O)(O)OC1CCCc2cc3ccc4cccc5ccc(c21)c3c45	train
CC=O	acetaldehyde	Acetic Acid	CC(=O)O	train
O=C(O)c1cccc(Oc2ccccc2)c1	3-Phenoxybenozoic acid	3-Phenoxybenzoylglycine	O=C(O)CN=C(O)c1cccc(Oc2ccccc2)c1	train
c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2	Mequitazine		O=S1c2ccccc2N(CC23CCN(CC2)CC3)c2ccccc21	train
Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F	Aminoflavone, N5-Hydroxyl	Aminoflavone, N4', N5-dihydroxy	Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F	train
C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O	S-Bioallethrin		C=CCC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](/C=C(/C)CO)C2(C)C)CC1=O	train
COCC[C@@H]1C[C@@H]2CN3CCc4c([nH]c5ccccc45)[C@@](C(=O)OC)(C2)[C@@H]13	unii-vg463bm9rl component dtjqbbhyrqydeg-rlhiphhxsa-n		COC(=O)C12CC3CC(CCO)C1N(CCc1c2[nH]c2ccccc12)C3	train
CC(C)c1c(C(O)=Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O	atorvastatin		CC(C)c1c(C(O)=Nc2ccccc2O)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	train
N#Cc1c(Cl)cccc1Cl	2,6-dichlorobenzonitrile		N#CC1C(Cl)=CC=C2OC21Cl	train
CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=NC3CCC(C)CC3)cc2)C1=O	Glimepiride	Cyclohexylhydroymethylglimepiride	CCC1=C(C)CN(C(O)=NCCc2ccc(S(=O)(=O)NC(O)=NC3CCC(CO)CC3)cc2)C1=O	train
CNCCOC(c1ccccc1)c1ccccc1	N-Desmethyldiphenhydramine	N,N-Didesmethyldiphenhydramine	NCCOC(c1ccccc1)c1ccccc1	train
O[C@@H](CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	reduced_haloperidol	haloperidol	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	train
CCNCC(O)=Nc1c(C)cccc1C	Monoethylglycinexylidide	Glycinexylidide	Cc1cccc(C)c1N=C(O)CN	train
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C	rifalazil		COC1/C=C\OC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)/C(C)=C/C=CC(C)C(O)C(C)C(O)C(C)C(O)C1C	train
O=c1c(C(O)=Nc2nn[nH]n2)cc(Oc2ccccc2)c2ccccn12	Quinotolast	Quinotolast N-glucuronide	O=C(N=c1nnn(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[nH]1)c1cc(Oc2ccccc2)c2ccccn2c1=O	train
COc1ccc([C@@H](CN(C)C)C2(O)CCCCC2)cc1	(s)-venlafaxine	N-Desmethylvenlafaxine	CNC[C@H](c1ccc(OC)cc1)C1(O)CCCCC1	train
CN(C)N/N=C1\N=CN=C1C(N)=O	dacarbazine	MTIC	CNN/N=C1\N=CN=C1C(N)=O	train
Cc1cc(O)nc2c1N=C(O)c1cccnc1N2C1CC1	2-Hydroxynevirapine	2-Hydroxynevirapine glucuronide	Cc1cc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)nc2c1N=C(O)c1cccnc1N2C1CC1	train
COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O	Demethoxycurcumin	Demethoxycurcumin O-glucuronide	COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)cc2)ccc1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12	trovafloxacin		N[C@@H]1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cn4-c3ccc(F)cc3F)C[C@@H]12	train
O=C(O)c1cc(O)c2cccc(O)c2n1	xanthurenic acid		O=C(O)c1cc(O)c2cccc(OS(=O)(=O)O)c2n1	train
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1	Rofecoxib	5-OH-rofecoxib	CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1	train
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1	Loxepine	Loxepine N-glucuronide	C[N+]1(C2OC(C(=O)O)C(O)C(O)C2O)CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1	train
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1	perazine		c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1	train
CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21	sertraline	N-desmethylsertraline	NC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21	train
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1	2,2',4,5,5'-pentachlorobiphenyl	2,2',4',5,5'-pentachloro-[1,1'-biphenyl]-4-ol	Oc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl	train
CCO	ethanol	Acetaldehyde	CC=O	train
CCCN(CCC)N=O	NDPA	Dipropylimine	CCCNCCC	train
CNCCCC12CCC(c3ccccc31)c1ccccc12	maprotiline	3-OH-maprotiline	CNCCCC12CCC(c3ccccc31)c1ccc(O)cc12	train
C=C1C/C(=C/C)C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@@]1(O)CO)[C@H]23	riddelliine	riddelliine N-Oxide	C=C1C/C(=C/C)C(=O)OC2CC[N+]3([O-])CC=C(COC(=O)C1(O)CO)C23	train
CCCCI	1-iodobutane	butyl-glutathione	CCCCSC[C@H](N=C(O)CC[C@H](N)C(=O)O)C(O)=NCC(=O)O	train
CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1	TRANS-PERMETHRIN	(3-Phenoxyphenyl)methanol	OCc1cccc(Oc2ccccc2)c1	train
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1	bromperidol		OC1(c2ccc(Br)cc2)CCNCC1	train
CCCCc1cc(N)n2ncc(O)c2n1	M23OH		CCCCc1cc(N)n2ncc(OS(=O)(=O)O)c2n1	train
OC1=Nc2ccc(Br)cc2C(c2ccccn2)=NC1	Bromazepam		OC1=Nc2ccc(Br)cc2C(c2ccccn2)=NC1O	train
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1	Erlotinib	2Ã¢â‚¬Â({4Ã¢â‚¬Â[(3Ã¢â‚¬Âethynylphenyl)amino]Ã¢â‚¬Â6Ã¢â‚¬Â(2Ã¢â‚¬Âmethoxyethoxy)quinazolinÃ¢â‚¬Â7Ã¢â‚¬Âyl}oxy)ethanÃ¢â‚¬Â1Ã¢â‚¬Âol	C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1	train
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1	Pterostilbene		COc1cc(/C=C/c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)cc(OC)c1	train
Cc1cc2c3ccccc3ccc2c2ccccc12	6-methylchrysene	6-MeC-1,2-diol	Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3	train
CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccccn1	rosiglitazone	N-Desmethylrosiglitazone 	O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1	train
COc1cc2c(=O)c(-c3ccccc3)coc2cc1O	7-Hydroxy-6-methoxyisoflavone		COc1cc2c(=O)c(-c3ccccc3)coc2cc1OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O	train
C[C@@H](N)Cc1ccccc1	Amphetamine	4-Hydroxyamphetamine	CC(N)Cc1ccc(O)cc1	train
Cc1ccccc1C(=O)N1CC/C(=N\OS(=O)(=O)O)c2ccc(Cl)cc21	alilusem		O=C(c1ccccc1CO)N1CC/C(=N\OS(=O)(=O)O)c2ccc(Cl)cc21	train
CCOc1ccc(NC(=N)O)cc1	Dulcin		CCOc1ccc(NC(O)=NC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1	train
Cc1c(F)c(NO)c2c(=O)c(O)c(-c3ccc(N)c(F)c3)oc2c1F	Aminoflavone M-VI		Cc1c(F)c(NO)c2c(=O)c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc(N)c(F)c3)oc2c1F	train
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC	etoperidone		Clc1cccc(N2CCNCC2)c1	train
