parent_name,child_name,parent_smiles,child_smiles,source,fps
Mobocertinib,AP32914,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,C=CC(=O)Nc1cc(Nc2ncc(C(=O)OC(C)C)c(-c3c[nH]c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,DrugBank,[0 1 0 ... 0 0 0]
Melphalan flufenamide,Desethyl Melphalan Flufenamide,CCOC(=O)C(Cc1ccc(F)cc1)NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)NC(Cc1ccc(F)cc1)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Melphalan flufenamide,Melphalan,CCOC(=O)C(Cc1ccc(F)cc1)NC(=O)C(N)Cc1ccc(N(CCCl)CCCl)cc1,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Fosdenopterin,Compound Z,Nc1nc(=O)c2c([nH]1)NC1OC3COP(=O)(O)OC3C(O)(O)C1N2,N=c1nc(O)c2nc(C(=O)C3OP(=O)(O)OCC3O)cnc2[nH]1,DrugBank,[0 0 0 ... 0 0 1]
Serdexmethylphenidate,Dexmethylphenidate,COC(=O)C(c1ccccc1)C1CCCCN1C(=O)OC[n+]1cccc(C(=O)NC(CO)C(=O)[O-])c1,COC(=O)C(c1ccccc1)C1CCCCN1,DrugBank,[0 1 0 ... 0 0 0]
Dexmethylphenidate,Ethylphenidate,COC(=O)C(c1ccccc1)C1CCCCN1,CCOC(=O)C(c1ccccc1)C1CCCCN1,DrugBank,[0 1 0 ... 0 0 0]
Deucravacitinib,BMT-153261,[H]C([H])([H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,[H]C([H])([H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2nc[nH]n2)c1OC,DrugBank,[0 0 0 ... 0 1 0]
Deucravacitinib,Deucravacitinib M11 metabolite,[H]C([H])([H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,[H]C([H])(O)NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,DrugBank,[0 0 0 ... 0 1 0]
Deucravacitinib,BMT-158170,[H]C([H])([H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,[H]C([H])([H])NC(=O)c1nnc(N)cc1Nc1cccc(-c2ncn(C)n2)c1OC,DrugBank,[0 0 0 ... 0 0 0]
L-Acetylleucine,Leucine,CC(=O)NC(CC(C)C)C(=O)O,CC(C)CC(N)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Sofpironium,BBI-4010,CCOC(=O)C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,C[N+]1(CC(=O)[O-])CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,DrugBank,[0 0 0 ... 0 0 0]
Biotin Holocarboxylase Metabolite,Biocytin,NCC(=O)NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)NCC(=O)O,NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Dehydroascorbate,"2,3-dikeogulonic acid",O=C1OC(C(O)CO)C(=O)C1=O,O=C(O)C(=O)C(=O)C(O)C(O)CO,DrugBank,[0 1 0 ... 0 0 0]
Glutamate,α-ketoglutarate,NC(CCC(=O)O)C(=O)O,O=C(O)CCC(=O)C(=O)O,DrugBank,[0 0 0 ... 0 0 0]
25-hydroxyvitamin D,Calcitrol,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)(C)O)CC(O)CC1O,DrugBank,[0 1 0 ... 0 0 0]
"5,10-methylene tetrahydrofolate (THF)",5-Methyltetrahydrofolate,N=c1nc(O)c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,DrugBank,[0 1 0 ... 0 0 0]
13'-hydroxy-alpha-tocopherol,13'-carboxy-alpha-tocopherol,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)CO)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,DrugBank,[0 1 0 ... 0 0 0]
3-alpha-isopravastatin,7-hydroxy-3-alpha-isopravastatin,CCC(C)C(=O)OC1CCC=C2C=C(O)C(C)C(CCC(O)CC(O)CC(=O)O)C21,CCC(C)C(=O)OC1C(O)CC=C2C=C(O)C(C)C(CCC(O)CC(O)CC(=O)O)C21,DrugBank,[0 1 0 ... 0 0 0]
3'(S)-hydroxy-pravastatin,3'(S)-hydroxy-pravastatin-tetranor,CC(O)C(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,CC(O)C(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)O)C21,DrugBank,[0 1 0 ... 0 0 0]
4-hydroxyamphetamine,4-Hydroxynorephedrine,CC(N)Cc1ccc(O)cc1,CC(N)C(O)c1ccc(O)cc1,DrugBank,[0 1 0 ... 0 0 0]
Nicotine imine,Cotinine,C[N+]1=CCCC1c1cccnc1,CN1C(=O)CCC1c1cccnc1,DrugBank,[0 0 0 ... 0 0 0]
Cotinine,Cotinine N-oxide,CN1C(=O)CCC1c1cccnc1,CN1C(=O)CCC1c1ccc[n+]([O-])c1,DrugBank,[0 0 0 ... 0 0 0]
Cotinine,Nornicotine,CN1C(=O)CCC1c1cccnc1,c1cncc(C2CCCN2)c1,DrugBank,[0 0 0 ... 0 0 0]
Cotinine,Nicotine-1'-N-oxide,CN1C(=O)CCC1c1cccnc1,C[N+]1([O-])CCCC1c1cccnc1,DrugBank,[0 0 0 ... 0 0 0]
N-hydroxyphentermine,Nitrophentermine,CC(C)(Cc1ccccc1)NO,CC(C)(Cc1ccccc1)[N+](=O)[O-],DrugBank,[0 0 0 ... 0 0 0]
O-Desmethyltramadol,"N,O-didesmethyltramadol",CN(C)CC1CCCCC1(O)c1cccc(O)c1,CNCC1CCCCC1(O)c1cccc(O)c1,DrugBank,[0 0 0 ... 0 0 0]
N-Desmethyltramadol,"N,O-didesmethyltramadol",CNCC1CCCCC1(O)c1cccc(OC)c1,CNCC1CCCCC1(O)c1cccc(O)c1,DrugBank,[0 0 0 ... 0 0 0]
N-Desmethyltramadol,"N,N-didesmethyltramadol",CNCC1CCCCC1(O)c1cccc(OC)c1,COc1cccc(C2(C)CCCCC2CN)c1,DrugBank,[0 0 0 ... 0 0 0]
"1,7-dimethylxanthine","1,7-Dimethyluric acid",Cn1c(=O)[nH]c2ncn(C)c2c1=O,Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O,DrugBank,[0 0 0 ... 0 0 0]
"1,7-dimethylxanthine",5-Acetylamino-6-formylamino-3-methyluracil,Cn1c(=O)[nH]c2ncn(C)c2c1=O,CC(=O)Nc1c(NC=O)[nH]c(=O)n(C)c1=O,DrugBank,[0 0 0 ... 0 0 0]
"1,7-dimethylxanthine",1-Methylxanthine,Cn1c(=O)[nH]c2ncn(C)c2c1=O,Cn1c(=O)[nH]c2nc[nH]c2c1=O,DrugBank,[0 0 0 ... 0 0 0]
1-Methylxanthine,1-Methyluric acid,Cn1c(=O)[nH]c2nc[nH]c2c1=O,Cn1c(=O)[nH]c2[nH]c(=O)[nH]c2c1=O,DrugBank,[0 0 0 ... 0 0 0]
Succinylmonocholine,Succinic Acid,C[N+](C)(C)CCOC(=O)CCC(=O)O,O=C(O)CCC(=O)O,DrugBank,[0 0 0 ... 0 0 0]
Succinylmonocholine,Choline,C[N+](C)(C)CCOC(=O)CCC(=O)O,C[N+](C)(C)CCO,DrugBank,[0 0 0 ... 0 0 0]
2-Oxoticlopidine,Active metabolite of Ticlopidine,O=C1C=C2CN(Cc3ccccc3Cl)CCC2S1,O=C(O)CC1CN(Cc2ccccc2Cl)CCC1S,DrugBank,[0 0 0 ... 0 0 0]
Ticlopidine S-oxide,Ticlopidine S-oxide dimer,[O-][s+]1ccc2c1CCN(Cc1ccccc1Cl)C2,[O-][S+]1C2=C(CN(Cc3ccccc3Cl)CC2)C2C1C1C3=C(CCN(Cc4ccccc4Cl)C3)C2[S+]1[O-],DrugBank,[0 0 0 ... 0 1 0]
Thienodihydropyridinium,Thienopyridinium,Clc1ccccc1CN1C=C2C=C[S+]=C2CC1,Clc1ccccc1C[n+]1ccc2sccc2c1,DrugBank,[0 0 0 ... 0 0 0]
Thienodihydropyridinium,Ticlopidine lactam analog (M8),Clc1ccccc1CN1C=C2C=C[S+]=C2CC1,O=C1c2ccsc2CCN1Cc1ccccc1Cl,DrugBank,[0 0 0 ... 0 0 0]
Torasemide M1 (hydroxytorsemide),Torasemide M5,CC(C)NC(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(CO)c1,CC(C)NC(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(C(=O)O)c1,DrugBank,[0 1 0 ... 0 0 0]
desmethylcitalopram,Citalopram propionic aldehyde,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,DrugBank,[0 0 0 ... 0 0 0]
Citalopram propionic aldehyde,Citalopram propionic acid,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1,DrugBank,[0 0 0 ... 0 0 0]
Cyclohexyl hydroxymethyl glimepiride,Cyclohexyl carboxyl glimepiride,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(CO)CC3)cc2)C1=O,CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(C(=O)O)CC3)cc2)C1=O,DrugBank,[0 0 0 ... 0 0 0]
12-Hydroxynevirapine,4-carboxynevirapine,OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1,O=C1Nc2c(C(=O)O)ccnc2N(C2CC2)c2ncccc21,DrugBank,[0 0 0 ... 0 0 0]
Cladribine 5'-monophosphate,Cladribine diphosphate,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,DrugBank,[0 0 0 ... 0 0 0]
CVT-3388,CVT-3389,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1,Cc1ccc(O)c(C)c1NC(=O)CN1CCNCC1,DrugBank,[0 0 0 ... 0 0 0]
CVT-2535,CVT-2537,Cc1cccc(C)c1NC(=O)CCO,Cc1cccc(C)c1NC(=O)CC(=O)O,DrugBank,[0 0 0 ... 0 0 0]
N-desmethylbenztropine,N-desmethyl-4'-hydroxy benztropine,c1ccc(C(OC2CC3CCC(C2)N3)c2ccccc2)cc1,OC1(OC(c2ccccc2)c2ccccc2)CC2CCC(C1)N2,DrugBank,[0 1 0 ... 0 0 0]
Ziprasidone Sulfoxide,Ziprasidone Sulfone,O=C1Cc2cc(CCN3CCN(c4n[s+]([O-])c5ccccc45)CC3)c(Cl)cc2N1,O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1,DrugBank,[0 0 0 ... 0 0 0]
"3-(piperazine-1-yl)-1,2-benzisothiazole","3-(piperazine-1-yl)-1,2-benzisothiazole sulfoxide",c1ccc2c(N3CCNCC3)nsc2c1,[O-][s+]1nc(N2CCNCC2)c2ccccc21,DrugBank,[0 0 0 ... 0 1 0]
S-Methyl-dihydro-ziprasidone,S-Methyl-dihydro-ziprasidone-sulfoxide,CSc1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,C[S+]([O-])c1ccccc1C(=N)N1CCN(CCc2cc3c(cc2Cl)NC(=O)C3)CC1,DrugBank,[0 0 0 ... 0 0 0]
dapsone hydroxylamine,Nitroso-dapsone,Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1,Nc1ccc(S(=O)(=O)c2ccc(N=O)cc2)cc1,DrugBank,[0 0 0 ... 0 0 0]
Phenytoin arene-oxide,Phenytoin dihydrodiol,O=C1NC(=O)C(C2=CC3OC3C=C2)(c2ccccc2)N1,O=C1NC(=O)C(C2=CC(O)C(O)C=C2)(c2ccccc2)N1,DrugBank,[0 1 0 ... 0 0 0]
Phenytoin arene-oxide,Hydroxyphenytoin,O=C1NC(=O)C(C2=CC3OC3C=C2)(c2ccccc2)N1,OC1=NC(c2ccccc2)(c2ccc(O)cc2)C(O)=N1,DrugBank,[0 0 0 ... 0 0 0]
"6,7-dichloro-3-hydroxy-1,5 dihydro-imidazo[2,1-b]quinazolin-2-one","2-amino-5,6-dichloro-3,4,-dihydroquinazoline",O=C1NC2=Nc3ccc(Cl)c(Cl)c3CN2C1O,NC1=NCc2c(ccc(Cl)c2Cl)N1,DrugBank,[0 0 0 ... 0 0 0]
monoethylglycinexylidide,"2,6-Dimethylaniline (2,6-Xylidine)",CCNCC(=O)Nc1c(C)cccc1C,Cc1cccc(C)c1N,DrugBank,[0 0 0 ... 0 0 0]
"2,6-Dimethylaniline (2,6-Xylidine)",2-Amino-3-methylbenzoate,Cc1cccc(C)c1N,Cc1cccc(C(=O)O)c1N,DrugBank,[0 0 0 ... 0 0 0]
N-Desmethylvenlafaxine,"N,O-Didesmethylvenlafaxine",CNCC(c1ccc(OC)cc1)C1(O)CCCCC1,CNCC(c1ccc(O)cc1)C1(O)CCCCC1,DrugBank,[0 1 1 ... 0 0 0]
N-desmethylatomoxetine,N-desmethyl-4-hydroxyatomoxetine,Cc1ccccc1OC(CCN)c1ccccc1,Cc1ccccc1OC(CCN)c1ccc(O)cc1,DrugBank,[0 1 0 ... 0 0 0]
4-Hydroxyropivacaine,4-OH-PPX,CCCN1CCCCC1C(=O)Nc1c(C)cc(O)cc1C,Cc1cc(O)cc(C)c1NC(=O)C1CCCCN1,DrugBank,[0 0 0 ... 0 0 0]
3-hydroxyropivacaine,3-OH-PPX,CCCN1CCCCC1C(=O)Nc1c(C)ccc(O)c1C,Cc1ccc(O)c(C)c1NC(=O)C1CCCCN1,DrugBank,[0 0 0 ... 0 0 0]
PPX,4-OH-PPX,Cc1cccc(C)c1NC(=O)C1CCCCN1,Cc1cc(O)cc(C)c1NC(=O)C1CCCCN1,DrugBank,[0 0 0 ... 0 0 0]
PPX,3-OH-PPX,Cc1cccc(C)c1NC(=O)C1CCCCN1,Cc1ccc(O)c(C)c1NC(=O)C1CCCCN1,DrugBank,[0 0 0 ... 0 0 0]
Tenofovir Monophosphate,Tenofovir Diphosphate,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DrugBank,[0 1 0 ... 0 0 0]
4-ene-Valproic acid,"2,4-Diene-VPA",C=CCC(CCC)C(=O)O,C=CC=C(CCC)C(=O)O,DrugBank,[0 0 0 ... 0 0 0]
4-Hydroxyvalproic acid,2-n-Propyl-4-oxopentanoic acid,CCCC(CC(C)O)C(=O)O,CCCC(CC(C)=O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
5-Hydroxyvalproic acid,2-Propylglutaric acid,CCCC(CCCO)C(=O)O,CCCC(CCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
3-Hydroxyvalproic acid,3-Oxovalproic acid,CCCC(C(=O)O)C(O)CC,CCCC(C(=O)O)C(=O)CC,DrugBank,[0 1 0 ... 0 0 0]
2-ene-Valproic acid,3-Hydroxyvalproic acid,CCC=C(CCC)C(=O)O,CCCC(C(=O)O)C(O)CC,DrugBank,[0 1 0 ... 0 0 0]
N-Desmethylzolmitriptan,Indole ethyl alcohol zolmitriptan derivative,CNCCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,O=C1NC(Cc2ccc3[nH]cc(CCO)c3c2)CO1,DrugBank,[0 0 0 ... 0 0 0]
NAPQI,Acetaminophen cysteine,CC(=O)N=C1C=CC(=O)C=C1,CC(=O)Nc1ccc(SCC(N)C(=O)O)cc1,DrugBank,[0 1 0 ... 0 0 0]
E-10-Hydroxyamitriptyline,E-10-Hydroxynortriptyline,CN(C)CCC=C1c2ccccc2CC(O)c2ccccc21,CNCCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank,[1 0 0 ... 0 0 0]
E-10-Hydroxynortriptyline,E-10-Hydroxydesmethylnortriptyline,CNCCC=C1c2ccccc2CC(O)c2ccccc21,NCCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank,[1 0 0 ... 0 0 0]
Desmethylnortriptyline,E-10-Hydroxydesmethylnortriptyline,NCCC=C1c2ccccc2CCc2ccccc21,NCCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank,[1 0 0 ... 0 0 0]
Deacyl indomethacin,O-Desmethyl-N-deschlorobenzoyl indomethacin,COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,Cc1[nH]c2ccc(O)cc2c1CC(=O)O,DrugBank,[0 0 0 ... 0 0 0]
N-monodesmethyl diltiazem,"N,O-didesmethyl diltiazem",CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(O)cc2)Sc2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
N-monodesmethyl diltiazem,Deacetyl N-monodesmethyl diltiazem,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,CNCCN1C(=O)C(O)C(c2ccc(OC)cc2)Sc2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
Deacetyl diltiazem,Deacetyl O-desmethyl diltiazem,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2O)cc1,CN(C)CCN1C(=O)C(O)C(c2ccc(O)cc2)Sc2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
4'-hydroxyclobazam,4'-hydroxy-N-desmethylclobazam,CN1C(=O)CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc21,O=C1CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc2N1,DrugBank,[0 0 0 ... 0 0 0]
N-desmethylclobazam,4'-hydroxy-N-desmethylclobazam,O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1,O=C1CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc2N1,DrugBank,[0 0 0 ... 0 0 0]
4'-OH-triamterene,4'-OH-triamterene sulfate,Nc1nc(N)c2nc(-c3ccc(O)cc3)c(N)nc2n1,Nc1nc(N)c2nc(-c3ccc(OS(=O)(=O)O)cc3)c(N)nc2n1,DrugBank,[0 0 0 ... 0 0 0]
Beclomethasone-17-monopropionate (17-BMP),Beclomethasone (BOH),CCC(=O)OC1(C(=O)CO)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,DrugBank,[0 0 0 ... 0 0 0]
Beclomethasone-21-monopropionate (21-BMP),Beclomethasone (BOH),CCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC21C,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CO,DrugBank,[0 0 0 ... 0 0 0]
alpha-Hydroxyalprazolam,"alpha,4-dihydroxy-alprazolam",OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,DrugBank,[0 0 0 ... 0 0 0]
4-hydroxyalprazolam,"alpha,4-dihydroxy-alprazolam",Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,DrugBank,[0 0 0 ... 0 0 0]
4-hydroxyalprazolam,Alprazolam benzophenone metabolite,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O,Cc1nnc(CO)n1-c1ccc(Cl)cc1C(=O)c1ccccc1,DrugBank,[0 0 0 ... 0 0 0]
Remoxipride Metabolite FLA 850,Remoxipride Metabolite NCL 118,CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(=O)NCC1CCC(=O)N1,DrugBank,[0 0 0 ... 0 0 0]
Remoxipride Metabolite FLA 850,Remoxipride Metabolite NCM 001,CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC,CCN1C(=O)CCC1(O)CNC(=O)c1c(OC)ccc(Br)c1OC,DrugBank,[0 0 0 ... 0 0 0]
Remoxipride Metabolite NCL 118,Remoxipride Metabolite NCM 009,COc1ccc(Br)c(OC)c1C(=O)NCC1CCC(=O)N1,COc1ccc(Br)c(OC)c1C(=O)NCC1(O)CCC(=O)N1,DrugBank,[0 0 0 ... 0 0 0]
N-Desmethylrosiglitazone,N-Desmethyl-ortho-hydroxy rosiglitazone,O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,O=C1NC(=O)C(Cc2ccc(OCCNc3ncccc3O)cc2)S1,DrugBank,[0 0 0 ... 0 0 0]
ortho-Hydroxyrosiglitazone,N-Desmethyl-ortho-hydroxy rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ncccc1O,O=C1NC(=O)C(Cc2ccc(OCCNc3ncccc3O)cc2)S1,DrugBank,[0 0 0 ... 0 0 0]
N-Desmethylrosiglitazone,N-Desmethyl-para-hydroxy rosiglitazone,O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,O=C1NC(=O)C(Cc2ccc(OCCNc3ccc(O)cn3)cc2)S1,DrugBank,[0 0 0 ... 0 0 0]
para-Hydroxyrosiglitazone,N-Desmethyl-para-hydroxy rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1,O=C1NC(=O)C(Cc2ccc(OCCNc3ccc(O)cn3)cc2)S1,DrugBank,[0 0 0 ... 0 0 0]
ortho-Hydroxyrosiglitazone,ortho-O-Sulfate rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ncccc1O,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1OS(=O)(=O)O,DrugBank,[0 0 0 ... 0 0 0]
para-Hydroxyrosiglitazone,para-O-Sulfate rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(OS(=O)(=O)O)cn1,DrugBank,[0 0 0 ... 0 0 0]
7-alpha-thiospironolactone,7-alpha-thiomethylspironolactone,CC12CCC(=O)C=C1CC(S)C1C2CCC2(C)C1CCC21CCC(=O)O1,CSC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,DrugBank,[0 0 0 ... 0 0 0]
Methoxyzolpidem derivative (M4),Zolpidem carboxylic acid derivative (M2),Cc1ccc(-c2nc3ccc(CO)cn3c2CC(=O)N(C)C)cc1,Cc1ccc(-c2nc3ccc(C(=O)O)cn3c2CC(=O)N(C)C)cc1,DrugBank,[0 0 0 ... 0 0 0]
Methoxyzolpidem derivative (M3),Zolpidem carboxylic acid derivative (M1),Cc1ccc2nc(-c3ccc(CO)cc3)c(CC(=O)N(C)C)n2c1,Cc1ccc2nc(-c3ccc(C(=O)O)cc3)c(CC(=O)N(C)C)n2c1,DrugBank,[0 0 0 ... 0 0 0]
Didemethylimipramine,10-hydroxydidemethylimipramine,NCCCN1c2ccccc2CCc2ccccc21,NCCCN1c2ccccc2CC(O)c2ccccc21,DrugBank,[1 0 0 ... 0 0 0]
3-OH-nabumetone,reduced 3-hydroxy-nabumetone,COc1ccc2cc(CC(O)C(C)=O)ccc2c1,COc1ccc2cc(CC(O)C(C)O)ccc2c1,DrugBank,[0 1 0 ... 0 0 0]
3-OH-nabumetone,O-desmethyl-3-hydroxy-nabumetone,COc1ccc2cc(CC(O)C(C)=O)ccc2c1,CC(=O)C(O)Cc1ccc2cc(O)ccc2c1,DrugBank,[0 1 0 ... 0 0 0]
4-(6-Methoxy-2-naphthyl)- butan-2-ol,4-(6-hydroxy-2-naphthyl)- butan-2-ol,COc1ccc2cc(CCC(C)O)ccc2c1,CC(O)CCc1ccc2cc(O)ccc2c1,DrugBank,[0 1 0 ... 0 0 0]
4-(6-Hydroxy-2-naphthyl)- butan-2-one,4-(6-hydroxy-2-naphthyl)- butan-2-ol,CC(=O)CCc1ccc2cc(O)ccc2c1,CC(O)CCc1ccc2cc(O)ccc2c1,DrugBank,[0 1 0 ... 0 0 0]
3-OH-nabumetone,6-methoxy-2-naphthylacetic acid,COc1ccc2cc(CC(O)C(C)=O)ccc2c1,COc1ccc2cc(CC(=O)O)ccc2c1,DrugBank,[0 0 0 ... 0 0 0]
Norfluoxetine,Norfluoxetine alcohol,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,OCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,DrugBank,[0 1 0 ... 0 0 0]
Norfluoxetine,4-Trifluoromethylphenol,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1,DrugBank,[0 0 0 ... 0 0 0]
5-hydroxy duloxetine,Catechol duloxetine,CNCCC(Oc1cccc2c(O)cccc12)c1cccs1,CNCCC(Oc1cccc2c(O)c(O)ccc12)c1cccs1,DrugBank,[0 1 0 ... 0 0 0]
6-hydroxy duloxetine,Catechol duloxetine,CNCCC(Oc1cccc2cc(O)ccc12)c1cccs1,CNCCC(Oc1cccc2c(O)c(O)ccc12)c1cccs1,DrugBank,[0 1 0 ... 0 0 0]
Hydroxycelecoxib,Carboxycelecoxib,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,DrugBank,[0 0 0 ... 0 0 0]
oxymorphone,alpha-oxymorphol,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,DrugBank,[0 0 0 ... 0 0 0]
oxymorphone,noroxymorphone,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3)C1O5,DrugBank,[0 0 0 ... 0 0 0]
noroxycodone,noroxymorphone,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3)C1O5,DrugBank,[0 0 0 ... 0 0 0]
