parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set
	3,7-Dihydroxyfavone				3,7-Dihydroxyfavone	Oc1c(=O)c2c(oc1-c1ccccc1)cc(O)cc2	c12c(c(=O)c(O)c(-c3ccccc3)o1)ccc(OC1OC(C(=O)O)C(O)C(O)C1O)c2	Randomised		train
	3,7-Dihydroxyfavone				3,7-Dihydroxyfavone	o1c2c(ccc(O)c2)c(=O)c(O)c1-c1ccccc1	O=C(O)C1C(O)C(O)C(O)C(Oc2c(-c3ccccc3)oc3cc(O)ccc3c2=O)O1	Randomised		train
	Indole-3-acetic-acid				Indole-3-acetic-acid	C(=O)(Cc1c2c(cccc2)[nH]c1)O	O=C(O)C1C(O)C(O)C(O)C(OC(Cc2c3c([nH]c2)cccc3)=O)O1	Randomised		train
	8-Hydroxy-7-methoxyisoflavone				8-Hydroxy-7-methoxyisoflavone	c1c(-c2coc3c(cc(OC)cc3O)c2=O)cccc1	COc1cc(OC2C(O)C(O)C(O)C(C(=O)O)O2)c2occ(-c3ccccc3)c(=O)c2c1	Randomised		train
	8,14-diOH-efavirenz				8-hydroxyefavirenz	C1(O)(C#CC2(C(F)(F)F)c3cc(Cl)cc(O)c3N=C(O)O2)CC1	Oc1c2c(cc(Cl)c1)C(C(F)(F)F)(C#CC1(OC3OC(C(O)=O)C(O)C(O)C3O)CC1)OC(O)=N2	Randomised		train
	4p-hydroxy-2,3p,4-trichlorobiphenyl				4p-hydroxy-2,3p,4-trichlorobiphenyl	c1(Cl)cc(Cl)ccc1-c1cc(Cl)c(O)cc1	c1cc(Cl)cc(Cl)c1-c1cc(Cl)c(OS(=O)(=O)O)cc1	Randomised		train
	Hydroxyoxid acid				Hydroxyoxid acid	OC(=O)C1CCC2(O)C(C)(C)C3CCC2(C)C1C3	C1(O)C(O)C(O)C(OC23CCC(C(=O)O)C4C2(C)CCC(C3(C)C)C4)OC1C(=O)O	Randomised		train
	N-Desmethyl-4-OH- atomoxetine				N-Desmethyl-4-OH- atomoxetine	O(C(c1ccccc1)CCN)c1ccc(O)cc1C	c1c(C)c(OC(CCN)c2ccccc2)ccc1OC1OC(C(O)=O)C(O)C(O)C1O	Randomised		train
	cis-6-(2-acetylvinylthio)purine				cis-6-(2-acetylvinylthio)purine	[nH]1c2c(c(SC=CC(=O)C)ncn2)nc1	c1nc(SC(SCC(C(=O)NCC(=O)O)NC(=O)CCC(N)C(=O)O)C=C(O)C)c2c(n1)[nH]cn2	Randomised		train
	N-Desmethyl p-hydroxyrosiglitazone				N-Desmethyl p-hydroxyrosiglitazone	c1(CC2C(O)=NC(=O)S2)ccc(OCCN=c2[nH]cc(O)cc2)cc1	C(N=c1ccc(OS(=O)(O)=O)c[nH]1)COc1ccc(CC2SC(=O)N=C2O)cc1	Randomised		train
	Tizoxanide				Tizoxanide	O=[N+]([O-])c1cnc(NC(=O)c2c(O)cccc2)s1	c1ccc(OC2C(O)C(O)C(O)C(C(O)=O)O2)c(C(=O)Nc2ncc([N+](=O)[O-])s2)c1	Randomised		train
	epicatechin metabo5				epicatechin metabo5	c1(CC2CCC(=O)O2)cccc(O)c1	OC1C(O)C(O)C(C(=O)O)OC1Oc1cc(CC2CCC(=O)O2)ccc1	Randomised		train
	5,7,2p-Trihydroxyflavone				5,7,2p-Trihydroxyflavone	c1(O)cc(O)c2c(=O)cc(-c3c(O)cccc3)oc2c1	o1c2cc(OC3OC(C(O)=O)C(O)C(O)C3O)cc(O)c2c(=O)cc1-c1c(O)cccc1	Randomised		train
	Estradiol acetate				Estradiol acetate	c1cc(OC(C)=O)cc2c1C1CCC3(C)C(C1CC2)CCC3O	C1CC(OC2OC(C(O)=O)C(O)C(O)C2O)C2(C)CCC3c4ccc(OC(=O)C)cc4CCC3C12	Randomised		train
	N-hydroxy-2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine				N-hydroxy-2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine	c1c(-c2ccccc2)cnc2nc(NO)n(C)c12	c1nc2nc(NOS(=O)(O)=O)n(C)c2cc1-c1ccccc1	Randomised		train
	Carboxy celecoxib				Carboxy celecoxib	n1n(-c2ccc(S(=O)(=O)N)cc2)c(-c2ccc(C(=O)O)cc2)cc1C(F)(F)F	n1(-c2ccc(S(=O)(=O)N)cc2)c(-c2ccc(C(OC3C(O)C(O)C(O)C(C(O)=O)O3)=O)cc2)cc(C(F)(F)F)n1	Randomised		train
	6-gingerol				6-gingerol	c1c(CCC(=O)CC(O)CCCCC)ccc(OC)c1O	O=C(CC(O)CCCCC)CCc1ccc(OC)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1	Randomised		train
	6-gingerol				6-gingerol	Oc1c(OC)ccc(CCC(=O)CC(CCCCC)O)c1	CCCCCC(CC(CCc1ccc(OC)c(O)c1)=O)OC1OC(C(O)=O)C(O)C(O)C1O	Randomised		train
	O-Desmethylnaproxen				O-Desmethylnaproxen	C(c1cc2c(cc1)cc(O)cc2)(C)C(O)=O	c1cc2cc(C(C(OS(=O)(=O)O)=O)C)ccc2cc1O	Randomised		train
	4-hydroxycyclopenta[def]chrysene				4-hydroxycyclopenta[def]chrysene	c1c2c3c4c(cc5c(cccc5)c4cc2)C(O)c3cc1	c12ccccc1c1ccc3cccc4c3c1c(c2)C4OS(O)(=O)=O	Randomised		train
	Rhamnetin				Rhamnetin	c1(-c2cc(O)c(O)cc2)oc2c(c(O)cc(OC)c2)c(=O)c1O	c1(O)cc(OC)cc2c1c(=O)c(OC1C(O)C(O)C(O)C(C(O)=O)O1)c(-c1ccc(O)c(O)c1)o2	Randomised		train
	4-Fluorophenol				4-Fluorophenol	c1(F)ccc(O)cc1	O1C(C(O)=O)C(O)C(O)C(O)C1Oc1ccc(F)cc1	Randomised		train
	7,3p-Dihydroxyflavone				7,3p-Dihydroxyflavone	Oc1cc2c(cc1)c(=O)cc(-c1cccc(O)c1)o2	c1(O)cccc(-c2oc3c(ccc(OC4C(O)C(O)C(O)C(C(O)=O)O4)c3)c(=O)c2)c1	Randomised		train
	Methyl-4-hydroxybenzoate				Methyl-4-hydroxybenzoate	O(CC)C(=O)c1ccc(O)cc1	O=C(c1ccc(OC2C(O)C(O)C(O)C(C(=O)O)O2)cc1)OCC	Randomised		train
	13-hydroxyoctadecadienoic acid				13-hydroxyoctadecadienoic acid	C(O)(CCCCCCCC=CC=CC(CCCCC)O)=O	C1(O)C(O)C(O)C(OC(CCCCC)C=CC=CCCCCCCCC(=O)O)OC1C(O)=O	Randomised		train
	13-hydroxyoctadecadienoic acid				13-hydroxyoctadecadienoic acid	C(C=CCCCCCCCC(O)=O)=CC(CCCCC)O	OC1C(O)C(C(O)=O)OC(OC(=O)CCCCCCCC=CC=CC(CCCCC)O)C1O	Randomised		train
	Dihydrodaidzein				Dihydrodaidzein	c12c(ccc(O)c1)C(=O)C(c1ccc(O)cc1)CO2	C(C1OC(Oc2ccc3c(c2)OCC(c2ccc(O)cc2)C3=O)C(O)C(O)C1O)(O)=O	Randomised		train
	FYX-051				FYX-051	c1(C#N)cc(-c2[nH]nc(-c3ccncc3)n2)ccn1	c1c(-c2nn(C3OC(C(O)=O)C(O)C(O)C3O)c(-c3ccncc3)n2)cc(C#N)nc1	Randomised		train
	FYX-051				FYX-051	c1c(-c2[nH]nc(-c3ccncc3)n2)cc(C#N)nc1	OC(=O)C1C(O)C(O)C(O)C(n2c(-c3ccnc(C#N)c3)nc(-c3ccncc3)n2)O1	Randomised		train
	3-Hydroxy-7,4p-dimethoxyflavone				3-Hydroxy-7,4p-dimethoxyflavone	c1c2c(c(=O)c(O)c(-c3ccc(OC)cc3)o2)ccc1OC	c1(-c2ccc(OC)cc2)c(OC2OC(C(O)=O)C(O)C(O)C2O)c(=O)c2c(cc(OC)cc2)o1	Randomised		train
	O-Desmethyl-2p-OH-Indomethacin phenethylamide				O-Desmethyl-2p-OH-Indomethacin phenethylamide	c1(CC(NCC(c2ccccc2)O)=O)c2c(ccc(O)c2)n(C(c2ccc(Cl)cc2)=O)c1C	N(CC(c1ccccc1)OC1C(O)C(O)C(O)C(C(=O)O)O1)C(=O)Cc1c2cc(O)ccc2n(C(=O)c2ccc(Cl)cc2)c1C	Randomised		train
	5-Hydroxyflavone				5-Hydroxyflavone	c1(O)c2c(=O)cc(-c3ccccc3)oc2ccc1	c1c(=O)c2c(OC3C(O)C(O)C(O)C(C(=O)O)O3)cccc2oc1-c1ccccc1	Randomised		train
	Oroxylin A				Oroxylin A	c1c(=O)c2c(oc1-c1ccccc1)cc(O)c(OC)c2O	c1(OC2OC(C(=O)O)C(O)C(O)C2O)cc2oc(-c3ccccc3)cc(=O)c2c(O)c1OC	Randomised		train
	7-ethyl-10-hydroxycamptothecin				7-ethyl-10-hydroxycamptothecin	c1(CC)c2c(nc3c1cc(O)cc3)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC	C1(=O)C(CC)(O)c2c(c(=O)n3c(c2)-c2nc4c(cc(OC5C(O)C(O)C(O)C(C(=O)O)O5)cc4)c(CC)c2C3)CO1	Randomised		train
	Fenretinide				Fenretinide	C(C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C)(=O)Nc1ccc(O)cc1	C(Nc1ccc(OC2C(O)C(O)C(O)C(C(O)=O)O2)cc1)(C=C(C)C=CC=C(C=CC1=C(C)CCCC1(C)C)C)=O	Randomised		train
	Licofelone M2				Licofelone M2	C1(C)(C)Cn2c(CC(O)=O)c(-c3cc(O)c(Cl)cc3)c(-c3ccccc3)c2C1	O1C(C(=O)O)C(O)C(O)C(O)C1OC(Cc1c(-c2ccc(Cl)c(O)c2)c(-c2ccccc2)c2n1CC(C)(C)C2)=O	Randomised		train
	O-methoxycatechol				O-methoxycatechol	Oc1c(OOC)cccc1	c1(OC)ccccc1OS(=O)(O)=O	Randomised		train
	phenethyl isothiocyanate				phenethyl isothiocyanate	c1cccc(CCN=C=S)c1	C(C(CSC(=NCCc1ccccc1)[S])NC(CCC(N)C(O)=O)=O)(NCC(=O)O)=O	Randomised		train
	6-hydroxymethylbenzo[a]pyrene				6-hydroxymethylbenzo[a]pyrene	c12ccc3c4c(c5c(cccc5)c3CO)ccc(ccc1)c24	c1c2c(COS(O)(=O)=O)c3c4c5c(cc3)cccc5ccc4c2ccc1	Randomised		train
	Lonidamine				Lonidamine	n1(Cc2ccc(Cl)cc2Cl)c2c(cccc2)c(C(O)=O)n1	c1(Cn2c3c(cccc3)c(C(OC3OC(C(O)=O)C(O)C(O)C3O)=O)n2)ccc(Cl)cc1Cl	Randomised		train
	2,2‐dichloro‐2‐fluoroethanol				2,2‐dichloro‐2‐fluoroethanol	C(Cl)(CO)(Cl)F	C1(O)C(O)C(C(=O)O)OC(OCC(F)(Cl)Cl)C1O	Randomised		train
	Geraniol				Geraniol	C(C)(C)=CCCC(=CCO)C	C(CC=C(C)C)C(C)=CCOS(=O)(O)=O	Randomised		train
	trans-isoeugenol				trans-isoeugenol	O(c1c(O)ccc(C=CC)c1)C	OC1C(O)C(O)C(C(=O)O)OC1Oc1c(OC)cc(C=CC)cc1	Randomised		train
	Clofibric acid				Clofibric acid	c1cc(OC(C)(C)C(=O)O)ccc1Cl	CC(Oc1ccc(Cl)cc1)(C(OC1C(O)C(O)C(O)C(C(=O)O)O1)=O)C	Randomised		train
	4-Methoxyphenol				4-Methoxyphenol	O(C)c1ccc(O)cc1	C1(O)C(Oc2ccc(OC)cc2)OC(C(O)=O)C(O)C1O	Randomised		train
	N-OH-ABA				N-OH-ABA	c12cccc3c1c(ccc3NO)-c1c(cccc1)C2=O	c1cc2c3c(c1NOS(=O)(=O)O)cccc3C(=O)c1ccccc1-2	Randomised		train
	3,5-Dihydroxyflavone				3,5-Dihydroxyflavone	c1(-c2c(O)c(=O)c3c(cccc3O)o2)ccccc1	OC1C(O)C(O)C(C(=O)O)OC1Oc1c(=O)c2c(cccc2O)oc1-c1ccccc1	Randomised		train
	Thalifendine				Thalifendine	O1c2cc3c(cc2OC1)CCn1c-3cc2ccc(OC)c(=O)c-2c1	OC(C1OC(Oc2c3c[n+]4c(cc3ccc2OC)-c2c(cc3c(c2)OCO3)CC4)C(O)C(O)C1O)=O	Randomised		train
	Dihydroferulic acid				Dihydroferulic acid	Oc1c(OC)cc(CCC(=O)O)cc1	c1(CCC(O)=O)ccc(OS(O)(=O)=O)c(OC)c1	Randomised		train
	4-Propoxyphenol				4-Propoxyphenol	c1cc(OCCC)ccc1O	O1C(C(O)=O)C(O)C(O)C(O)C1Oc1ccc(OCCC)cc1	Randomised		train
	Eugenol				Eugenol	c1c(CC=C)ccc(O)c1OC	C1(O)C(Oc2ccc(CC=C)cc2OC)OC(C(=O)O)C(O)C1O	Randomised		train
	3-ethylphenol				3-ethylphenol	Oc1cc(CC)ccc1	c1ccc(OS(O)(=O)=O)cc1CC	Randomised		train
	(R,R)-1-phenylpropylene oxide				(R,R)-1-phenylpropylene oxide	c1cccc(C2C(C)O2)c1	C1(CSCC(NC(CCC(N)C(O)=O)=O)C(NCC(O)=O)=O)C(c2ccccc2)O1	Randomised		train
	Wogonin				Wogonin	O(c1c2c(c(=O)cc(-c3ccccc3)o2)c(O)cc1O)C	c1(-c2ccccc2)oc2c(c(=O)c1)c(O)cc(OC1C(O)C(O)C(O)C(C(=O)O)O1)c2OC	Randomised		train
	3,3p,4p-Trihydroxyflavone				3,3p,4p-Trihydroxyflavone	c1(=O)c(O)c(-c2ccc(O)c(O)c2)oc2c1cccc2	c1(OC2C(O)C(O)C(O)C(C(=O)O)O2)c(-c2cc(O)c(O)cc2)oc2ccccc2c1=O	Randomised		train
	fenchone metabo4				fenchone metabo4	C1(C)(C)C2C(O)CC(C)(C1=O)C2	C1(O)C(OC2C3CC(C)(C(=O)C3(C)C)C2)OC(C(=O)O)C(O)C1O	Randomised		train
	4-Iodophenol				4-Iodophenol	c1cc(I)ccc1O	O=C(O)C1C(O)C(O)C(O)C(Oc2ccc(I)cc2)O1	Randomised		train
	4-Hydroxyacetophenone				4-Hydroxyacetophenone	O=C(C)c1ccc(O)cc1	OC(C1C(O)C(O)C(O)C(Oc2ccc(C(=O)C)cc2)O1)=O	Randomised		train
	Triclosan				Triclosan	c1c(Cl)ccc(Oc2ccc(Cl)cc2O)c1Cl	c1(Oc2ccc(Cl)cc2OC2OC(C(=O)O)C(O)C(O)C2O)c(Cl)cc(Cl)cc1	Randomised		train
	Triclosan				Triclosan	c1c(Cl)cc(O)c(Oc2ccc(Cl)cc2Cl)c1	c1(Oc2c(OS(O)(=O)=O)cc(Cl)cc2)ccc(Cl)cc1Cl	Randomised		train
	Combretastatin A4				Combretastatin A4	c1(OC)c(O)cc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1	C(O)(=O)C1OC(Oc2cc(C=Cc3cc(OC)c(OC)c(OC)c3)ccc2OC)C(O)C(O)C1O	Randomised		train
	2-aminofluorene				2-aminofluorene	c1cccc2c1-c1c(cc(N)cc1)C2	c1cccc2c1-c1c(cc(NC(=O)C)cc1)C2	Randomised		train
	Droloxifene				Droloxifene	c1ccc(C(CC)=C(c2ccc(OCCN(C)C)cc2)c2cccc(O)c2)cc1	C(C1OC(Oc2cc(C(c3ccc(OCCN(C)C)cc3)=C(c3ccccc3)CC)ccc2)C(O)C(O)C1O)(O)=O	Randomised		train
	Berberrubine				Berberrubine	c1cc(O)c(OC)c2c[n+]3c(cc12)-c1cc2c(cc1CC3)OCO2	[n+]12cc3c(OC)c(OC4C(O)C(O)C(O)C(C(O)=O)O4)ccc3cc1-c1cc3c(cc1CC2)OCO3	Randomised		train
	7-Hydroxy-3-methylflavone				7-Hydroxy-3-methylflavone	c12cc(O)ccc1c(=O)c(C)c(-c1ccccc1)o2	c12c(c(=O)c(C)c(-c3ccccc3)o1)ccc(OC1C(O)C(O)C(O)C(C(O)=O)O1)c2	Randomised		train
	4-aminoveratrole				4-aminoveratrole	Nc1cc(OC)c(OC)cc1	c1(OC)ccc(NC(=O)C)cc1OC	Randomised		train
	phentolamine				phentolamine	N1=C(CN(c2cccc(O)c2)c2ccc(C)cc2)NCC1	c1ccc(OS(=O)(=O)O)cc1N(CC1=NCCN1)c1ccc(C)cc1	Randomised		train
	Resacetophenone				Resacetophenone	O=C(C)c1ccc(O)cc1O	Oc1ccc(C(C)=O)c(OS(=O)(=O)O)c1	Randomised		train
	Diallyl disulfide				Diallyl disulfide	C(CSSCC=C)=C	OC(CNC(=O)C(NC(CCC(N)C(=O)O)=O)CSC=CCSSCC=C)=O	Randomised		train
	10-hydroxy-7,8,9,10-tetrahydrobenzo[a]pyrene				10-hydroxy-7,8,9,10-tetrahydrobenzo[a]pyrene	C1Cc2cc3ccc4c5c3c(ccc5ccc4)c2C(O)C1	O=S(O)(OC1CCCc2cc3ccc4c5c(ccc4)ccc(c53)c21)=O	Randomised		train
	trovafloxacin				trovafloxacin	n1c2c(cc(F)c1N1CC3C(C1)C3N)c(=O)c(C(O)=O)cn2-c1c(F)cc(F)cc1	c1(F)cc(F)ccc1-n1c2nc(N3CC4C(C4N)C3)c(F)cc2c(=O)c(C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c1	Randomised		train
	2-hydroxymethylpyrene				2-hydroxymethylpyrene	c1cc2ccc3cc(CO)cc4ccc(c2c43)c1	c12c3c4c(cc1)cc(COS(=O)(O)=O)cc4ccc3ccc2	Randomised		train
	alpha-methyl benzyl alcohol				alpha-methyl benzyl alcohol	c1c(C(O)C)cccc1	C(c1ccccc1)(OC1OC(C(=O)O)C(O)C(O)C1O)C	Randomised		train
	Kaempferol				Kaempferol	O=c1c2c(O)cc(O)cc2oc(-c2ccc(O)cc2)c1O	Oc1ccc(-c2oc3cc(OC4C(O)C(O)C(O)C(C(=O)O)O4)cc(O)c3c(=O)c2O)cc1	Randomised		train
	Kaempferol				Kaempferol	c12oc(-c3ccc(O)cc3)c(O)c(=O)c1c(O)cc(O)c2	OC1C(O)C(O)C(Oc2c(=O)c3c(O)cc(O)cc3oc2-c2ccc(O)cc2)OC1C(=O)O	Randomised		train
	2-ethylaniline				2-ethylaniline	c1ccc(CC)c(N)c1	N(c1c(CC)cccc1)C(=O)C	Randomised		train
	N-hydroxy-2-amino-6-methyldipyrido[1,2-a:3p,2p-d]-imidazole				N-hydroxy-2-amino-6-methyldipyrido[1,2-a:3p,2p-d]-imidazole	c1cc(C)c2n(c3nc(NO)ccc3n2)c1	OS(ONc1ccc2c(n3cccc(C)c3n2)n1)(=O)=O	Randomised		train
	4-nonylphenol				4-nonylphenol	c1c(CCCCCCCCC)ccc(O)c1	O(c1ccc(CCCCCCCCC)cc1)S(=O)(O)=O	Randomised		train
	Tizanidine M6				Tizanidine M6	n1snc2c(O)cc(Cl)c(NC3=NCCN3)c12	N(C1=NCCN1)c1c2nsnc2c(OC2OC(C(O)=O)C(O)C(O)C2O)cc1Cl	Randomised		train
	Tizanidine M6				Tizanidine M6	N(C1=NCCN1)c1c2nsnc2c(O)cc1Cl	C1N=C(Nc2c(Cl)cc(OS(=O)(=O)O)c3nsnc32)NC1	Randomised		train
	Dezocine				Dezocine	c1c2c(cc(O)c1)C1(C)CCCCCC(C1N)C2	c1c(OC2C(O)C(O)C(O)C(C(O)=O)O2)ccc2c1C1(C)C(N)C(CCCCC1)C2	Randomised		train
	Dulcin				Dulcin	NC(Nc1ccc(OCC)cc1)=O	N(c1ccc(OCC)cc1)C(=O)NC1C(O)C(O)C(O)C(C(=O)O)O1	Randomised		train
	S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid				S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid	c1(-c2ccc(C(C(=O)O)C)cc2)c(C)ccs1	C1(OC(C(c2ccc(-c3c(C)ccs3)cc2)C)=O)OC(C(O)=O)C(O)C(O)C1O	Randomised		train
	S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid				S-2-[4-(3-methyl-2-thienyl)phenyl]propionic acid	c1sc(-c2ccc(C(C(O)=O)C)cc2)c(C)c1	c1cc(-c2sccc2C)ccc1C(C(ONCCS(O)(=O)=O)=O)C	Randomised		train
	Jaceidin				Jaceidin	c1(O)c(OC)c(O)cc2oc(-c3cc(OC)c(O)cc3)c(OC)c(=O)c12	C1(O)C(O)C(O)C(Oc2ccc(-c3oc4c(c(=O)c3OC)c(O)c(OC)c(O)c4)cc2OC)OC1C(=O)O	Randomised		train
	menthol				menthol	C1(C(C)C)C(O)CC(C)CC1	C1CC(C(C)C)C(OC2C(O)C(O)C(O)C(C(=O)O)O2)CC1C	Randomised		train
	5,6-O-DiDesmethyl Donepezil				5,6-O-DiDesmethyl Donepezil	c1c2c(cc(O)c1O)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	C1(Oc2c(O)cc3c(c2)C(=O)C(CC2CCN(Cc4ccccc4)CC2)C3)C(O)C(O)C(O)C(C(=O)O)O1	Randomised		train
	5,6-O-DiDesmethyl Donepezil				5,6-O-DiDesmethyl Donepezil	c1c2c(cc(O)c1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	Oc1cc2c(cc1OC1C(O)C(O)C(O)C(C(=O)O)O1)CC(CC1CCN(Cc3ccccc3)CC1)C2=O	Randomised		train
	3,6,4p-Trihydroxyflavone				3,6,4p-Trihydroxyflavone	c1cc(O)ccc1-c1c(O)c(=O)c2c(ccc(O)c2)o1	C1(O)C(C(=O)O)OC(Oc2c(-c3ccc(O)cc3)oc3ccc(O)cc3c2=O)C(O)C1O	Randomised		train
	Norbuprenorphine				Buprenorphine	C(C)(C)(C(O)(C)C1CC23CCC1(OC)C1Oc4c5c(ccc4O)CC2NCCC513)C	CC(C(C)(C)C)(O)C1C2(OC)CCC3(C4NCCC35C2Oc2c5c(ccc2OC2OC(C(=O)O)C(O)C(O)C2O)C4)C1	Randomised		train
	O-Desmethylvenlafaxine				(s)-venlafaxine	Oc1ccc(C(C2(O)CCCCC2)CN)cc1	C1CC(C(CN)c2ccc(OC3C(O)C(O)C(O)C(C(=O)O)O3)cc2)(O)CCC1	Randomised		train
	2,8-Dihydroxyquinoline				2,8-Dihydroxyquinoline	c1ccc(O)c2nc(O)ccc12	c1(O)c2c(ccc(OC3C(O)C(O)C(O)C(C(O)=O)O3)n2)ccc1	Randomised		train
	Hydroxyfarnesol				Hydroxyfarnesol	C(=C(C)CCC=C(CO)C)CCC(=CCO)C	O=C(C1C(O)C(O)C(O)C(OCC(C)=CCCC(=CCCC(=CCO)C)C)O1)O	Randomised		train
	7-hydroxy-12-methylbenz[a]anthracene				7-hydroxy-12-methylbenz[a]anthracene	c1cc2c(ccc3c(O)c4c(cccc4)c(C)c23)cc1	Cc1c2c3c(cccc3)ccc2c(OS(=O)(O)=O)c2c1cccc2	Randomised		train
	Lasofoxifene				Lasofoxifene	c1(OCCN2CCCC2)ccc(C2C(c3ccccc3)CCc3cc(O)ccc32)cc1	C1(O)C(O)C(C(O)=O)OC(Oc2cc3c(cc2)C(c2ccc(OCCN4CCCC4)cc2)C(c2ccccc2)CC3)C1O	Randomised		train
	1-iodo-3-phenylpropane		3-phenylpropyl-glutathione		1-iodo-3-phenylpropane	c1ccc(CCCI)cc1	S(CC(NC(=O)CCC(C(O)=O)N)C(=O)NCC(=O)O)CCCc1ccccc1	Randomised		train
	4p-OH-aceclofenac				4p-OH-aceclofenac	c1cc(CC(OCC(O)=O)=O)c(Nc2c(Cl)cc(O)cc2Cl)cc1	OC1C(Oc2cc(Cl)c(Nc3c(CC(=O)OCC(O)=O)cccc3)c(Cl)c2)OC(C(=O)O)C(O)C1O	Randomised		train
	4p-OH-aceclofenac				4p-OH-aceclofenac	O(C(=O)Cc1c(Nc2c(Cl)cc(O)cc2Cl)cccc1)CC(O)=O	Clc1cc(OS(O)(=O)=O)cc(Cl)c1Nc1c(CC(=O)OCC(O)=O)cccc1	Randomised		train
	4-hydroxyatomoxetine				4-hydroxyatomoxetine	c1ccc(C(Oc2ccc(O)cc2C)CCNC)cc1	N(C)CCC(c1ccccc1)Oc1c(C)cc(OC2C(O)C(O)C(O)C(C(O)=O)O2)cc1	Randomised		train
	6,7,3p-Trihydroxflavone				6,7,3p-Trihydroxflavone	c1(-c2cccc(O)c2)cc(=O)c2cc(O)c(O)cc2o1	O=c1c2cc(O)c(OC3C(O)C(O)C(O)C(C(=O)O)O3)cc2oc(-c2cccc(O)c2)c1	Randomised		train
	N-hydroxy-2-acetylaminofluorene				N-hydroxy-2-acetylaminofluorene	ON(C(=O)C)c1ccc2c(c1)Cc1ccccc1-2	c1c2c(ccc1)Cc1cc(N(C(C)=O)OC3C(O)C(O)C(O)C(C(O)=O)O3)ccc1-2	Randomised		train
	N-hydroxy-2-acetylaminofluorene				N-hydroxy-2-acetylaminofluorene	C1c2cc(N(O)C(C)=O)ccc2-c2ccccc21	S(=O)(O)(ON(c1ccc2c(c1)Cc1ccccc1-2)C(=O)C)=O	Randomised		train
	Pentaerythritol Dibromide				Pentaerythritol Dibromide	C(CBr)(CO)(CBr)CO	O(C1C(O)C(O)C(O)C(C(=O)O)O1)CC(CO)(CBr)CBr	Randomised		train
	5-(3p,4p-Dihydroxyphenyl)-gamma-valerolactone-4p-O-methyl				5-(3p,4p-Dihydroxyphenyl)-gamma-valerolactone-4p-O-methyl	c1cc(CC2OC(=O)CC2)cc(O)c1OC	C(c1ccc(OC)c(OC2C(O)C(O)C(O)C(C(=O)O)O2)c1)C1OC(=O)CC1	Randomised		train
	7-Hydroxyflavone				7-Hydroxyflavone	O=c1c2ccc(O)cc2oc(-c2ccccc2)c1	c12oc(-c3ccccc3)cc(=O)c1ccc(OC1C(O)C(O)C(O)C(C(O)=O)O1)c2	Randomised		train
	Edaravone				Edaravone	c1ccc(-n2c(O)cc(C)n2)cc1	OC1C(O)C(O)C(Oc2n(-c3ccccc3)nc(C)c2)OC1C(O)=O	Randomised		train
	6,7-Dihydroxyflavone				6,7-Dihydroxyflavone	c1cccc(-c2cc(=O)c3cc(O)c(O)cc3o2)c1	c12c(oc(-c3ccccc3)cc1=O)cc(OC1OC(C(O)=O)C(O)C(O)C1O)c(O)c2	Randomised		train
	Losartan				Losartan	n1[nH]nnc1-c1ccccc1-c1ccc(Cn2c(CO)c(Cl)nc2CCCC)cc1	c1cc(-c2ccccc2C2NN(C3C(O)C(O)C(O)C(C(O)O)O3)N=N2)ccc1Cn1c(CO)c(Cl)nc1CCCC	Randomised		train
	5-OH-paeonol				5-OH-paeonol	c1(C(C)=O)c(O)cc(OC)c(O)c1	c1(OC)c(O)cc(C(=O)C)c(OS(O)(=O)=O)c1	Randomised		train
	4-phenoxyaniline				4-phenoxyaniline	c1ccccc1Oc1ccc(N)cc1	O=C(C)Nc1ccc(Oc2ccccc2)cc1	Randomised		train
	N-hydroxy-2-aminobenzanthrone				N-hydroxy-2-aminobenzanthrone	N(c1cc2c3c(ccc2cc1)cc1c(c3)=CCC(=O)C=1)O	C1C=c2c(cc3ccc4c(cc(NOC5OC(C(=O)O)C(O)C(O)C5O)cc4)c3c2)=CC1=O	Randomised		train
	xanthurenic acid				xanthurenic acid	C(O)(c1nc2c(cccc2O)c(O)c1)=O	c1ccc(OS(=O)(O)=O)c2nc(C(=O)O)cc(O)c12	Randomised		train
	serotonin				serotonin	Oc1ccc2[nH]cc(CCN)c2c1	c1(CCN)c[nH]c2ccc(OC3C(O)C(O)C(O)C(C(O)=O)O3)cc12	Randomised		train
	Misonidazole				Misonidazole	OC(Cn1ccnc1[N+]([O-])=O)COC	C1(O)C(O)C(C(O)=O)OC(OC(COC)Cn2c([N+](=O)[O-])ncc2)C1O	Randomised		train
