reactants	products	set	tanimoto	possible_products	source
O=C1C(=O)c2cccc3cccc1c23	O=C(O)c1cccc2cccc(C(=O)O)c12	train	0.3846153846153846	O=C(O)c1cccc2cccc(C(=O)O)c12	metatrans
O=C1C(=O)c2cccc3cccc1c23	O=C(O)c1cccc2cccc(C(=O)O)c12	train	0.3846153846153846	O=C(O)c1cccc2cccc(C(=O)O)c12	metatrans
O=C1C(O)C(CO)OC(OC2C(CO)OC(O)C(O)C2O)C1O	O=C1C(O)C(O)OC(CO)C1O	train	0.5882352941176471	OCC1OC(O)C(O)C(O)C1O.O=C1C(O)C(O)OC(CO)C1O	metatrans
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	train	0.3043478260869565	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	metatrans
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	train	0.3043478260869565	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	metatrans
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	train	0.3043478260869565	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	metatrans
O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	train	0.3043478260869565	OC1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl	metatrans
O=C1C=C2C(=NCC2O)CC1=O	[O]c1cc2c(cc1O)NCC2O	train	0.2	[O]c1cc2c(cc1O)NCC2O	metatrans
O=C1C=C2C(=NCC2O)CC1=O	[O]c1cc2c(cc1O)NCC2O	train	0.2	[O]c1cc2c(cc1O)NCC2O	metatrans
O=C1C=C2C(=NCC2O)CC1=O	[O]c1cc2c(cc1O)NCC2O	train	0.2	[O]c1cc2c(cc1O)NCC2O	metatrans
O=C1C=C2C(=NCC2O)CC1=O	[O]c1cc2c(cc1O)NCC2O	train	0.2	[O]c1cc2c(cc1O)NCC2O	metatrans
O=C1C=C2CC(C(=O)O)NC2=CC1=O	O=C(O)C1Cc2cc(O)c(O)cc2N1	train	0.3947368421052631	[O]c1cc2c(cc1O)NC(C(=O)O)C2.O=C(O)C1Cc2cc(O)c(O)cc2N1	metatrans
O=C1C=C2CCC3C4CCCC4CCC3C2CC1	O=C1CCC2CCCC2C1CCc1cccc(O)c1	train	0.2631578947368421	O=C1CCC2CCCC2C1CCc1cccc(O)c1	metatrans
O=C1C=C2CCC3C4CCCC4CCC3C2CC1	O=C1CCC2CCCC2C1CCc1cccc(O)c1	train	0.2631578947368421	O=C1CCC2CCCC2C1CCc1cccc(O)c1	metatrans
O=C1C=C2CCC3C4CCCC4CCC3C2CC1	O=C1CCC2CCCC2C1CCc1cccc(O)c1	train	0.2631578947368421	O=C1CCC2CCCC2C1CCc1cccc(O)c1	metatrans
O=C1C=C2CCC3C4CCCC4CCC3C2CC1	O=C1CCC2CCCC2C1CCc1cccc(O)c1	train	0.2631578947368421	O=C1CCC2CCCC2C1CCc1cccc(O)c1	metatrans
O=C1C=C2CCNC2=CC1=O	Oc1cc2c(cc1O)NCC2	train	0.2352941176470588	Oc1cc2c(cc1O)NCC2	metatrans
O=C1C=C2CCNC2=CC1=O	Oc1cc2c(cc1O)NCC2	train	0.2352941176470588	Oc1cc2c(cc1O)NCC2	metatrans
O=C1C=C2CCNC2=CC1=O	Oc1cc2c(cc1O)NCC2	train	0.2352941176470588	Oc1cc2c(cc1O)NCC2	metatrans
O=C1C=C2CCNC2=CC1=O	Oc1cc2c(cc1O)NCC2	train	0.2352941176470588	Oc1cc2c(cc1O)NCC2	metatrans
O=C1C=c2cc(C(=O)O)[nH]c2=CC1=O	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	train	0.3611111111111111	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	metatrans
O=C1C=c2cc(C(=O)O)[nH]c2=CC1=O	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	train	0.3611111111111111	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	metatrans
O=C1C=c2cc(C(=O)O)[nH]c2=CC1=O	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	train	0.3611111111111111	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	metatrans
O=C1C=c2cc(C(=O)O)[nH]c2=CC1=O	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	train	0.3611111111111111	O=C(O)c1cc2cc(O)c(O)cc2[nH]1	metatrans
O=C1C=c2cc[nH]c2=CC1=O	Oc1cc2cc[nH]c2cc1O	train	0.2121212121212121	Oc1cc2cc[nH]c2cc1O	metatrans
O=C1C=c2cc[nH]c2=CC1=O	Oc1cc2cc[nH]c2cc1O	train	0.2121212121212121	Oc1cc2cc[nH]c2cc1O	metatrans
O=C1C=c2cc[nH]c2=CC1=O	Oc1cc2cc[nH]c2cc1O	train	0.2121212121212121	Oc1cc2cc[nH]c2cc1O	metatrans
O=C1C=c2cc[nH]c2=CC1=O	Oc1cc2cc[nH]c2cc1O	train	0.2121212121212121	Oc1cc2cc[nH]c2cc1O	metatrans
O=C1CCC(CO)CCO1	O=C1CCCC(CCO)O1	train	0.3333333333333333	O=C1CCCC(CCO)O1	metatrans
O=C1CCC(CO)CCO1	O=C1CCCC(CCO)O1	train	0.3333333333333333	O=C1CCCC(CCO)O1	metatrans
O=C1CCC(CO)CCO1	O=C1CCCC(CCO)O1	train	0.3333333333333333	O=C1CCCC(CCO)O1	metatrans
O=C1CCC(CO)CCO1	O=C1CCCC(CCO)O1	train	0.3333333333333333	O=C1CCCC(CCO)O1	metatrans
O=C1CCC(c2cccnc2)N1CO	CN1C(=O)CCC1c1cccnc1	train	0.6341463414634146	CN1C(=O)CCC1c1cccnc1	metatrans
O=C1CCC(c2cccnc2)N1CO	CN1C(=O)CCC1c1cccnc1	train	0.6341463414634146	CN1C(=O)CCC1c1cccnc1	metatrans
O=C1CCC(c2cccnc2)N1CO	CN1C(=O)CCC1c1cccnc1	train	0.6341463414634146	CN1C(=O)CCC1c1cccnc1	metatrans
O=C1CCC(c2cccnc2)N1CO	CN1C(=O)CCC1c1cccnc1	train	0.6341463414634146	CN1C(=O)CCC1c1cccnc1	metatrans
O=C1CCC2C(=CCC3C4CCCC4CCC23)C1	O=C1CCC2CCCC2C1CCc1cccc(O)c1	train	0.2542372881355932	O=C1C=C2CCC3C4CCCC4CCC3C2CC1.O=C1CCC2CCCC2C1CCc1cccc(O)c1	metatrans
O=C1CCC2C(CCC3C4CCCC4CCC23)C1	O=C1C=CC2C(CCC3C4CCCC4CCC23)C1	train	0.4864864864864865	O=C1CCC2CCCC2C1CCc1cccc(O)c1.O=C1C=CC2C(CCC3C4CCCC4CCC23)C1	metatrans
O=C1CCc2ccccc21	OC1CCc2ccccc21	train	0.3	OC1CCc2ccccc21	metatrans
O=C1CCc2ccccc21	OC1CCc2ccccc21	train	0.3	OC1CCc2ccccc21	metatrans
O=C1CCc2ccccc21	OC1CCc2ccccc21	train	0.3	OC1CCc2ccccc21	metatrans
O=C1CCc2ccccc21	OC1CCc2ccccc21	train	0.3	OC1CCc2ccccc21	metatrans
O=C1N=C(O)CCC1N1C(=O)c2ccc(O)cc2C1=O	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	train	0.4166666666666667	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	metatrans
O=C1N=C(O)CCC1N1C(=O)c2ccc(O)cc2C1=O	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	train	0.4166666666666667	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	metatrans
O=C1N=C(O)CCC1N1C(=O)c2ccc(O)cc2C1=O	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	train	0.4166666666666667	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	metatrans
O=C1N=C(O)CCC1N1C(=O)c2ccc(O)cc2C1=O	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	train	0.4166666666666667	O=C1CCC(N2C(=O)c3cc(O)c(O)cc3C2=O)C(=O)N1	metatrans
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	train	0.7142857142857143	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	metatrans
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	train	0.7142857142857143	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	metatrans
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	train	0.7142857142857143	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	metatrans
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	train	0.7142857142857143	O=C1NC(=O)C(c2ccccc2)(c2ccc(O)c(O)c2)N1	metatrans
O=C1NC(=O)C(c2ccccc2)CO1	O=C1NC(O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(O)C(c2ccccc2)CO1	metatrans
O=C1NC(=O)C(c2ccccc2)CO1	O=C1NC(O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(O)C(c2ccccc2)CO1	metatrans
O=C1NC(=O)C(c2ccccc2)CO1	O=C1NC(O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(O)C(c2ccccc2)CO1	metatrans
O=C1NC(=O)C(c2ccccc2)CO1	O=C1NC(O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(O)C(c2ccccc2)CO1	metatrans
O=C1NC(O)C(c2ccccc2)CO1	O=C1NC(=O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(=O)C(c2ccccc2)CO1	metatrans
O=C1NC(O)C(c2ccccc2)CO1	O=C1NC(=O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(=O)C(c2ccccc2)CO1	metatrans
O=C1NC(O)C(c2ccccc2)CO1	O=C1NC(=O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(=O)C(c2ccccc2)CO1	metatrans
O=C1NC(O)C(c2ccccc2)CO1	O=C1NC(=O)C(c2ccccc2)CO1	train	0.4736842105263157	O=C1NC(=O)C(c2ccccc2)CO1	metatrans
O=C1OC(C(O)CO)C(=O)C1=O	O=C1OC(C(O)CO)C(O)=C1O	train	0.5806451612903226	O=C1OC(C(O)CO)C(O)=C1O	metatrans
O=C1OC(C(O)CO)C(=O)C1=O	O=C1OC(C(O)CO)C(O)=C1O	train	0.5806451612903226	O=C1OC(C(O)CO)C(O)=C1O	metatrans
O=C1OC(C(O)CO)C(=O)C1=O	O=C1OC(C(O)CO)C(O)=C1O	train	0.5806451612903226	O=C1OC(C(O)CO)C(O)=C1O	metatrans
O=C1OC(C(O)CO)C(=O)C1=O	O=C1OC(C(O)CO)C(O)=C1O	train	0.5806451612903226	O=C1OC(C(O)CO)C(O)=C1O	metatrans
O=C1OC(C(O)CO)C(O)C1O	O=CC(O)C1OC(=O)C(O)C1O	train	0.5625	O=CC(O)C1OC(=O)C(O)C1O	metatrans
O=C1OC(C(O)CO)C(O)C1O	O=CC(O)C1OC(=O)C(O)C1O	train	0.5625	O=CC(O)C1OC(=O)C(O)C1O	metatrans
O=C1OC(C(O)CO)C(O)C1O	O=CC(O)C1OC(=O)C(O)C1O	train	0.5625	O=CC(O)C1OC(=O)C(O)C1O	metatrans
O=C1OC(C(O)CO)C(O)C1O	O=CC(O)C1OC(=O)C(O)C1O	train	0.5625	O=CC(O)C1OC(=O)C(O)C1O	metatrans
O=C1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.3928571428571428	OCC1OC(O)C(O)C(O)C1O	metatrans
O=C1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.3928571428571428	OCC1OC(O)C(O)C(O)C1O	metatrans
O=C1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.3928571428571428	OCC1OC(O)C(O)C(O)C1O	metatrans
O=C1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.3928571428571428	OCC1OC(O)C(O)C(O)C1O	metatrans
O=C1OC(COP(=O)(O)O)C(O)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	train	0.5714285714285714	O=C(O)C(O)C(O)C(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	metatrans
O=C1OCC(O)C(O)C1O	OC1COC(O)C(O)C1O	train	0.3461538461538461	OC1COC(O)C(O)C1O	metatrans
O=C1OCC(O)C(O)C1O	OC1COC(O)C(O)C1O	train	0.3461538461538461	OC1COC(O)C(O)C1O	metatrans
O=C1OCC(O)C(O)C1O	OC1COC(O)C(O)C1O	train	0.3461538461538461	OC1COC(O)C(O)C1O	metatrans
O=C1OCC(O)C(O)C1O	OC1COC(O)C(O)C1O	train	0.3461538461538461	OC1COC(O)C(O)C1O	metatrans
O=C1c2ccccc2Cc2ccccc21	O=C(O)c1ccccc1Cc1ccccc1O	train	0.2	O=C(O)c1ccccc1Cc1ccccc1O	metatrans
O=C1c2ccccc2Cc2ccccc21	O=C(O)c1ccccc1Cc1ccccc1O	train	0.2	O=C(O)c1ccccc1Cc1ccccc1O	metatrans
O=C1c2ccccc2Cc2ccccc21	O=C(O)c1ccccc1Cc1ccccc1O	train	0.2	O=C(O)c1ccccc1Cc1ccccc1O	metatrans
O=C1c2ccccc2Cc2ccccc21	O=C(O)c1ccccc1Cc1ccccc1O	train	0.2	O=C(O)c1ccccc1Cc1ccccc1O	metatrans
O=CC(Cl)(Cl)Cl	OC(O)C(Cl)(Cl)Cl	train	0.2	OC(O)C(Cl)(Cl)Cl	metatrans
O=CC(Cl)(Cl)Cl	OC(O)C(Cl)(Cl)Cl	train	0.2	OC(O)C(Cl)(Cl)Cl	metatrans
O=CC(Cl)(Cl)Cl	OC(O)C(Cl)(Cl)Cl	train	0.2	OC(O)C(Cl)(Cl)Cl	metatrans
O=CC(Cl)(Cl)Cl	OC(O)C(Cl)(Cl)Cl	train	0.2	OC(O)C(Cl)(Cl)Cl	metatrans
O=CC(Cl)Cl	OC(O)C(Cl)Cl	train	0.2142857142857142	OC(O)C(Cl)Cl	metatrans
O=CC(Cl)Cl	OC(O)C(Cl)Cl	train	0.2142857142857142	OC(O)C(Cl)Cl	metatrans
O=CC(Cl)Cl	OC(O)C(Cl)Cl	train	0.2142857142857142	OC(O)C(Cl)Cl	metatrans
O=CC(Cl)Cl	OC(O)C(Cl)Cl	train	0.2142857142857142	OC(O)C(Cl)Cl	metatrans
O=CC(O)C(O)C(O)C(O)C(=O)O	O=C(O)C(O)C(O)C(O)C(O)CO	train	0.4615384615384615	O=C(O)C(O)C(O)C(O)C(O)CO	metatrans
O=CC(O)C(O)C(O)C(O)C(=O)O	O=C(O)C(O)C(O)C(O)C(O)CO	train	0.4615384615384615	O=C(O)C(O)C(O)C(O)C(O)CO	metatrans
O=CC(O)C(O)C(O)C(O)C(=O)O	O=C(O)C(O)C(O)C(O)C(O)CO	train	0.4615384615384615	O=C(O)C(O)C(O)C(O)C(O)CO	metatrans
O=CC(O)C(O)C(O)C(O)C(=O)O	O=C(O)C(O)C(O)C(O)C(O)CO	train	0.4615384615384615	O=C(O)C(O)C(O)C(O)C(O)CO	metatrans
O=CC(O)C(O)C(O)COP(=O)(O)O	O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O	train	0.5142857142857142	O=C(CO)C(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O.O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O	metatrans
O=CC(O)C(O)CC(=O)C(=O)O	O=C(O)C(=O)CC(O)C(O)CO	train	0.5384615384615384	O=C(O)C(=O)CC(O)C(O)CO	metatrans
O=CC(O)C(O)CC(=O)C(=O)O	O=C(O)C(=O)CC(O)C(O)CO	train	0.5384615384615384	O=C(O)C(=O)CC(O)C(O)CO	metatrans
O=CC(O)C(O)CC(=O)C(=O)O	O=C(O)C(=O)CC(O)C(O)CO	train	0.5384615384615384	O=C(O)C(=O)CC(O)C(O)CO	metatrans
O=CC(O)C(O)CC(=O)C(=O)O	O=C(O)C(=O)CC(O)C(O)CO	train	0.5384615384615384	O=C(O)C(=O)CC(O)C(O)CO	metatrans
O=CC(O)C(O)COP(=O)(O)O	O=C(COP(=O)(O)O)C(O)C(O)C(O)C(O)COP(=O)(O)O	train	0.4571428571428571	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O.O=C(COP(=O)(O)O)C(O)C(O)C(O)C(O)COP(=O)(O)O	metatrans
O=CC(O)COP(=O)(O)O	O=P(O)(O)OCC1OC(O)CC1O	train	0.2631578947368421	O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=C(CO)C(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)CC1O.O=CC(O)CO.O=CC(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=C(CO)COP(=O)(O)O	metatrans
O=CC(O)COP(=O)(O)O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.238095238095238	O=C(OP(=O)(O)O)C(O)COP(=O)(O)O.O=C(CO)C(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)CC1O.O=CC(O)CO.O=CC(O)C(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=C(CO)COP(=O)(O)O	metatrans
O=CC(O)c1c[nH]c2ccccc12	OCC(O)c1c[nH]c2ccccc12	train	0.5714285714285714	OCC(O)c1c[nH]c2ccccc12	metatrans
O=CC(O)c1c[nH]c2ccccc12	OCC(O)c1c[nH]c2ccccc12	train	0.5714285714285714	OCC(O)c1c[nH]c2ccccc12	metatrans
O=CC(O)c1c[nH]c2ccccc12	OCC(O)c1c[nH]c2ccccc12	train	0.5714285714285714	OCC(O)c1c[nH]c2ccccc12	metatrans
O=CC(O)c1c[nH]c2ccccc12	OCC(O)c1c[nH]c2ccccc12	train	0.5714285714285714	OCC(O)c1c[nH]c2ccccc12	metatrans
O=CC(O)c1ccc(O)c(O)c1	NCC(O)c1ccc(O)c(O)c1	train	0.4838709677419355	CNCC(O)c1ccc(O)c(O)c1.OCC(O)c1ccc(O)c(O)c1.NCC(O)c1ccc(O)c(O)c1.O=C(O)C(O)c1ccc(O)c(O)c1	metatrans
O=CC=CCC(=O)O	CC=CC=O	train	0.2727272727272727	CC=CC=O	metatrans
O=CC=CCC(=O)O	CC=CC=O	train	0.2727272727272727	CC=CC=O	metatrans
O=CC=CCC(=O)O	CC=CC=O	train	0.2727272727272727	CC=CC=O	metatrans
O=CC=CCC(=O)O	CC=CC=O	train	0.2727272727272727	CC=CC=O	metatrans
O=CCC(=O)C(=O)O	O=CO	train	0.25	O=CO	metatrans
O=CCC(=O)C(=O)O	O=CO	train	0.25	O=CO	metatrans
O=CCC(=O)C(=O)O	O=CO	train	0.25	O=CO	metatrans
O=CCC(=O)C(=O)O	O=CO	train	0.25	O=CO	metatrans
O=CCCC(=O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.55	O=C(O)CCC(=O)C(=O)O	metatrans
O=CCCC(=O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.55	O=C(O)CCC(=O)C(=O)O	metatrans
O=CCCC(=O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.55	O=C(O)CCC(=O)C(=O)O	metatrans
O=CCCC(=O)C(=O)O	O=C(O)CCC(=O)C(=O)O	train	0.55	O=C(O)CCC(=O)C(=O)O	metatrans
O=CCCC(=O)c1cccnc1	CNCCCC(=O)c1cccnc1	train	0.5641025641025641	O=C(O)CCC(=O)c1cccnc1.CNCCCC(=O)c1cccnc1	metatrans
O=CCCC(NC(=O)CCC(=O)O)C(=O)O	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	train	0.7241379310344828	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	metatrans
O=CCCC(NC(=O)CCC(=O)O)C(=O)O	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	train	0.7241379310344828	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	metatrans
O=CCCC(NC(=O)CCC(=O)O)C(=O)O	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	train	0.7241379310344828	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	metatrans
O=CCCC(NC(=O)CCC(=O)O)C(=O)O	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	train	0.7241379310344828	O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O	metatrans
O=CCCCCC(=O)O	O=C(O)CCCCCO	train	0.4782608695652174	O=C(O)CCCCCO	metatrans
O=CCCCCC(=O)O	O=C(O)CCCCCO	train	0.4782608695652174	O=C(O)CCCCCO	metatrans
O=CCCCCC(=O)O	O=C(O)CCCCCO	train	0.4782608695652174	O=C(O)CCCCCO	metatrans
O=CCCCCC(=O)O	O=C(O)CCCCCO	train	0.4782608695652174	O=C(O)CCCCCO	metatrans
O=CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O	O=C(O)CCCC(O)C=CC=CC=CC(O)CC=CCCCCC(O)O	train	0.7948717948717948	O=C(O)CCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O.O=C(O)CCCC(O)C=CC=CC=CC(O)CC=CCCCCC(O)O	metatrans
O=CCc1c[nH]c2ccc(O)cc12	NCCc1c[nH]c2ccc(O)cc12	train	0.5945945945945946	O=C(O)Cc1c[nH]c2ccc(O)cc12.OCCc1c[nH]c2ccc(O)cc12.NCCc1c[nH]c2ccc(O)cc12	metatrans
O=CCc1c[nH]c2ccccc12	OCCc1c[nH]c2ccccc12	train	0.5454545454545454	O=C(O)Cc1c[nH]c2ccccc12.NCCc1c[nH]c2ccccc12.OCCc1c[nH]c2ccccc12	metatrans
O=CCc1c[nH]cn1	O=C(O)Cc1c[nH]cn1	train	0.5172413793103449	NCCc1c[nH]cn1.O=C(O)Cc1c[nH]cn1	metatrans
O=CCc1ccc(O)cc1	NCCc1ccc(O)cc1	train	0.44	O=C(O)Cc1ccc(O)cc1.OCCc1ccc(O)cc1.NCCc1ccc(O)cc1	metatrans
O=CCc1ccccc1	OCCc1ccccc1	train	0.391304347826087	O=C(O)Cc1ccccc1.NCCc1ccccc1.OCCc1ccccc1	metatrans
O=CCc1cnc[nH]1	O=C(O)Cc1cnc[nH]1	train	0.5172413793103449	O=C(O)Cc1cnc[nH]1	metatrans
O=CCc1cnc[nH]1	O=C(O)Cc1cnc[nH]1	train	0.5172413793103449	O=C(O)Cc1cnc[nH]1	metatrans
O=CCc1cnc[nH]1	O=C(O)Cc1cnc[nH]1	train	0.5172413793103449	O=C(O)Cc1cnc[nH]1	metatrans
O=CCc1cnc[nH]1	O=C(O)Cc1cnc[nH]1	train	0.5172413793103449	O=C(O)Cc1cnc[nH]1	metatrans
O=CNC(CC(=O)O)C(=O)O	NC(CC(=O)O)C(=O)O	train	0.3703703703703703	NC(CC(=O)O)C(=O)O	metatrans
O=CNC(CC(=O)O)C(=O)O	NC(CC(=O)O)C(=O)O	train	0.3703703703703703	NC(CC(=O)O)C(=O)O	metatrans
O=CNC(CC(=O)O)C(=O)O	NC(CC(=O)O)C(=O)O	train	0.3703703703703703	NC(CC(=O)O)C(=O)O	metatrans
O=CNC(CC(=O)O)C(=O)O	NC(CC(=O)O)C(=O)O	train	0.3703703703703703	NC(CC(=O)O)C(=O)O	metatrans
O=CNC(CCC(=O)O)C(=O)O	NC(CCC(=O)O)C(=O)O	train	0.4137931034482758	NC(CCC(=O)O)C(=O)O	metatrans
O=CNC(CCC(=O)O)C(=O)O	NC(CCC(=O)O)C(=O)O	train	0.4137931034482758	NC(CCC(=O)O)C(=O)O	metatrans
O=CNC(CCC(=O)O)C(=O)O	NC(CCC(=O)O)C(=O)O	train	0.4137931034482758	NC(CCC(=O)O)C(=O)O	metatrans
O=CNC(CCC(=O)O)C(=O)O	NC(CCC(=O)O)C(=O)O	train	0.4137931034482758	NC(CCC(=O)O)C(=O)O	metatrans
O=CNCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O	NCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.6818181818181818	N=C(CNC=O)NC1OC(COP(=O)(O)O)C(O)C1O.NCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O	metatrans
O=CNN=CC(=O)O	NNC=O	train	0.2272727272727272	NNC=O	metatrans
O=CNN=CC(=O)O	NNC=O	train	0.2272727272727272	NNC=O	metatrans
O=CNN=CC(=O)O	NNC=O	train	0.2272727272727272	NNC=O	metatrans
O=CNN=CC(=O)O	NNC=O	train	0.2272727272727272	NNC=O	metatrans
O=CNc1ccccc1C(=O)O	Nc1ccccc1C(=O)O	train	0.4333333333333333	NC(CC(=O)c1ccccc1NC=O)C(=O)O.Nc1ccccc1C(=O)O	metatrans
O=CS(=O)(=O)O	O=CO	train	0.3333333333333333	O=CO	metatrans
O=CS(=O)(=O)O	O=CO	train	0.3333333333333333	O=CO	metatrans
O=CS(=O)(=O)O	O=CO	train	0.3333333333333333	O=CO	metatrans
O=CS(=O)(=O)O	O=CO	train	0.3333333333333333	O=CO	metatrans
O=Cc1cc(O)ccc1O	O=C(O)c1cc(O)ccc1O	train	0.4285714285714285	O=C(O)c1cc(O)ccc1O	metatrans
O=Cc1cc(O)ccc1O	O=C(O)c1cc(O)ccc1O	train	0.4285714285714285	O=C(O)c1cc(O)ccc1O	metatrans
O=Cc1cc(O)ccc1O	O=C(O)c1cc(O)ccc1O	train	0.4285714285714285	O=C(O)c1cc(O)ccc1O	metatrans
O=Cc1cc(O)ccc1O	O=C(O)c1cc(O)ccc1O	train	0.4285714285714285	O=C(O)c1cc(O)ccc1O	metatrans
O=Cc1ccc(O)c(O)c1	O=Cc1ccc(O)cc1	train	0.5217391304347826	O=Cc1ccc(O)cc1	metatrans
