parent_name	child_name	reactants	products	origin	source	set	possible_products
Ticlopidine	Ticlopidine S-oxide	N1(Cc2c(Cl)cccc2)CCc2c(ccs2)C1	N1(Cc2c(Cl)cccc2)CCc2c(ccs2O)C1	DB00208	Both	train	N1(Cc2c(Cl)cccc2)CCc2c(ccs2O)C1
Ticlopidine	Dehydrogenated ticlopidine	s1ccc2c1CCN(Cc1c(Cl)cccc1)C2	s1ccc2c1C=CN(Cc1c(Cl)cccc1)C2	DB00208	DrugBank	train	s1ccc2c1C=CN(Cc1c(Cl)cccc1)C2
1,2-dichlorobenzene	3,4-dichlorophenol	c1c(Cl)c(Cl)ccc1	c1c(Cl)c(Cl)cc(O)c1	1,2-dichlorobenzene	MetXBioDB	train	c1c(Cl)c(Cl)cc(O)c1
2-Amino-3-methylimidazo(4,5-F)quinoline	N-OH-2-amino-3-methylimidazo[4,5-f]quinoline (N-OH-IQ)	Cn1c(=N)nc2c1ccc1c2cccn1	Cn1c(NO)nc2c1ccc1c2cccn1	2-Amino-3-methylimidazo(4,5-F)quinoline	MetXBioDB	train	Cn1c(NO)nc2c1ccc1c2cccn1
2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine	2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine, N2-glucuronide	c12nc(=N)n(C)c1cc(-c1ccccc1)cn2	c12nc(NC3OC(C(=O)O)C(O)C(O)C3O)n(C)c1cc(-c1ccccc1)cn2	2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine	MetXBioDB	train	c12nc(NC3OC(C(=O)O)C(O)C(O)C3O)n(C)c1cc(-c1ccccc1)cn2
1-Methylxanthine	1-Methyluric acid	c1nc2c(nc(=O)n(C)c2=O)n1	c1(=O)nc2c(nc(=O)n(C)c2=O)n1	DB00201	DrugBank	train	c1(=O)nc2c(nc(=O)n(C)c2=O)n1
1,7-dimethylxanthine	1-Methylxanthine	n1(C)c(=O)nc2c(c1=O)n(C)cn2	n1(C)c(=O)nc2c(c1=O)ncn2	DB00201	DrugBank	train	n1(C)c(=O)nc2c(c1=O)ncn2
Theophylline	1,3-dimethyluric acid	n1c2c(=O)n(C)c(=O)n(C)c2nc1	n1c2c(=O)n(C)c(=O)n(C)c2nc1=O	DB00201	DrugBank	train	n1c2c(=O)n(C)c(=O)n(C)c2nc1=O.n1c2c(O)nc(=O)n(C)c2nc1
Caffeine	1,7-dimethylxanthine	c12c(n(C)c(=O)n(C)c1=O)ncn2C	c12c(nc(=O)n(C)c1=O)ncn2C	DB00201	DrugBank	train	c12c(nc(=O)n(C)c1=O)ncn2C
caffeine	1,3,7-Trimethyluric acid	c1nc2c(c(=O)n(C)c(=O)n2C)n1C	c1(O)nc2c(c(=O)n(C)c(=O)n2C)n1C	caffeine	MetXBioDB	train	c1(O)nc2c(c(=O)n(C)c(=O)n2C)n1C
theophylline	3-Methylxanthine 	n1c2c(=O)n(C)c(=O)n(C)c2nc1	n1c2c(O)nc(=O)n(C)c2nc1	theophylline	MetXBioDB	train	n1c2c(=O)n(C)c(=O)n(C)c2nc1=O.n1c2c(O)nc(=O)n(C)c2nc1
Dabigatran M486	Dabigatran M369	c1(C(=O)Nc2ccc(C(=N)N)cc2)n(C)c2c(n1)cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2	c1(C(=O)O)n(C)c2c(n1)cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2	DB14726	DrugBank	train	c1(C(=O)O)n(C)c2c(n1)cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2
Dabigatran M369	Dabigatran M325	c1c2n(C)c(C(=O)O)nc2cc(C(=O)N(CCC(=O)O)c2ccccn2)c1	c1c2n(C)cnc2cc(C(=O)N(CCC(=O)O)c2ccccn2)c1	DB14726	DrugBank	train	c1c2n(C)cnc2cc(C(=O)N(CCC(=O)O)c2ccccn2)c1
Bendamustine	γ-hydroxybendamustine (Bendamustine metabolite M3)	c1c2n(C)c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)c1	c1c2n(C)c(C(CCC(=O)O)O)nc2cc(N(CCCl)CCCl)c1	DB06769	DrugBank	train	c1c2n(C)c(C(CCC(=O)O)O)nc2cc(N(CCCl)CCCl)c1
monohydroxy-bendamustine (bendamustine metabolite HP1)	dihydroxy-bendamustine (bendamustine metabolite HP2)	N(c1ccc2n(C)c(CCCC(=O)O)nc2c1)(CCO)CCCl	N(c1ccc2n(C)c(CCCC(=O)O)nc2c1)(CCO)CCO	DB06769	DrugBank	train	N(c1ccc2n(C)c(CCCC(=O)O)nc2c1)(CCO)CCO
Dabigatran M354	Dabigatran M396	c1cc2n(C)c(CN)nc2cc1C(=O)N(CCC(=O)O)c1ccccn1	c1cc2n(C)c(CNC(C)=O)nc2cc1C(=O)N(CCC(=O)O)c1ccccn1	DB14726	DrugBank	train	c1cc2n(C)c(CNC(C)=O)nc2cc1C(=O)N(CCC(=O)O)c1ccccn1
Dabigatran 1-O-acylglucuronide metabolite	Dabigatran M690	c12nc(CNc3ccc(C(=N)N)cc3)n(C)c1ccc(C(=O)N(CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccn1)c2	c12nc(CNc3ccc(C(=N)N)cc3)n(C)c1ccc(C(=O)N(CCC(=O)OC1OC(C(=O)NC(N)=O)C(O)C(O)C1O)c1ccccn1)c2	DB14726	DrugBank	train	c12nc(CNc3ccc(C(=N)N)cc3)n(C)c1ccc(C(=O)N(CCC(=O)OC1OC(C(=O)NC(N)=O)C(O)C(O)C1O)c1ccccn1)c2
BIBR1151/M324	Dabigatran M500	N(Cc1n(C)c2c(n1)cc(C(=O)O)cc2)c1ccc(C(=N)N)cc1	N(Cc1n(C)c2c(n1)cc(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)cc2)c1ccc(C(=N)N)cc1	DB14726	DrugBank	train	N(Cc1n(C)c2c(n1)cc(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)cc2)c1ccc(C(=N)N)cc1
Dabigatran M355	Dabigatran M354	O=C(CCN(C(c1ccc2n(C)c(CO)nc2c1)=O)c1ccccn1)O	O=C(CCN(C(c1ccc2n(C)c(CN)nc2c1)=O)c1ccccn1)O	DB14726	DrugBank	train	O=C(CCN(C(c1ccc2n(C)c(CN)nc2c1)=O)c1ccccn1)O
Doravirine	Doravirine M9 Metabolite	c1n(Cc2n(C)c(=O)nn2)c(=O)c(Oc2cc(Cl)cc(C#N)c2)c(C(F)(F)F)c1	c1n(Cn2nc(=O)n(C)c2=O)c(=O)c(Oc2cc(Cl)cc(C#N)c2)c(C(F)(F)F)c1	DB12301	DrugBank	train	c1n(Cn2nc(=O)n(C)c2=O)c(=O)c(Oc2cc(Cl)cc(C#N)c2)c(C(F)(F)F)c1
N2-OH-PhIP	N2-OH-PhIP-N2-glucuronide	c12n(C)c(NO)nc1ncc(-c1ccccc1)c2	c12n(C)c(NOC3OC(C(=O)O)C(O)C(O)C3O)nc1ncc(-c1ccccc1)c2	N2-OH-PhIP	MetXBioDB	train	c12n(C)c(NOC3OC(C(=O)O)C(O)C(O)C3O)nc1ncc(-c1ccccc1)c2
paraxanthine		n1(C)c(O)nc2c(c1=O)n(C)cn2	n1(C)c(O)nc2c(c1=O)ncn2	paraxanthine	MetXBioDB	train	n1(C)c(O)nc2c(c1=O)ncn2
Fexinidazole sulfoxide metabolite (M1)	Fexinidazole sulfone metabolite (M2)	c1(COc2ccc([SH](C)O)cc2)n(C)c(N(=O)O)cn1	c1(COc2ccc(S(C)(=O)=O)cc2)n(C)c(N(=O)O)cn1	DB12265	DrugBank	train	c1(COc2ccc(S(C)(=O)=O)cc2)n(C)c(N(=O)O)cn1
Flosequinan	flosequinan sulfone	Cn1cc([SH](C)O)c(=O)c2c1cc(F)cc2	Cn1cc(S(C)(=O)=O)c(=O)c2c1cc(F)cc2	DB13228	Both	train	Cn1cc(S(C)(=O)=O)c(=O)c2c1cc(F)cc2
Methimazole	3-methyl-2-thiohydantoin	S=c1n(C)ccn1	S=C1N(C)C(=O)CN1	DB00763	DrugBank	train	S=C1N(C)C(=O)CN1
Methimazole Sulfenic Acid Metabolite (Ring)	Methimazole Sulfinic Acid Metabolite (Ring)	n1ccn(C)c1SO	n1ccn(C)c1S(O)=O	DB00763	DrugBank	train	n1ccn(C)c1S(O)=O
Azathioprine	6-Mercaptopurine	n1c2c(Sc3n(C)cnc3N(=O)O)ncnc2nc1	n1c2c(=S)ncnc2nc1	DB00993	DrugBank	train	n1c2c(=S)ncnc2nc1
Selumetinib	M8 (N-desmethyl selumetinib)	c1n(C)c2cc(C(=O)NOCCO)c(Nc3ccc(Br)cc3Cl)c(F)c2n1	c1nc2cc(C(=O)NOCCO)c(Nc3ccc(Br)cc3Cl)c(F)c2n1	DB11689	DrugBank	train	c1nc2cc(C(=O)NOCCO)c(Nc3ccc(Br)cc3Cl)c(F)c2n1
M14 (AZ12791138)	M12 (Primary amide, N-demethylated selumetinib metabolite)	c1(C(N)=O)cc2n(C)cnc2c(F)c1Nc1ccc(Br)cc1Cl	c1(C(N)=O)cc2ncnc2c(F)c1Nc1ccc(Br)cc1Cl	DB11689	DrugBank	train	c1(C(N)=O)cc2ncnc2c(F)c1Nc1ccc(Br)cc1Cl
theobromine		c12ncn(C)c1c(O)nc(=O)n2C	c12ncn(C)c1c(O)nc(O)n2	theobromine	MetXBioDB	train	c12ncn(C)c1c(O)nc(O)n2
Carboxy tedizolid	Ring-opened tedizolid metabolite	C1(C(=O)O)CN(c2ccc(-c3ccc(-c4nnn(C)n4)nc3)c(F)c2)C(=O)O1	C(CNc1ccc(-c2ccc(-c3nnn(C)n3)nc2)c(F)c1)(O)=O	DB09042	DrugBank	train	C(CNc1ccc(-c2ccc(-c3nnn(C)n3)nc2)c(F)c1)(O)=O
Tedizolid sulphate	Desmethyl tedizolid sulphate	c1cc(N2C(=O)OC(C=S(=O)(O)O)C2)cc(F)c1-c1ccc(-c2nnn(C)n2)nc1	c1cc(N2C(=O)OC(C=S(=O)(O)O)C2)cc(F)c1-c1ccc(-c2nnnn2)nc1	DB09042	DrugBank	train	c1cc(N2C(=O)OC(C=S(=O)(O)O)C2)cc(F)c1-c1ccc(-c2nnnn2)nc1
Tedizolid	Ring-opened tedizolid metabolite	c1c(-c2ccc(-c3nnn(C)n3)nc2)c(F)cc(N2CC(CO)OC2=O)c1	c1c(-c2ccc(-c3nnn(C)n3)nc2)c(F)cc(NCC(O)=O)c1	DB09042	DrugBank	train	c1c(-c2ccc(-c3nnn(C)n3)nc2)c(F)cc(NCC(O)=O)c1
Tedizolid phosphate	Tedizolid	C(C1CN(c2ccc(-c3ccc(-c4nnn(C)n4)nc3)c(F)c2)C(=O)O1)OP(=O)(O)O	C(C1CN(c2ccc(-c3ccc(-c4nnn(C)n4)nc3)c(F)c2)C(=O)O1)O	DB09042	DrugBank	train	C(C1CN(c2ccc(-c3ccc(-c4nnn(C)n4)nc3)c(F)c2)C(=O)O1)O
Halothane	chlorotrifluoroethane	ClC(C(F)(F)F)Br	ClCC(F)(F)F	DB01159	Both	train	ClCC(F)(F)F
1-(3-Trifluoromethylphenyl)piperazine	HO-TFMPP	c1cc(C(F)(F)F)cc(N2CCNCC2)c1	c1c(O)c(C(F)(F)F)cc(N2CCNCC2)c1	1-(3-Trifluoromethylphenyl)piperazine	MetXBioDB	train	c1c(O)c(C(F)(F)F)cc(N2CCNCC2)c1
Sevoflurane	Hexafluoroisopropanol	FC(C(OCF)C(F)(F)F)(F)F	FC(C(O)C(F)(F)F)(F)F	DB01236	DrugBank	train	FC(C(O)C(F)(F)F)(F)F
vanoxerine		c1(CCCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)ccccc1	c1(C(CCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)O)ccccc1	vanoxerine	MetXBioDB	train	c1(C(CCN2CCN(CCOC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)O)ccccc1
Flunarizine	Flunarizine metabolite M2	C1N(C(c2ccc(F)cc2)c2ccc(F)cc2)CCN(CC=Cc2ccccc2)C1	C1N(C(c2ccc(F)cc2)c2ccc(F)cc2)CCN(CC=Cc2ccc(O)cc2)C1	DB04841	Both	train	C1N(C(c2ccc(F)cc2)c2ccc(F)cc2)CCN(CC=Cc2ccc(O)cc2)C1
l_775606		C(CCN1CCN(CCc2cccc(F)c2)CC1)c1cc2c(n1)ccc(-n1cnnc1)c2	C(CCN1CCN(C)CC1)c1cc2c(n1)ccc(-n1cnnc1)c2	l_775606	MetXBioDB	train	C(CCN1CCN(C)CC1)c1cc2c(n1)ccc(-n1cnnc1)c2
Quazepam	2-Oxoquazepam	c1cccc(F)c1C1=NCC(=S)N(CC(F)(F)F)c2c1cc(Cl)cc2	c1cccc(F)c1C1=NCC(=O)N(CC(F)(F)F)c2c1cc(Cl)cc2	DB01589	Both	train	c1cccc(F)c1C1=NCC(=O)N(CC(F)(F)F)c2c1cc(Cl)cc2
1-iodo-3-phenylpropane	3-phenylpropyl-glutathione	c1cc(CCCI)ccc1	c1cc(CCCSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)ccc1	1-iodo-3-phenylpropane	MetXBioDB	train	c1cc(CCCSCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O)ccc1
Tyrphostin B42	Tyrphostin B42, 4-O-glucuronide	c1(C=C(C#N)C(=O)NCc2ccccc2)ccc(O)c(O)c1	c1(C=C(C#N)C(=O)NCc2ccccc2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1	Tyrphostin B42	MetXBioDB	train	c1(C=C(C#N)C(=O)NCc2ccccc2)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1
Remdesivir Nucleoside Monophosphate	Remdesivir Nucleoside Triphosphate	c1(C2(C#N)OC(COP(=O)(O)O)C(O)C2O)ccc2n1ncnc2N	c1(C2(C#N)OC(COP(=O)(O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C2O)ccc2n1ncnc2N	DB14761	DrugBank	train	c1(C2(C#N)OC(COP(=O)(O)O[PH](=O)(=O)O[PH](=O)(=O)O)C(O)C2O)ccc2n1ncnc2N
Saxagliptin	5-hydroxy saxagliptin	C12CC3CC(C(C(N4C(C#N)CC5C4C5)=O)N)(C1)CC(O)(C2)C3	C12(O)CC3CC(C(C(N4C(C#N)CC5C4C5)=O)N)(C1)CC(O)(C2)C3	DB06335	DrugBank	train	C12(O)CC3CC(C(C(N4C(C#N)CC5C4C5)=O)N)(C1)CC(O)(C2)C3
Vildagliptin	Vildagliptin M20.9 metabolite	C1CCC(C#N)N1C(=O)CNC12CC3CC(C1)CC(O)(C2)C3	C1C(O)C(O)C(C#N)N1C(=O)CNC12CC3CC(C1)CC(O)(C2)C3	DB04876	DrugBank	train	C1C(O)C(O)C(C#N)N1C(=O)CNC12CC3CC(C1)CC(O)(C2)C3
Vildagliptin	Vildagliptin M21.6 metabolite	OC12CC3CC(CC(NCC(N4C(C#N)CCC4)=O)(C3)C1)C2	OC12CC3CC(CC(NCC(NCCCC(=O)O)=O)(C3)C1)C2	DB04876	DrugBank	train	OC12CC3CC(CC(NCC(NCCCC(=O)O)=O)(C3)C1)C2
Ruxolitinib M16 metabolite	Ruxolitinib M9 metabolite	c12ncnc(-c3cn(C(CC#N)C4CCC(O)C4)nc3)c-1ccn2	c12ncnc(-c3cn(C(CC#N)C4CCC(=O)C4)nc3)c-1ccn2	DB08877	DrugBank	train	c12ncnc(-c3cn(C(CC#N)C4CCC(=O)C4)nc3)c-1ccn2
Ruxolitinib	Ruxolitinib M16 metabolite	N#CCC(C1CCCC1)n1cc(-c2ncnc3c2ccn3)cn1	N#CCC(C1CCC(O)C1)n1cc(-c2ncnc3nccc2-3)cn1	DB08877	DrugBank	train	N#CCC(C1CCC(O)C1)n1cc(-c2ncnc3nccc2-3)cn1
Momelotinib M5 metabolite	Momelotinib M16 metabolite	c1cc(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)ccc1N(CC(O)=O)CC(=O)O	c1cc(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)ccc1NCCO	DB11763	DrugBank	train	c1cc(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)ccc1NCCO
Momelotinib	Momelotinib M15 metabolite	c1c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc(C(NCC#N)=O)c1	c1c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc(C(NCC(N)=O)=O)c1	DB11763	DrugBank	train	c1c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc(C(NCC(N)=O)=O)c1
Momelotinib M21 metabolite	Momelotinib M8 metabolite	C(NCC#N)(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1	C(NCC(N)=O)(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1	DB11763	DrugBank	train	C(NCC(N)=O)(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1
Momelotinib M16 metabolite	Momelotinib M17 metabolite	c1(NCCO)ccc(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)cc1	c1(N)ccc(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)cc1	DB11763	DrugBank	train	c1(N)ccc(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)cc1
2,6-dichlorobenzonitrile		C(#N)c1c(Cl)cccc1Cl	C(#N)C1=C(Cl)C2OC2C=C1Cl	2,6-dichlorobenzonitrile	MetXBioDB	train	C(#N)C1=C(Cl)C2OC2C=C1Cl
Topiroxostat	Topiroxostat N-oxide	N#Cc1cc(-c2nnc(-c3ccncc3)n2)ccn1	N#Cc1cc(-c2nnc(-c3ccn(O)cc3)n2)ccn1	DB01685	DrugBank	train	N#Cc1cc(-c2nnc(-c3ccn(O)cc3)n2)ccn1
FYX-051		n1c(-c2cc(C#N)ncc2)nnc1-c1ccncc1	n1c(-c2cc(C#N)ncc2)n(C2OC(C(=O)O)C(O)C(O)C2O)nc1-c1ccncc1	FYX-051	MetXBioDB	train	n1c(-c2cc(C#N)ncc2)n(C2OC(C(=O)O)C(O)C(O)C2O)nc1-c1ccncc1
Letrozole ketone analog metabolite	4,4'-methanol-bisbenzonitrile	c1c(C(c2ccc(C#N)cc2)=O)ccc(C#N)c1	c1c(C(c2ccc(C#N)cc2)O)ccc(C#N)c1	DB01006	DrugBank	train	c1c(C(c2ccc(C#N)cc2)O)ccc(C#N)c1
4,4'-methanol-bisbenzonitrile	Letrozole carbinol glucuronide metabolite	c1(C#N)ccc(C(O)c2ccc(C#N)cc2)cc1	c1(C#N)ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1	DB01006	DrugBank	train	c1(C#N)ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1
Letrozole	Letrozole ketone analog metabolite	c1(C(c2ccc(C#N)cc2)n2cncn2)ccc(C#N)cc1	c1(C(c2ccc(C#N)cc2)=O)ccc(C#N)cc1	DB01006	DrugBank	train	c1(C(c2ccc(C#N)cc2)=O)ccc(C#N)cc1
Citalopram propionic aldehyde	Citalopram propionic acid	c1c(F)ccc(C2(CCC=O)c3ccc(C#N)cc3CO2)c1	c1c(F)ccc(C2(CCC(=O)O)c3ccc(C#N)cc3CO2)c1	DB00215	DrugBank	train	c1c(F)ccc(C2(CCC(=O)O)c3ccc(C#N)cc3CO2)c1
didemethylcitalopram	Citalopram propionic aldehyde	c1cc(C2(CCCN)c3ccc(C#N)cc3CO2)ccc1F	c1cc(C2(CCC=O)c3ccc(C#N)cc3CO2)ccc1F	DB00215	DrugBank	train	c1cc(C2(CCC=O)c3ccc(C#N)cc3CO2)ccc1F
KR-33028	7-hydroxy-KR-33028	NC(NC(c1cc2c(C#N)cccc2s1)=O)=N	NC(NC(c1cc2c(C#N)ccc(O)c2s1)=O)=N	KR-33028	MetXBioDB	train	NC(NC(c1cc2c(C#N)ccc(O)c2s1)=O)=N
N-desmethyl apalutamide	M4 apalutamide	c1(C(=O)N)ccc(N2C3(C(=O)N(c4cnc(C#N)c(C(F)(F)F)c4)C2=S)CCC3)cc1F	c1(C(=O)O)ccc(N2C3(C(=O)N(c4cnc(C#N)c(C(F)(F)F)c4)C2=S)CCC3)cc1F	DB11901	DrugBank	train	c1(C(=O)O)ccc(N2C3(C(=O)N(c4cnc(C#N)c(C(F)(F)F)c4)C2=S)CCC3)cc1F
(+)-fipronil	f ipronil sulfone	C(#N)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[SH](C(F)(F)F)O	C(#N)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(C(F)(F)F)(=O)=O	(+)-fipronil	MetXBioDB	train	C(#N)c1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(C(F)(F)F)(=O)=O
Debrisoquine	4-Hydroxydebrisoquine	c1cc2c(cc1)CCN(C(=N)N)C2	c1cc2c(cc1)C(O)CN(C(=N)N)C2	DB04840	Both	train	c1cc2c(cc1)C(O)CN(C(=N)N)C2
phenformin		N(C(NC(=N)N)=N)CCc1ccccc1	N(C(NC(=N)N)=N)CCc1ccc(O)cc1	phenformin	MetXBioDB	train	N(C(NC(=N)N)=N)CCc1ccc(O)cc1
3-hydroxyguanfacine	3-hydroxyguanfacine glucuronide	N(C(=N)N)C(=O)Cc1c(Cl)c(O)cc(O)c1Cl	N(C(=N)N)C(=O)Cc1c(Cl)c(O)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl	3-hydroxyguanfacine	MetXBioDB	train	N(C(=N)N)C(=O)Cc1c(Cl)c(O)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl
3-hydroxyguanfacine	Guanfacine 3-sulfate	N(C(=N)N)C(=O)Cc1c(Cl)ccc(O)c1Cl	N(C(=N)N)C(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl	DB01018	DrugBank	train	N(C(=N)N)C(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl
Guanfacine	3-hydroxyguanfacine	O=C(NC(=N)N)Cc1c(Cl)cccc1Cl	O=C(NC(=N)N)Cc1c(Cl)ccc(O)c1Cl	DB01018	DrugBank	train	O=C(NC(=N)N)Cc1c(Cl)ccc(O)c1Cl
Iobenguane sulfate I-123	m-Iodohippuric acid	c1(CNC(=N)N)cccc(I)c1	c1(C(NCC(=O)O)=O)cccc(I)c1	DB09546	DrugBank	train	c1(C(NCC(=O)O)=O)cccc(I)c1
guanabenz	Guanoxabenz	c1cc(Cl)c(C=NNC(=N)N)c(Cl)c1	c1cc(Cl)c(C=NNC(=N)NO)c(Cl)c1	guanabenz	MetXBioDB	train	c1cc(Cl)c(C=NNC(=N)NO)c(Cl)c1
riluzole	N-OH-riluzole	O(c1cc2c(nc(=N)s2)cc1)C(F)(F)F	O(c1cc2c(nc(NO)s2)cc1)C(F)(F)F	riluzole	MetXBioDB	train	O(c1cc2c(nc(NO)s2)cc1)C(F)(F)F
tacrine	7-Hydroxytacrine	n1c2c(c(=N)c3c1cccc3)CCCC2	n1c2c(c(N)c3c1c(O)ccc3)CCCC2	tacrine	MetXBioDB	train	n1c2c(c(N)c3c1c(O)ccc3)CCCC2
3-Hydroxy-4-aminopyridine		c1cc(=N)c(O)cn1	c1cc(=N)c(OS(=O)(=O)O)cn1	3-Hydroxy-4-aminopyridine	MetXBioDB	train	c1cc(=N)c(OS(=O)(=O)O)cn1
Minoxidil		c1(N)cc(N2CCCCC2)nc(=N)n1O	c1(N)cc(N2CCCCC2)nc(=N)n1OS(=O)(=O)O	Minoxidil	MetXBioDB	train	c1(N)cc(N2CCCCC2)nc(=N)n1OS(=O)(=O)O
bropirimine	p-hydroxybropirimine	c1(=N)nc(O)c(Br)c(-c2ccccc2)n1	c1(=N)nc(=O)c(Br)c(-c2ccc(O)cc2)n1	bropirimine	MetXBioDB	train	c1(=N)nc(=O)c(Br)c(-c2ccc(O)cc2)n1
5,10-methylene tetrahydrofolate (THF)	5-Methyltetrahydrofolate	C(C(NC(c1ccc(N2CN3c4c(nc(=N)nc4O)NCC3C2)cc1)=O)C(=O)O)CC(=O)O	C(C(NC(c1ccc(NCC2N(C)c3c(nc(N)nc3=O)NC2)cc1)=O)C(=O)O)CC(=O)O	DB00158	DrugBank	train	C(C(NC(c1ccc(NCC2N(C)c3c(nc(N)nc3=O)NC2)cc1)=O)C(=O)O)CC(=O)O
4-phthalimidoglutaramic acid	4-(o-carboxybenzamido)glutaramic acid	OC(CCC(C(N)=O)N1C(=O)c2ccccc2C1=O)=O	OC(CCC(C(N)=O)NC(c1ccccc1C(=O)O)=O)=O	DB01041	DrugBank	train	OC(CCC(C(N)=O)NC(c1ccccc1C(=O)O)=O)=O
4-(o-carboxybenzamido)glutaramic acid	Isoglutamine	OC(CCC(C(N)=O)NC(=O)c1ccccc1C(=O)O)=O	OC(CCC(C(N)=O)N)=O	DB01041	DrugBank	train	OC(CCC(C(N)=O)N)=O
2-phthalimidoglutaramic acid	2-(o-carboxybenzamido)glutaramic acid	O=C(C(CCC(N)=O)N1C(=O)c2ccccc2C1=O)O	O=C(C(CCC(N)=O)NC(c1ccccc1C(=O)O)=O)O	DB01041	DrugBank	train	O=C(C(CCC(N)=O)NC(c1ccccc1C(=O)O)=O)O
L-Glutamine	Glutamate	C(CCC(=O)N)(N)C(=O)O	C(CCC(=O)O)(N)C(=O)O	DB00130	DrugBank	train	C(CCC(=O)O)(N)C(=O)O
2-(o-carboxybenzamido)glutaramic acid	2-(o-carboxybenzamido)glutaric acid	c1(C(NC(CCC(=O)N)C(=O)O)=O)ccccc1C(=O)O	c1(C(NC(CCC(=O)O)C(=O)O)=O)ccccc1C(=O)O	DB01041	DrugBank	train	c1(C(NC(CCC(=O)O)C(=O)O)=O)ccccc1C(=O)O
Ixazomib M2 metabolite	Ixazomib M1 metabolite	C(NCC(=O)N)(=O)c1cc(Cl)ccc1Cl	C(NCC(=O)O)(=O)c1cc(Cl)ccc1Cl	DB09570	DrugBank	train	C(NCC(=O)O)(=O)c1cc(Cl)ccc1Cl
Momelotinib M15 metabolite	Momelotinib M8 metabolite	N1(c2ccc(Nc3nccc(-c4ccc(C(NCC(N)=O)=O)cc4)n3)cc2)CCOCC1	N1(c2ccc(Nc3nccc(-c4ccc(C(NCC(N)=O)=O)cc4)n3)cc2)CCOCC1=O	DB11763	DrugBank	train	N1(c2ccc(Nc3nccc(-c4ccc(C(NCC(N)=O)=O)cc4)n3)cc2)CCOCC1=O
Carbamazepine 2,3-epoxide	2-hydroxycarbamazepine	NC(=O)N1C2=CC3OC3C=C2C=Cc2c1cccc2	NC(=O)N1c2c(cccc2)C=Cc2c1ccc(O)c2	DB00564	DrugBank	train	NC(=O)N1c2c(cccc2)C=Cc2c1ccc(O)c2
Lonafarnib	Lonafarnib metabolite M1	c1nc2c(cc1Br)CCc1c(c(Br)cc(Cl)c1)C2C1CCN(C(CC2CCN(C(N)=O)CC2)=O)CC1	c1nc2c(cc1Br)CCc1c(c(Br)cc(Cl)c1)C2C1CCN(C(CC2CCN(C(N)=O)C(O)C2)=O)CC1	DB06448	DrugBank	train	c1nc2c(cc1Br)CCc1c(c(Br)cc(Cl)c1)C2C1CCN(C(CC2CCN(C(N)=O)C(O)C2)=O)CC1
