parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	possible_products
	METALAXYL			CYP2B6;CYP3A4	METALAXYL	COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC	COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)O	MetXBioDB	0.7631578947368421	val	COC(=O)C(C)N(C(=O)CO)c1c(C)cccc1C.COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)O.COCC(=O)N(c1c(C)ccc(O)c1C)C(C)C(=O)OC.COCC(=O)N(c1c(C)cccc1CO)C(C)C(=O)OC
	METALAXYL			CYP3A4	METALAXYL	COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC	COCC(=O)N(c1c(C)ccc(O)c1C)C(C)C(=O)OC	MetXBioDB	0.7380952380952381	val	COC(=O)C(C)N(C(=O)CO)c1c(C)cccc1C.COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)O.COCC(=O)N(c1c(C)ccc(O)c1C)C(C)C(=O)OC.COCC(=O)N(c1c(C)cccc1CO)C(C)C(=O)OC
	METALAXYL			CYP3A4	METALAXYL	COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC	COCC(=O)N(c1c(C)cccc1CO)C(C)C(=O)OC	MetXBioDB	0.8292682926829268	val	COC(=O)C(C)N(C(=O)CO)c1c(C)cccc1C.COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)O.COCC(=O)N(c1c(C)ccc(O)c1C)C(C)C(=O)OC.COCC(=O)N(c1c(C)cccc1CO)C(C)C(=O)OC
	L-775606			CYP3A4;CYP2C8	L-775606	Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1	OC(CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1cccc(F)c1	MetXBioDB	0.71875	val	OC(CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1cccc(F)c1.c1cc2[nH]cc(CCCN3CCNCC3)c2cc1-n1cnnc1
	L-775606			CYP3A4;CYP2C8	L-775606	Fc1cccc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1	c1cc2[nH]cc(CCCN3CCNCC3)c2cc1-n1cnnc1	MetXBioDB	0.6666666666666666	val	OC(CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1)c1cccc(F)c1.c1cc2[nH]cc(CCCN3CCNCC3)c2cc1-n1cnnc1
	Bexarotene		6-hydroxy-bexarotene	CYP3A;CYP2C9;CYP2C19	Bexarotene	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(O)CC2(C)C	MetXBioDB	0.7045454545454546	val	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(=O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(=O)C2(C)C
	Bexarotene		7-hydroxy-bexarotene	CYP3A;CYP2C9;CYP2C19	Bexarotene	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C	MetXBioDB	0.7045454545454546	val	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(=O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(=O)C2(C)C
	Bexarotene		7-oxo-bexarotene	CYP3A;CYP2C9;CYP2C19	Bexarotene	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(=O)CC2(C)C	MetXBioDB	0.7560975609756098	val	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(=O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(=O)C2(C)C
	Bexarotene		7-oxo-bexarotene	CYP3A;CYP2C9;CYP2C19	Bexarotene	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(=O)C2(C)C	MetXBioDB	0.7560975609756098	val	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)C(=O)CC2(C)C.C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(=O)C2(C)C
	zolmitriptan		N-Desmethylzolmitriptan	CYP1A2	zolmitriptan	CN(C)CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12	CNCCc1c[nH]c2ccc(CC3COC(O)=N3)cc12	MetXBioDB	0.7592592592592593	val	CNCCc1c[nH]c2ccc(CC3COC(O)=N3)cc12.C[N+](C)([O-])CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12
	zolmitriptan		Zolmitriptan N-oxide	CYP1A2	zolmitriptan	CN(C)CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12	C[N+](C)([O-])CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12	MetXBioDB	0.7454545454545455	val	CNCCc1c[nH]c2ccc(CC3COC(O)=N3)cc12.C[N+](C)([O-])CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12
	Paroxetine			CYP2D6	Paroxetine	Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1	Oc1ccc(OCC2CNCCC2c2ccc(F)cc2)cc1O	MetXBioDB	0.6666666666666666	val	Oc1ccc(OCC2CNCCC2c2ccc(F)cc2)cc1O
	S-Mephenytoin		4Ã¢â‚¬Â²-Hydroxymephenytoin	CYP2D6;  CYP2C19;  CYP1A2;  CYP2C18;  CYP3A4	S-Mephenytoin	CCC1(c2ccccc2)N=C(O)N(C)C1=O	CCC1(c2ccc(O)cc2)N=C(O)N(C)C1=O	MetXBioDB	0.7714285714285715	val	CCC1(c2ccc(O)cc2)N=C(O)N(C)C1=O.CCC1(c2ccccc2)N=C(O)N=C1O
	S-Mephenytoin		Nirvanol	CYP2C19; CYP2C18; CYP2D6; CYP1A2; CYP3A4; CYP2B6	S-Mephenytoin	CCC1(c2ccccc2)N=C(O)N(C)C1=O	CCC1(c2ccccc2)N=C(O)N=C1O	MetXBioDB	0.5128205128205128	val	CCC1(c2ccc(O)cc2)N=C(O)N(C)C1=O.CCC1(c2ccccc2)N=C(O)N=C1O
	7-Methoxyresorufin		Resorufin	CYP1A1; CYP1A2	7-Methoxyresorufin	COc1ccc2nc3ccc(=O)cc-3oc2c1	O=c1ccc2nc3ccc(O)cc3oc-2c1	MetXBioDB	0.6341463414634146	val	O=c1ccc2nc3ccc(O)cc3oc-2c1
	Dimethoate		Omethoate	CYP1A1; CYP1A2; CYP2A6; CYP2B6; CYP2C8; CYP2C9; CYP2C19; CYP3A4	Dimethoate	CNC(=O)CSP(=S)(OC)OC	CNC(=O)CSP(=O)(OC)OC	MetXBioDB	0.6333333333333333	val	CNC(=O)CSP(=O)(OC)OC
	N-Desmethylclomipramine		8-OH-N-desmethylclomipramine	CYP2D6	clomipramine	CNCCCN1c2ccccc2CCc2ccc(Cl)cc21	CNCCCN1c2cc(Cl)ccc2CCc2c(O)cccc21	MetXBioDB	0.7446808510638298	val	NCCCN1c2ccccc2CCc2ccc(Cl)cc21.CNCCCN1c2cc(Cl)ccc2CCc2c(O)cccc21
	Linoleic acid		Leukotoxin	CYP2C9; CYP2C19	Linoleic acid	CCCCCC=CCC=CCCCCCCCC(=O)O	CCCCCC=CCC1OC1CCCCCCCC(=O)O	MetXBioDB	0.5897435897435898	val	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.CCCCCC=CCC1OC1CCCCCCCC(=O)O.CCCCCC1OC1CC=CCCCCCCCC(=O)O
	Linoleic acid		Isoleukotoxin	CYP2C9; CYP2C19	Linoleic acid	CCCCCC=CCC=CCCCCCCCC(=O)O	CCCCCC1OC1CC=CCCCCCCCC(=O)O	MetXBioDB	0.5897435897435898	val	CCCCCC=CCC=CCC=CCC=CCCCC(=O)O.CCCCCC=CCC1OC1CCCCCCCC(=O)O.CCCCCC1OC1CC=CCCCCCCCC(=O)O
	Tegafur		5-Fluorouracil	CYP2A6; CYP1A2; CYP2C8	Tegafur	O=c1nc(O)c(F)cn1C1CCCO1	Oc1ncc(F)c(O)n1	MetXBioDB	0.2619047619047619	val	Oc1ncc(F)c(O)n1
	YM-64227		M-2 (1,3-cis)	CYP1A2	YM-64227	CCc1ccc2c(C3CCCCC3)nc(=O)n(CC)c2n1	CCc1ccc2c(C3CCCC(O)C3)nc(=O)n(CC)c2n1	MetXBioDB	0.7551020408163265	val	CCc1ccc2c(C3CCCC(O)C3)nc(=O)n(CC)c2n1
	Zaltoprofen		Zaltoprofen S-oxide	CYP2C9	Zaltoprofen	CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2	CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1[S+]2[O-]	MetXBioDB	0.5882352941176471	val	CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2.CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1[S+]2[O-].CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2c(c1)CC(=O)c1ccccc1S2
	(-)-Epigallocatechin gallate		(-)-Epigallocatechin gallate, 3p-OH-glucuronide	UGT1A9	(-)-Epigallocatechin gallate	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1)c1cc(O)c(O)c(O)c1	MetXBioDB	0.6949152542372882	val	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1)c1cc(O)c(O)c(O)c1.O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1)c1cc(O)c(O)c(O)c1
	(-)-Epigallocatechin gallate		(-)-Epigallocatechin gallate, 4p-OH-glucuronide	UGT1A9	(-)-Epigallocatechin gallate	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1)c1cc(O)c(O)c(O)c1	MetXBioDB	0.7068965517241379	val	O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1)c1cc(O)c(O)c(O)c1.O=C(OC1Cc2c(O)cc(O)cc2OC1c1cc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1)c1cc(O)c(O)c(O)c1
	4-Methylumbelliferone		4-Methylumbelliferone O-glucuronide	UGT1A9	4-Methylumbelliferone	Cc1cc(=O)oc2cc(O)ccc12	Cc1cc(=O)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12	MetXBioDB	0.44	val	Cc1cc(=O)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12
	6-Hydroxy-7-methoxyl-4-phenylcoumarin		7-methoxyl-4-phenylcoumarin, 6-O-glucuronide	UGT1A9	6-Hydroxy-7-methoxyl-4-phenylcoumarin	COc1cc2oc(=O)cc(-c3ccccc3)c2cc1O	COc1cc2oc(=O)cc(-c3ccccc3)c2cc1OC1OC(C(=O)O)C(O)C(O)C1O	MetXBioDB	0.5818181818181818	val	COc1cc2oc(=O)cc(-c3ccccc3)c2cc1OC1OC(C(=O)O)C(O)C(O)C1O
	Hesperetin		Hesperetin 7-O-glucuronide	UGT1A9	Hesperetin	COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O	COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3O2)cc1O	MetXBioDB	0.639344262295082	val	O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3O2)cc1O.COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1OC1OC(C(=O)O)C(O)C(O)C1O
	Hesperetin		Hesperetin 3p-O-glucuronide	UGT1A9	Hesperetin	COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O	COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1OC1OC(C(=O)O)C(O)C(O)C1O	MetXBioDB	0.6666666666666666	val	O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21.COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3O2)cc1O.COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1OC1OC(C(=O)O)C(O)C(O)C1O
	4'-OH-PhIP		PhIP 4'-O-glucuronide	UGT	4'-OH-PhIP	Cn1c(=N)[nH]c2ncc(-c3ccc(O)cc3)cc21	Cn1c(=N)[nH]c2ncc(-c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)cc21	MetXBioDB	0.5344827586206896	val	Cn1c(=N)[nH]c2ncc(-c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)cc21
	Catechol		catechol sulfate	SULT	phenol	Oc1ccccc1O	O=S(=O)(O)Oc1ccccc1O	MetXBioDB	0.3636363636363636	val	O=S(=O)(O)Oc1ccccc1O.O=C(O)C1OC(Oc2ccccc2O)C(O)C(O)C1O
	Catechol			UGT	phenol	Oc1ccccc1O	O=C(O)C1OC(Oc2ccccc2O)C(O)C(O)C1O	MetXBioDB	0.2352941176470588	val	O=S(=O)(O)Oc1ccccc1O.O=C(O)C1OC(Oc2ccccc2O)C(O)C(O)C1O
	8-OH-ondansetron		ondansetron 8-O-glucuronide	UGT	Ondansetron	Cc1nccn1CC1CCc2c(c3cccc(O)c3n2C)C1=O	Cc1nccn1CC1CCc2c(c3cccc(OC4OC(C(=O)O)C(O)C(O)C4O)c3n2C)C1=O	MetXBioDB	0.625	val	Cc1nccn1CC1CCc2c(c3cccc(OC4OC(C(=O)O)C(O)C(O)C4O)c3n2C)C1=O.Cc1nccn1CC1CCc2c(c3cccc(OS(=O)(=O)O)c3n2C)C1=O
	8-OH-ondansetron		ondansetron 8-O-sulfate	SULT	Ondansetron	Cc1nccn1CC1CCc2c(c3cccc(O)c3n2C)C1=O	Cc1nccn1CC1CCc2c(c3cccc(OS(=O)(=O)O)c3n2C)C1=O	MetXBioDB	0.7377049180327869	val	Cc1nccn1CC1CCc2c(c3cccc(OC4OC(C(=O)O)C(O)C(O)C4O)c3n2C)C1=O.Cc1nccn1CC1CCc2c(c3cccc(OS(=O)(=O)O)c3n2C)C1=O
	7-OH-ondansetron		ondansetron 7-O-glucuronide	UGT	Ondansetron	Cc1nccn1CC1CCc2c(c3ccc(O)cc3n2C)C1=O	Cc1nccn1CC1CCc2c(c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3n2C)C1=O	MetXBioDB	0.6164383561643836	val	Cc1nccn1CC1CCc2c(c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3n2C)C1=O.Cc1nccn1CC1CCc2c(c3ccc(OS(=O)(=O)O)cc3n2C)C1=O
	7-OH-ondansetron		ondansetron 7-O-sulfate	SULT	Ondansetron	Cc1nccn1CC1CCc2c(c3ccc(O)cc3n2C)C1=O	Cc1nccn1CC1CCc2c(c3ccc(OS(=O)(=O)O)cc3n2C)C1=O	MetXBioDB	0.7258064516129032	val	Cc1nccn1CC1CCc2c(c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3n2C)C1=O.Cc1nccn1CC1CCc2c(c3ccc(OS(=O)(=O)O)cc3n2C)C1=O
	6-OH-ondansetron		ondansetron 6-O-glucuronide	UGT	Ondansetron	Cc1nccn1CC1CCc2c(c3cc(O)ccc3n2C)C1=O	Cc1nccn1CC1CCc2c(c3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3n2C)C1=O	MetXBioDB	0.625	val	Cc1nccn1CC1CCc2c(c3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3n2C)C1=O.Cc1nccn1CC1CCc2c(c3cc(OS(=O)(=O)O)ccc3n2C)C1=O
	6-OH-ondansetron		ondansetron 6-O-sulfate	SULT	Ondansetron	Cc1nccn1CC1CCc2c(c3cc(O)ccc3n2C)C1=O	Cc1nccn1CC1CCc2c(c3cc(OS(=O)(=O)O)ccc3n2C)C1=O	MetXBioDB	0.7377049180327869	val	Cc1nccn1CC1CCc2c(c3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3n2C)C1=O.Cc1nccn1CC1CCc2c(c3cc(OS(=O)(=O)O)ccc3n2C)C1=O
	1-hydroxymethylpyrene			SULT1A1; SULT1B1, SULT2A1	1-hydroxymethylpyrene	OCc1ccc2ccc3cccc4ccc1c2c34	O=S(=O)(O)OCc1ccc2ccc3cccc4ccc1c2c34	MetXBioDB	0.5428571428571428	val	O=S(=O)(O)OCc1ccc2ccc3cccc4ccc1c2c34
	2,4-dinitrobenzylalcohol			SULT1A1	2,4-dinitrobenzylalcohol	O=[N+]([O-])c1ccc(CO)c([N+](=O)[O-])c1	O=[N+]([O-])c1ccc(COS(=O)(=O)O)c([N+](=O)[O-])c1	MetXBioDB	0.5945945945945946	val	O=[N+]([O-])c1ccc(COS(=O)(=O)O)c([N+](=O)[O-])c1
	RG12525		RG12525 N2-glucuronide	UGT1A1; UGT2B7	RG12525	c1ccc(-c2nn[nH]n2)c(COc2ccc(OCc3ccc4ccccc4n3)cc2)c1	O=C(O)C1OC(n2nnc(-c3ccccc3COc3ccc(OCc4ccc5ccccc5n4)cc3)n2)C(O)C(O)C1O	MetXBioDB	0.5217391304347826	val	O=C(O)C1OC(n2nnc(-c3ccccc3COc3ccc(OCc4ccc5ccccc5n4)cc3)n2)C(O)C(O)C1O
	Nirvanol		Nirvanol N-glucuronide	UGT	S-Mephenytoin	CCC1(c2ccccc2)N=C(O)N=C1O	CCC1(c2ccccc2)N=C(O)N(C2OC(C(=O)O)C(O)C(O)C2O)C1=O	MetXBioDB	0.3636363636363636	val	CCC1(c2ccccc2)N=C(O)N(C2OC(C(=O)O)C(O)C(O)C2O)C1=O
	Isonicotinoylhydrazine			UGT	Isonicotinoylhydrazine	NNC(=O)c1ccncc1	O=C(NNC1OC(C(=O)O)C(O)C(O)C1O)c1ccncc1	MetXBioDB	0.3902439024390244	val	O=C(NNC1OC(C(=O)O)C(O)C(O)C1O)c1ccncc1.CC(=O)NNC(=O)c1ccncc1
	alachlor		S-(alachlor)glutathione	GST	alachlor	CCc1cccc(CC)c1N(COC)C(=O)CCl	CCc1cccc(CC)c1N(COC)C(=O)CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	MetXBioDB	0.4090909090909091	val	CCc1cccc(CC)c1NCOC.CCc1cccc(CC)c1N(COC)C(=O)CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O
	Paeonol			SULT	Paeonol	COc1ccc(C(C)=O)c(O)c1	COc1ccc(C(C)=O)c(OS(=O)(=O)O)c1	MetXBioDB	0.5714285714285714	val	COc1ccc(C(C)=O)c(OS(=O)(=O)O)c1
	fenchone metabo3			UGT	fenchone metabo3	CC1(C)C(=O)C2(C)CC1CC2O	CC1(C)C(=O)C2(C)CC1CC2OC1OC(C(=O)O)C(O)C(O)C1O	MetXBioDB	0.4444444444444444	val	CC1(C)C(=O)C2(C)CC1CC2OC1OC(C(=O)O)C(O)C(O)C1O
	Sinapinic acid			UGT	Sinapinic acid	COc1cc(C=CC(=O)O)cc(OC)c1O	COc1cc(C=CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc(OC)c1O	MetXBioDB	0.5217391304347826	val	COc1cc(C=CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc(OC)c1O
	2-amino-6- methyldipyrido[1,2-a:3p,2p-d]- imidazole (Glu-P-1)			NAT1,NAT2	2-amino-6- methyldipyrido[1,2-a:3p,2p-d]- imidazole (Glu-P-1)	Cc1cccn2c1nc1ccc(=N)[nH]c12	CC(=O)Nc1ccc2nc3c(C)cccn3c2n1	MetXBioDB	0.4375	val	CC(=O)Nc1ccc2nc3c(C)cccn3c2n1
	Bisphenol A			UGT1A9	Bisphenol A	CC(C)(c1ccc(O)cc1)c1ccc(O)cc1	CC(C)(c1ccc(O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	MetXBioDB	0.4	val	CC(C)(c1ccc(O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1
	25-Hydroxyvitamin D2			UGT	25-Hydroxyvitamin D2	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)O	C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)OC1OC(C(=O)O)C(O)C(O)C1O	MetXBioDB	0.6621621621621622	val	C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)(C)O)CC(O)CC1O.C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)C=CC(C)C(C)(C)OC1OC(C(=O)O)C(O)C(O)C1O
	N-hydroxy-2-acetylamino-3-methyl-5-phenylpyridine			SULT1A1	N-hydroxy-2-acetylamino-3-methyl-5-phenylpyridine	CC(=O)N(O)c1ncc(-c2ccccc2)cc1C	CC(=O)N(OC1OC(C(=O)O)C(O)C(O)C1O)c1ncc(-c2ccccc2)cc1C	MetXBioDB	0.5185185185185185	val	CC(=O)N(OC1OC(C(=O)O)C(O)C(O)C1O)c1ncc(-c2ccccc2)cc1C
	Ornidazole			UGT	Ornidazole	Cc1ncc([N+](=O)[O-])n1CC(O)CCl	Cc1ncc([N+](=O)[O-])n1CC(CCl)OC1OC(C(=O)O)C(O)C(O)C1O	MetXBioDB	0.5084745762711864	val	Cc1ncc([N+](=O)[O-])n1CC(CCl)OC1OC(C(=O)O)C(O)C(O)C1O
	4-Ethylphenol			UGT1A9	4-Ethylphenol	CCc1ccc(O)cc1	CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	MetXBioDB	0.3076923076923077	val	CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1
	Chrysin			UGT1A9	Chrysin	O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12	O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)C(O)C(O)C1O	MetXBioDB	0.5686274509803921	val	O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)C(O)C(O)C1O
	sulfamerazine			NAT	sulfamerazine	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	CC(=O)Nc1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1	MetXBioDB	0.6666666666666666	val	CC(=O)Nc1ccc(S(=O)(=O)Nc2nccc(C)n2)cc1
	M23OH			UGT	M23OH	CCCCc1cc(N)n2ncc(O)c2n1	CCCCc1cc(N)n2ncc(OC3OC(C(=O)O)C(O)C(O)C3O)c2n1	MetXBioDB	0.4915254237288136	val	CCCCc1cc(N)n2ncc(OC3OC(C(=O)O)C(O)C(O)C3O)c2n1.CCCCc1cc(N)n2ncc(OS(=O)(=O)O)c2n1
	M23OH			SULT	M23OH	CCCCc1cc(N)n2ncc(O)c2n1	CCCCc1cc(N)n2ncc(OS(=O)(=O)O)c2n1	MetXBioDB	0.6170212765957447	val	CCCCc1cc(N)n2ncc(OC3OC(C(=O)O)C(O)C(O)C3O)c2n1.CCCCc1cc(N)n2ncc(OS(=O)(=O)O)c2n1
	Gypsogenin			UGT	Gypsogenin	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC43C)C2C1	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1	MetXBioDB	0.6911764705882353	val	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6O)C(C)(C=O)C5CCC43C)C2C1
	4-Methylphenol			UGT1A9	4-Methylphenol	Cc1ccc(O)cc1	Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	MetXBioDB	0.2432432432432432	val	OCc1ccc(O)cc1.Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1
	Datiscetin			UGT1A9	Datiscetin	O=c1c(O)c(-c2ccccc2O)oc2cc(O)cc(O)c12	O=C(O)C1OC(Oc2c(-c3ccccc3O)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O	MetXBioDB	0.5471698113207547	val	O=C(O)C1OC(Oc2c(-c3ccccc3O)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O
	Limonen-10-ol			UGT	Limonen-10-ol	C=C(C)C1CC=C(CO)CC1	C=C(C)C1CC=C(COC2OC(C(=O)O)C(O)C(O)C2O)CC1	MetXBioDB	0.46	val	C=C(C)C1CC=C(COC2OC(C(=O)O)C(O)C(O)C2O)CC1
	zaltoprofen			UGT	zaltoprofen	CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2	CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2c(c1)CC(=O)c1ccccc1S2	MetXBioDB	0.6271186440677966	val	CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2.CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1[S+]2[O-].CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc2c(c1)CC(=O)c1ccccc1S2
	4p-OH-triamterene			SULT	4p-OH-triamterene	N=c1[nH]c2nc(=N)c(-c3ccc(O)cc3)nc-2c(N)[nH]1	N=c1[nH]c2nc(=N)c(-c3ccc(OS(=O)(=O)O)cc3)nc-2c(N)[nH]1	MetXBioDB	0.6444444444444445	val	N=c1[nH]c2nc(=N)c(-c3ccc(OS(=O)(=O)O)cc3)nc-2c(N)[nH]1
	Norpatchoulenol			UGT	Norpatchoulenol	CC1(C)C2CCC3(C)C(C=CCC13O)C2	CC1(C)C2CCC3(C)C(C=CCC13OC1OC(C(=O)O)C(O)C(O)C1O)C2	MetXBioDB	0.4444444444444444	val	CC1(C)C2CCC3(C)C(C=CCC13OC1OC(C(=O)O)C(O)C(O)C1O)C2
