parent_name	child_name	reactants	products	origin	source	set	possible_products
Tizanidine	2Ã¢â‚¬Â[(5Ã¢â‚¬ÂchloroÃ¢â‚¬Â2,1,3Ã¢â‚¬ÂbenzothiadiazolÃ¢â‚¬Â4Ã¢â‚¬Âyl)amino]Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬ÂimidazolÃ¢â‚¬Â4Ã¢â‚¬Âol	s1nc2c(ccc(Cl)c2NC2=NCCN2)n1	s1nc2c(ccc(Cl)c2NC2=NCC(O)N2)n1	Tizanidine	MetXBioDB	train	s1nc2c(ccc(Cl)c2NC2=NCC(O)N2)n1
Clonidine	4-Hydroxyclonidine	N1=C(Nc2c(Cl)cccc2Cl)NCC1	N1=C(Nc2c(Cl)cc(O)cc2Cl)NCC1	DB00575	DrugBank	train	N1=C(Nc2c(Cl)cc(O)cc2Cl)NCC1
m-Chlorophenylpiperazine	2-chloro-4-(piperazin-1-yl)phenol	c1c(Cl)cccc1N1CCNCC1	c1c(Cl)c(O)ccc1N1CCNCC1	DB01149	Both	train	c1c(Cl)c(O)ccc1N1CCNCC1
Thienodihydropyridinium	Thienopyridinium	C1=C2C(=[SH]C=C2)CCN1Cc1c(Cl)cccc1	c1n(Cc2c(Cl)cccc2)ccc2c1ccs2	DB00208	DrugBank	train	c1n(Cc2c(Cl)cccc2)ccc2c1ccs2
Ticlopidine	2-Chloroticlopidine	c12c(scc1)CCN(Cc1c(Cl)cccc1)C2	c12c(sc(Cl)c1)CCN(Cc1c(Cl)cccc1)C2	DB00208	DrugBank	train	c12c(sc(Cl)c1)CCN(Cc1c(Cl)cccc1)C2
Ticlopidine	Ticlopidine N-oxide	N1(Cc2c(Cl)cccc2)CCc2c(ccs2)C1	N1(Cc2c(Cl)cccc2)(O)CCc2c(ccs2)C1	DB00208	DrugBank	train	N1(Cc2c(Cl)cccc2)(O)CCc2c(ccs2)C1
1,2-dichlorobenzene	2,3-dichlorophenol	c1(Cl)c(Cl)cccc1	c1(Cl)c(Cl)cccc1O	1,2-dichlorobenzene	MetXBioDB	train	c1(Cl)c(Cl)cccc1O
2-Amino-3-methylimidazo(4,5-F)quinoline	N-OH-2-amino-3-methylimidazo[4,5-f]quinoline (N-OH-IQ)	c1cc2c3nc(=N)n(C)c3ccc2nc1	c1cc2c3nc(NO)n(C)c3ccc2nc1	2-Amino-3-methylimidazo(4,5-F)quinoline	MetXBioDB	train	c1cc2c3nc(NO)n(C)c3ccc2nc1
2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine	2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine, N2-glucuronide	c1c(-c2cc3n(C)c(=N)nc3nc2)cccc1	c1c(-c2cc3n(C)c(NC4OC(C(=O)O)C(O)C(O)C4O)nc3nc2)cccc1	2-amino-1-methyl-6-phenylimidazo[4,5-b]pyridine	MetXBioDB	train	c1c(-c2cc3n(C)c(NC4OC(C(=O)O)C(O)C(O)C4O)nc3nc2)cccc1
1-Methylxanthine	1-Methyluric acid	Cn1c(=O)nc2c(c1=O)ncn2	Cn1c(=O)nc2c(c1=O)nc(=O)n2	DB00201	DrugBank	train	Cn1c(=O)nc2c(c1=O)nc(=O)n2
1,7-dimethylxanthine	1,7-Dimethyluric acid	c1(=O)n(C)c(=O)c2c(n1)ncn2C	c1(=O)n(C)c(=O)c2c(n1)nc(=O)n2C	DB00201	DrugBank	train	c1(=O)n(C)c(=O)c2c(n1)nc(=O)n2C
Theophylline	1-Methylxanthine	n1(C)c(=O)n(C)c2c(c1=O)ncn2	n1(C)c(=O)nc2c(c1=O)ncn2	DB00201	DrugBank	train	n1(C)c(=O)nc2c(c1=O)ncn2
Caffeine	Theobromine	c1(=O)n(C)c(=O)c2n(C)cnc2n1C	c1(=O)nc(=O)c2n(C)cnc2n1C	DB00201	DrugBank	train	c1(=O)nc(=O)c2n(C)cnc2n1C
caffeine	Paraxanthine	n1(C)c(=O)n(C)c2c(c1=O)n(C)cn2	n1(C)c(O)nc2c(c1=O)n(C)cn2	caffeine	MetXBioDB	train	n1(C)c(O)nc2c(c1=O)n(C)cn2
theophylline	1,3-Dimethyluric acid	c1(=O)n(C)c(=O)c2ncnc2n1C	c1(=O)n(C)c(=O)c2nc(O)nc2n1C	theophylline	MetXBioDB	train	c1(=O)n(C)c(=O)c2nc(O)nc2n1C
Dabigatran M486	Dabigatran M369	c1c(N(C(c2ccc3n(C)c(C(=O)Nc4ccc(C(=N)N)cc4)nc3c2)=O)CCC(=O)O)nccc1	c1c(N(C(c2ccc3n(C)c(C(=O)O)nc3c2)=O)CCC(=O)O)nccc1	DB14726	DrugBank	train	c1c(N(C(c2ccc3n(C)c(C(=O)O)nc3c2)=O)CCC(=O)O)nccc1
Dabigatran M369	Dabigatran M325	c12n(C)c(C(=O)O)nc1cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2	c12n(C)cnc1cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2	DB14726	DrugBank	train	c12n(C)cnc1cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2
Bendamustine	γ-hydroxybendamustine (Bendamustine metabolite M3)	c1c2n(C)c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)c1	c1c2n(C)c(C(CCC(=O)O)O)nc2cc(N(CCCl)CCCl)c1	DB06769	DrugBank	train	c1c2n(C)c(C(CCC(=O)O)O)nc2cc(N(CCCl)CCCl)c1
monohydroxy-bendamustine (bendamustine metabolite HP1)	dihydroxy-bendamustine (bendamustine metabolite HP2)	C(CN(c1ccc2n(C)c(CCCC(=O)O)nc2c1)CCO)Cl	C(CN(c1ccc2n(C)c(CCCC(=O)O)nc2c1)CCO)O	DB06769	DrugBank	train	C(CN(c1ccc2n(C)c(CCCC(=O)O)nc2c1)CCO)O
Dabigatran M354	Dabigatran M396	C(c1n(C)c2c(n1)cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2)N	C(c1n(C)c2c(n1)cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2)NC(C)=O	DB14726	DrugBank	train	C(c1n(C)c2c(n1)cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2)NC(C)=O
Dabigatran 1-O-acylglucuronide metabolite	Dabigatran 2-O-acylglucuronide metabolite	C1(O)C(O)C(OC(CCN(C(c2ccc3n(C)c(CNc4ccc(C(=N)N)cc4)nc3c2)=O)c2ccccn2)=O)OC(C(=O)O)C1O	C1(O)C(O)C(OC(CCN(C(c2ccc3n(C)c(CNc4ccc(C(=N)N)cc4)nc3c2)=O)c2ccccn2)=O)C(O)OC1C(O)=O	DB14726	DrugBank	train	C1(O)C(O)C(OC(CCN(C(c2ccc3n(C)c(CNc4ccc(C(=N)N)cc4)nc3c2)=O)c2ccccn2)=O)C(O)OC1C(O)=O
BIBR1151/M324	Dabigatran M500	C(c1ccc2n(C)c(CNc3ccc(C(=N)N)cc3)nc2c1)(=O)O	C(c1ccc2n(C)c(CNc3ccc(C(=N)N)cc3)nc2c1)(=O)OC1OC(C(=O)O)C(O)C(O)C1O	DB14726	DrugBank	train	C(c1ccc2n(C)c(CNc3ccc(C(=N)N)cc3)nc2c1)(=O)OC1OC(C(=O)O)C(O)C(O)C1O
Dabigatran M355	Dabigatran M369	c12n(C)c(CO)nc1cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2	c12n(C)c(C(O)=O)nc1cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2	DB14726	DrugBank	train	c12n(C)c(C(O)=O)nc1cc(C(=O)N(CCC(=O)O)c1ccccn1)cc2
Doravirine	Doravirine M9 Metabolite	c1(Oc2cc(Cl)cc(C#N)c2)c(C(F)(F)F)ccn(Cc2n(C)c(=O)nn2)c1=O	c1(Oc2cc(Cl)cc(C#N)c2)c(C(F)(F)F)ccn(Cn2nc(=O)n(C)c2=O)c1=O	DB12301	DrugBank	train	c1(Oc2cc(Cl)cc(C#N)c2)c(C(F)(F)F)ccn(Cn2nc(=O)n(C)c2=O)c1=O
N2-OH-PhIP	N2-OH-PhIP-N3-glucuronide	Cn1c(NO)nc2c1cc(-c1ccccc1)cn2	Cn1c(NO)n(C2OC(C(=O)O)C(O)C(O)C2O)c2c1cc(-c1ccccc1)cn2	N2-OH-PhIP	MetXBioDB	train	Cn1c(NO)n(C2OC(C(=O)O)C(O)C(O)C2O)c2c1cc(-c1ccccc1)cn2
paraxanthine		n1c(O)n(C)c(=O)c2c1ncn2C	n1c(O)n(C)c(=O)c2c1nc(O)n2C	paraxanthine	MetXBioDB	train	n1c(O)n(C)c(=O)c2c1nc(O)n2C
Fexinidazole sulfoxide metabolite (M1)	Fexinidazole sulfone metabolite (M2)	c1c(N(=O)O)n(C)c(COc2ccc([SH](C)O)cc2)n1	c1c(N(=O)O)n(C)c(COc2ccc(S(C)(=O)=O)cc2)n1	DB12265	DrugBank	train	c1c(N(=O)O)n(C)c(COc2ccc(S(C)(=O)=O)cc2)n1
Flosequinan	flosequinan sulfone	c12n(C)cc([SH](C)O)c(=O)c1ccc(F)c2	c12n(C)cc(S(C)(=O)=O)c(=O)c1ccc(F)c2	DB13228	Both	train	c12n(C)cc(S(C)(=O)=O)c(=O)c1ccc(F)c2
Methimazole	Methimazole Sulfenic Acid Metabolite (Ring)	n1ccn(C)c1=S	n1ccn(C)c1SO	DB00763	DrugBank	train	n1ccn(C)c1SO
Methimazole Sulfenic Acid Metabolite (Ring)	Methimazole Sulfinic Acid Metabolite (Ring)	c1(SO)n(C)ccn1	c1(S(O)=O)n(C)ccn1	DB00763	DrugBank	train	c1(S(O)=O)n(C)ccn1
Azathioprine	6-Mercaptopurine	c12c(Sc3n(C)cnc3N(=O)O)ncnc1ncn2	c12c(=S)ncnc1ncn2	DB00993	DrugBank	train	c12c(=S)ncnc1ncn2
Selumetinib	M15 (AZ13326637)	c12ncn(C)c1cc(C(=O)NOCCO)c(Nc1ccc(Br)cc1Cl)c2F	c12ncn(C)c1cc(C(=O)O)c(Nc1ccc(Br)cc1Cl)c2F	DB11689	DrugBank	train	c12ncn(C)c1cc(C(=O)O)c(Nc1ccc(Br)cc1Cl)c2F
M14 (AZ12791138)	M15 (AZ13326637)	n1(C)cnc2c1cc(C(=O)N)c(Nc1ccc(Br)cc1Cl)c2F	n1(C)cnc2c1cc(C(=O)O)c(Nc1ccc(Br)cc1Cl)c2F	DB11689	DrugBank	train	n1(C)cnc2c1cc(C(=O)O)c(Nc1ccc(Br)cc1Cl)c2F
theobromine		n1(C)c2ncn(C)c2c(O)nc1=O	n1c2ncn(C)c2c(O)nc1O	theobromine	MetXBioDB	train	n1c2ncn(C)c2c(O)nc1O
Carboxy tedizolid	Ring-opened tedizolid metabolite	c1(-c2ccc(-c3nnn(C)n3)nc2)ccc(N2CC(C(=O)O)OC2=O)cc1F	c1(-c2ccc(-c3nnn(C)n3)nc2)ccc(NCC(O)=O)cc1F	DB09042	DrugBank	train	c1(-c2ccc(-c3nnn(C)n3)nc2)ccc(NCC(O)=O)cc1F
Tedizolid sulphate	Desmethyl tedizolid sulphate	c1(-c2ccc(N3C(=O)OC(C=S(=O)(O)O)C3)cc2F)ccc(-c2nnn(C)n2)nc1	c1(-c2ccc(N3C(=O)OC(C=S(=O)(O)O)C3)cc2F)ccc(-c2nnnn2)nc1	DB09042	DrugBank	train	c1(-c2ccc(N3C(=O)OC(C=S(=O)(O)O)C3)cc2F)ccc(-c2nnnn2)nc1
Tedizolid	Tedizolid sulphate	C1(CO)CN(c2ccc(-c3ccc(-c4nnn(C)n4)nc3)c(F)c2)C(=O)O1	C1(C=S(=O)(O)O)CN(c2ccc(-c3ccc(-c4nnn(C)n4)nc3)c(F)c2)C(=O)O1	DB09042	DrugBank	train	C1(C=S(=O)(O)O)CN(c2ccc(-c3ccc(-c4nnn(C)n4)nc3)c(F)c2)C(=O)O1
Tedizolid phosphate	Tedizolid	c1c(-c2ccc(-c3nnn(C)n3)nc2)c(F)cc(N2CC(COP(=O)(O)O)OC2=O)c1	c1c(-c2ccc(-c3nnn(C)n3)nc2)c(F)cc(N2CC(CO)OC2=O)c1	DB09042	DrugBank	train	c1c(-c2ccc(-c3nnn(C)n3)nc2)c(F)cc(N2CC(CO)OC2=O)c1
Halothane	Trifluoroacetyl chloride	ClC(C(F)(F)F)Br	ClC(C(F)(F)F)=O	DB01159	Both	train	ClC(C(F)(F)F)=O
1-(3-Trifluoromethylphenyl)piperazine	HO-TFMPP	C1N(c2cccc(C(F)(F)F)c2)CCNC1	C1N(c2ccc(O)c(C(F)(F)F)c2)CCNC1	1-(3-Trifluoromethylphenyl)piperazine	MetXBioDB	train	C1N(c2ccc(O)c(C(F)(F)F)c2)CCNC1
Sevoflurane	Hexafluoroisopropanol	FC(C(OCF)C(F)(F)F)(F)F	FC(C(O)C(F)(F)F)(F)F	DB01236	DrugBank	train	FC(C(O)C(F)(F)F)(F)F
vanoxerine		c1c(F)ccc(C(c2ccc(F)cc2)OCCN2CCN(CCCc3ccccc3)CC2)c1	c1c(F)ccc(C(c2ccc(F)cc2)OCCN2CCN(CCCc3ccc(O)cc3)CC2)c1	vanoxerine	MetXBioDB	train	c1c(F)ccc(C(c2ccc(F)cc2)OCCN2CCN(CCCc3ccc(O)cc3)CC2)c1
Flunarizine	Flunarizine metabolite M1	c1(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)ccc(F)cc1	c1(C(c2ccc(F)cc2)N2CCNCC2)ccc(F)cc1	DB04841	Both	train	c1(C(c2ccc(F)cc2)N2CCNCC2)ccc(F)cc1
2â€(3â€{4â€[2â€(3â€fluorophenyl)ethyl]piperazinâ€1â€yl}propyl)â€5â€(1,2,4â€triazolâ€4â€yl)â€1Hâ€indole		C1N(CCc2cccc(F)c2)CCN(CCCc2cc3c(n2)ccc(-n2cnnc2)c3)C1	C1N(CC(c2cccc(F)c2)O)CCN(CCCc2cc3c(n2)ccc(-n2cnnc2)c3)C1	2â€(3â€{4â€[2â€(3â€fluorophenyl)ethyl]piperazinâ€1â€yl}propyl)â€5â€(1,2,4â€triazolâ€4â€yl)â€1Hâ€indole	MetXBioDB	train	C1N(CC(c2cccc(F)c2)O)CCN(CCCc2cc3c(n2)ccc(-n2cnnc2)c3)C1
Quazepam	2-Oxoquazepam	c1(F)ccccc1C1=NCC(=S)N(CC(F)(F)F)c2c1cc(Cl)cc2	c1(F)ccccc1C1=NCC(=O)N(CC(F)(F)F)c2c1cc(Cl)cc2	DB01589	Both	train	c1(F)ccccc1C1=NCC(=O)N(CC(F)(F)F)c2c1cc(Cl)cc2
1-iodo-3-phenylpropane	3-phenylpropyl-glutathione	C(CCc1ccccc1)I	C(CCc1ccccc1)SCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O	1-iodo-3-phenylpropane	MetXBioDB	train	C(CCc1ccccc1)SCC(NC(CCC(N)C(=O)O)=O)C(=O)NCC(=O)O
Tyrphostin B42	Tyrphostin B42, 3-O-glucuronide	c1cc(C=C(C#N)C(=O)NCc2ccccc2)cc(O)c1O	c1cc(C=C(C#N)C(=O)NCc2ccccc2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1O	Tyrphostin B42	MetXBioDB	train	c1cc(C=C(C#N)C(=O)NCc2ccccc2)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1O
Remdesivir Nucleoside Monophosphate	GS-441524	n1cnn2c(C3(C#N)OC(COP(=O)(O)O)C(O)C3O)ccc2c1N	n1cnn2c(C3(C#N)OC(CO)C(O)C3O)ccc2c1N	DB14761	DrugBank	train	n1cnn2c(C3(C#N)OC(CO)C(O)C3O)ccc2c1N
Saxagliptin	5-hydroxy saxagliptin	C1C(C#N)N(C(=O)C(N)C23CC4CC(C2)CC(O)(C3)C4)C2C1C2	C1C(C#N)N(C(=O)C(N)C23CC4CC(O)(C2)CC(O)(C3)C4)C2C1C2	DB06335	DrugBank	train	C1C(C#N)N(C(=O)C(N)C23CC4CC(O)(C2)CC(O)(C3)C4)C2C1C2
Vildagliptin	Vildagliptin M20.7 metabolite	C1CCC(C#N)N1C(=O)CNC12CC3CC(C1)CC(O)(C2)C3	C1CCC(C(=O)O)N1C(=O)CNC12CC3CC(C1)CC(O)(C2)C3	DB04876	DrugBank	train	C1CCC(C(=O)O)N1C(=O)CNC12CC3CC(C1)CC(O)(C2)C3
Ruxolitinib M16 metabolite	Ruxolitinib M9 metabolite	c1cc2c(-c3cn(C(CC#N)C4CCC(O)C4)nc3)ncnc-2n1	c1cc2c(-c3cn(C(CC#N)C4CCC(=O)C4)nc3)ncnc-2n1	DB08877	DrugBank	train	c1cc2c(-c3cn(C(CC#N)C4CCC(=O)C4)nc3)ncnc-2n1
Ruxolitinib	Ruxolitinib M18 metabolite	c12c(-c3cn(C(CC#N)C4CCCC4)nc3)ncnc1ncc2	c12c(-c3cn(C(CC#N)C4CCCC4O)nc3)ncnc-1ncc2	DB08877	DrugBank	train	c12c(-c3cn(C(CC#N)C4CCCC4O)nc3)ncnc-1ncc2
Momelotinib M5 metabolite	Momelotinib M16 metabolite	C(#N)CNC(=O)c1ccc(-c2ccnc(Nc3ccc(N(CC(O)=O)CC(=O)O)cc3)n2)cc1	C(#N)CNC(=O)c1ccc(-c2ccnc(Nc3ccc(NCCO)cc3)n2)cc1	DB11763	DrugBank	train	C(#N)CNC(=O)c1ccc(-c2ccnc(Nc3ccc(NCCO)cc3)n2)cc1
Momelotinib	Momelotinib M5 metabolite	c1(Nc2ccc(N3CCOCC3)cc2)nccc(-c2ccc(C(NCC#N)=O)cc2)n1	c1(Nc2ccc(N(CC(O)=O)CC(=O)O)cc2)nccc(-c2ccc(C(NCC#N)=O)cc2)n1	DB11763	DrugBank	train	c1(Nc2ccc(N(CC(O)=O)CC(=O)O)cc2)nccc(-c2ccc(C(NCC#N)=O)cc2)n1
Momelotinib M21 metabolite	Momelotinib M28 metabolite	C1OCCN(c2ccc(Nc3nccc(-c4ccc(C(NCC#N)=O)cc4)n3)cc2)C1=O	C1OCCN(c2ccc(Nc3nccc(-c4ccc(C(N)=O)cc4)n3)cc2)C1=O	DB11763	DrugBank	train	C1OCCN(c2ccc(Nc3nccc(-c4ccc(C(N)=O)cc4)n3)cc2)C1=O
Momelotinib M16 metabolite	Momelotinib M17 metabolite	c1c(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)ccc(NCCO)c1	c1c(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)ccc(N)c1	DB11763	DrugBank	train	c1c(Nc2nccc(-c3ccc(C(NCC#N)=O)cc3)n2)ccc(N)c1
2,6-dichlorobenzonitrile		C(#N)c1c(Cl)cccc1Cl	C(#N)C1=C(Cl)C2OC2C=C1Cl	2,6-dichlorobenzonitrile	MetXBioDB	train	C(#N)C1=C(Cl)C2OC2C=C1Cl
Topiroxostat	2-hydroxy-topiroxostat	c1(C#N)cc(-c2nnc(-c3ccncc3)n2)ccn1	c1(C#N)cc(-c2nnc(-c3ccnc(O)c3)n2)ccn1	DB01685	DrugBank	train	c1(C#N)cc(-c2nnc(-c3ccnc(O)c3)n2)ccn1
FYX-051		C(#N)c1cc(-c2nc(-c3ccncc3)nn2)ccn1	C(#N)c1cc(-c2nc(-c3ccncc3)n(C3OC(C(=O)O)C(O)C(O)C3O)n2)ccn1	FYX-051	MetXBioDB	train	C(#N)c1cc(-c2nc(-c3ccncc3)n(C3OC(C(=O)O)C(O)C(O)C3O)n2)ccn1
Letrozole ketone analog metabolite	4,4'-methanol-bisbenzonitrile	c1c(C(c2ccc(C#N)cc2)=O)ccc(C#N)c1	c1c(C(c2ccc(C#N)cc2)O)ccc(C#N)c1	DB01006	DrugBank	train	c1c(C(c2ccc(C#N)cc2)O)ccc(C#N)c1
4,4'-methanol-bisbenzonitrile	Letrozole carbinol glucuronide metabolite	c1cc(C(c2ccc(C#N)cc2)O)ccc1C#N	c1cc(C(c2ccc(C#N)cc2)OC2OC(C(=O)O)C(O)C(O)C2O)ccc1C#N	DB01006	DrugBank	train	c1cc(C(c2ccc(C#N)cc2)OC2OC(C(=O)O)C(O)C(O)C2O)ccc1C#N
Letrozole	Letrozole ketone analog metabolite	c1(C#N)ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1	c1(C#N)ccc(C(c2ccc(C#N)cc2)=O)cc1	DB01006	DrugBank	train	c1(C#N)ccc(C(c2ccc(C#N)cc2)=O)cc1
Citalopram propionic aldehyde	Citalopram propionic acid	C1(CCC=O)(c2ccc(F)cc2)c2ccc(C#N)cc2CO1	C1(CCC(=O)O)(c2ccc(F)cc2)c2ccc(C#N)cc2CO1	DB00215	DrugBank	train	C1(CCC(=O)O)(c2ccc(F)cc2)c2ccc(C#N)cc2CO1
didemethylcitalopram	Citalopram propionic aldehyde	C(#N)c1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1	C(#N)c1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1	DB00215	DrugBank	train	C(#N)c1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1
KR-33028	5-hydroxy-KR-33028	c1c(C#N)c2c(cc1)sc(C(=O)NC(=N)N)c2	c1(O)c(C#N)c2c(cc1)sc(C(=O)NC(=N)N)c2	KR-33028	MetXBioDB	train	c1(O)c(C#N)c2c(cc1)sc(C(=O)NC(=N)N)c2
N-desmethyl apalutamide	M4 apalutamide	S=C1N(c2cnc(C#N)c(C(F)(F)F)c2)C(=O)C2(N1c1ccc(C(=O)N)c(F)c1)CCC2	S=C1N(c2cnc(C#N)c(C(F)(F)F)c2)C(=O)C2(N1c1ccc(C(=O)O)c(F)c1)CCC2	DB11901	DrugBank	train	S=C1N(c2cnc(C#N)c(C(F)(F)F)c2)C(=O)C2(N1c1ccc(C(=O)O)c(F)c1)CCC2
(+)-fipronil	f ipronil sulfone	c1(Cl)c(-n2nc(C#N)c([SH](C(F)(F)F)O)c2N)c(Cl)cc(C(F)(F)F)c1	c1(Cl)c(-n2nc(C#N)c(S(C(F)(F)F)(=O)=O)c2N)c(Cl)cc(C(F)(F)F)c1	(+)-fipronil	MetXBioDB	train	c1(Cl)c(-n2nc(C#N)c(S(C(F)(F)F)(=O)=O)c2N)c(Cl)cc(C(F)(F)F)c1
Debrisoquine	4-Hydroxydebrisoquine	c12c(cccc1)CN(C(=N)N)CC2	c12c(cccc1)CN(C(=N)N)CC2O	DB04840	Both	train	c12c(cccc1)CN(C(=N)N)CC2O
phenformin		c1c(CCNC(NC(=N)N)=N)cccc1	c1c(CCNC(NC(=N)N)=N)ccc(O)c1	phenformin	MetXBioDB	train	c1c(CCNC(NC(=N)N)=N)ccc(O)c1
3-hydroxyguanfacine	3-hydroxyguanfacine glucuronide	Clc1c(CC(NC(=N)N)=O)c(Cl)c(O)cc1O	Clc1c(CC(NC(=N)N)=O)c(Cl)c(OC2OC(C(=O)O)C(O)C(O)C2O)cc1O	3-hydroxyguanfacine	MetXBioDB	train	Clc1c(CC(NC(=N)N)=O)c(Cl)c(OC2OC(C(=O)O)C(O)C(O)C2O)cc1O
3-hydroxyguanfacine	Guanfacine 3-glucuronide	N(C(=N)N)C(=O)Cc1c(Cl)ccc(O)c1Cl	N(C(=N)N)C(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl	DB01018	DrugBank	train	N(C(=N)N)C(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl
Guanfacine	3-hydroxyguanfacine	Clc1c(CC(NC(=N)N)=O)c(Cl)ccc1	Clc1c(CC(NC(=N)N)=O)c(Cl)c(O)cc1	DB01018	DrugBank	train	Clc1c(CC(NC(=N)N)=O)c(Cl)c(O)cc1
Iobenguane sulfate I-123	m-Iodohippuric acid	Ic1cccc(CNC(=N)N)c1	Ic1cccc(C(NCC(=O)O)=O)c1	DB09546	DrugBank	train	Ic1cccc(C(NCC(=O)O)=O)c1
guanabenz	Guanoxabenz	N(C(=N)N)N=Cc1c(Cl)cccc1Cl	N(C(=N)NO)N=Cc1c(Cl)cccc1Cl	guanabenz	MetXBioDB	train	N(C(=N)NO)N=Cc1c(Cl)cccc1Cl
riluzole	4-OH-riluzole	FC(Oc1cc2c(nc(=N)s2)cc1)(F)F	FC(Oc1cc2c(nc(=N)s2)c(O)c1)(F)F	riluzole	MetXBioDB	train	FC(Oc1cc2c(nc(=N)s2)c(O)c1)(F)F
tacrine	N4-hydroxylamine	c1c2nc3c(c(=N)c2ccc1)CCCC3	c1c2nc3c(c(=N)c2ccc1)C(O)CCC3	tacrine	MetXBioDB	train	c1c2nc3c(c(=N)c2ccc1)C(O)CCC3
3-Hydroxy-4-aminopyridine		c1c(=N)c(O)cnc1	c1c(=N)c(OS(=O)(=O)O)cnc1	3-Hydroxy-4-aminopyridine	MetXBioDB	train	c1c(=N)c(OS(=O)(=O)O)cnc1
Minoxidil		c1(=N)nc(N2CCCCC2)cc(N)n1O	c1(=N)nc(N2CCCCC2)cc(N)n1OS(=O)(=O)O	Minoxidil	MetXBioDB	train	c1(=N)nc(N2CCCCC2)cc(N)n1OS(=O)(=O)O
bropirimine	m-hydroxybropirimine	Oc1nc(=N)nc(-c2ccccc2)c1Br	Oc1nc(=N)nc(-c2cccc(O)c2)c1Br	bropirimine	MetXBioDB	train	Oc1nc(=N)nc(-c2cccc(O)c2)c1Br
5,10-methylene tetrahydrofolate (THF)	5-Methyltetrahydrofolate	c1(=N)nc2c(c(O)n1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2	c1(N)nc2c(c(=O)n1)N(C)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2	DB00158	DrugBank	train	c1(N)nc2c(c(=O)n1)N(C)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2
4-phthalimidoglutaramic acid	2-phthalimidoglutaric acid	O=C(C(CCC(=O)O)N1C(=O)c2c(cccc2)C1=O)N	O=C(C(CCC(=O)O)N1C(=O)c2c(cccc2)C1=O)O	DB01041	DrugBank	train	O=C(C(CCC(=O)O)N1C(=O)c2c(cccc2)C1=O)O
4-(o-carboxybenzamido)glutaramic acid	Isoglutamine	C(N)(=O)C(NC(=O)c1ccccc1C(=O)O)CCC(=O)O	C(N)(=O)C(N)CCC(=O)O	DB01041	DrugBank	train	C(N)(=O)C(N)CCC(=O)O
2-phthalimidoglutaramic acid	2-phthalimidoglutaric acid	N1(C(CCC(=O)N)C(=O)O)C(=O)c2c(cccc2)C1=O	N1(C(CCC(=O)O)C(=O)O)C(=O)c2c(cccc2)C1=O	DB01041	DrugBank	train	N1(C(CCC(=O)O)C(=O)O)C(=O)c2c(cccc2)C1=O
L-Glutamine	Glutamate	C(C(CCC(=O)N)N)(=O)O	C(C(CCC(=O)O)N)(=O)O	DB00130	DrugBank	train	C(C(CCC(=O)O)N)(=O)O
2-(o-carboxybenzamido)glutaramic acid	L-Glutamine	C(N)(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O	C(N)(=O)CCC(N)C(=O)O	DB01041	DrugBank	train	C(N)(=O)CCC(N)C(=O)O
Ixazomib M2 metabolite	Ixazomib M1 metabolite	c1(Cl)cc(C(NCC(=O)N)=O)c(Cl)cc1	c1(Cl)cc(C(NCC(=O)O)=O)c(Cl)cc1	DB09570	DrugBank	train	c1(Cl)cc(C(NCC(=O)O)=O)c(Cl)cc1
