parent_name,child_name,parent_smiles,child_smiles,source,fps
Dexmethylphenidate,Ritalinic acid,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,O=C(O)C(c1ccccc1)C1CCCCN1,DrugBank,[0 1 0 ... 0 0 0]
Lumefantrine,desbutyl-lumefantrine,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,CCCCNCC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,DrugBank,[0 1 0 ... 0 0 0]
Fospropofol,Phosphate,CC(C)c1cccc(C(C)C)c1OCOP(=O)(O)O,O=P([O-])([O-])[O-],DrugBank,[0 0 0 ... 0 0 0]
Lornoxicam,5'-Hydroxylornoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O,CN1/C(=C(/O)Nc2ccc(O)cn2)C(=O)c2sc(Cl)cc2S1(=O)=O,DrugBank,[0 0 0 ... 0 0 0]
Bufuralol,4-Hydroxybufuralol,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,CCc1ccc(O)c2cc(C(O)CNC(C)(C)C)oc12,DrugBank,[0 1 0 ... 0 0 0]
Bufuralol,6-Hydroxubufuralol,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,CCc1c(O)ccc2cc(C(O)CNC(C)(C)C)oc12,DrugBank,[0 1 0 ... 0 0 0]
Bufuralol,1'2'-Ethenylbufuralol,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,C=Cc1cccc2cc(C(O)CNC(C)(C)C)oc12,DrugBank,[0 1 0 ... 0 0 0]
Aniline,4-aminophenol,Nc1ccccc1,Nc1ccc(O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Aniline,N-Hydroxyaniline,Nc1ccccc1,ONc1ccccc1,DrugBank,[0 0 0 ... 0 0 0]
Aceclofenac,4'-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,DrugBank,[0 0 0 ... 0 0 0]
Aceclofenac,5-OH-aceclofenac,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,DrugBank,[0 0 0 ... 0 0 0]
Zaltoprofen,10-OH-zaltoprofen,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2,DrugBank,[1 1 0 ... 0 0 0]
Ketobemidone,Dihydroxy ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1,DrugBank,[0 0 0 ... 0 0 0]
Ketobemidone,Reduced ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(O)C1(c2cccc(O)c2)CCN(C)CC1,DrugBank,[0 1 0 ... 0 0 0]
Ketobemidone,Norketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2cccc(O)c2)CCNCC1,DrugBank,[0 0 0 ... 0 0 0]
Ketobemidone,Ketobemidone N-oxide,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2cccc(O)c2)CC[N+](C)([O-])CC1,DrugBank,[0 0 0 ... 0 0 0]
Norketobemidone,Dihydroxy norketobemidone,CCC(=O)C1(c2cccc(O)c2)CCNCC1,CCC(=O)C1(c2ccc(O)c(O)c2)CCNCC1,DrugBank,[0 0 0 ... 0 0 0]
Dihydroxy ketobemidone,p-Hydroxymethoxy ketobemidone,CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1,CCC(=O)C1(c2ccc(O)c(OC)c2)CCN(C)CC1,DrugBank,[0 0 0 ... 0 0 0]
Dihydroxy ketobemidone,m-Hydroxymethoxy ketobemidone,CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1,CCC(=O)C1(c2ccc(OC)c(O)c2)CCN(C)CC1,DrugBank,[0 0 0 ... 0 0 0]
Seratrodast,5-OH-seratrodast,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(CO)C(=O)C(C)=C([C@@H](CCCCCC(=O)O)c2ccccc2)C1=O,DrugBank,[0 1 0 ... 0 0 0]
Seratrodast,4'-OH-seratrodast,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C([C@@H](CCCCCC(=O)O)c2ccc(O)cc2)=C(C)C1=O,DrugBank,[0 1 0 ... 0 0 0]
Gavestinel,p-OH-gavestinel,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,O=C(/C=C/c1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Drotaverine,4'-desethyl-drotaverine,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1O,DrugBank,[0 0 0 ... 0 0 0]
Drotaverine,Drotaveraldine,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(C(=O)C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,DrugBank,[1 0 0 ... 0 0 0]
,6-desethyl-drotaverine,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1cc2c(cc1O)CCN/C2=C\c1ccc(OCC)c(OCC)c1,DrugBank,[0 0 0 ... 0 0 0]
4'-desethyl-drotaverine,4'-desethyl-drotaveraldine,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1O,CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1,DrugBank,[1 0 0 ... 0 0 0]
Drotaveraldine,4'-desethyl-drotaveraldine,CCOc1ccc(C(=O)C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1,DrugBank,[1 0 0 ... 0 0 0]
Beta carotene,Retinol,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,DrugBank,[0 0 0 ... 0 0 0]
Retinol,retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,DrugBank,[0 0 0 ... 0 0 0]
Betaine,"N,N-dimethylglycine",C[N+](C)(C)CC(=O)[O-],CN(C)CC(=O)O,DrugBank,[0 0 0 ... 0 0 0]
Bendamustine,γ-hydroxybendamustine (Bendamustine metabolite M3),Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(C(O)CCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,DrugBank,[0 1 0 ... 0 0 0]
Bendamustine,N-desmethyl-bendamustine (Bendamustine metabolite M4),Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,O=C(O)CCCc1nc2cc(N(CCCl)CCCl)ccc2[nH]1,DrugBank,[0 0 0 ... 0 0 0]
Bendamustine,monohydroxy-bendamustine (bendamustine metabolite HP1),Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21,DrugBank,[1 0 0 ... 0 0 0]
monohydroxy-bendamustine (bendamustine metabolite HP1),dihydroxy-bendamustine (bendamustine metabolite HP2),Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCO)ccc21,DrugBank,[1 0 0 ... 0 0 0]
Histrelin,Histrelin metabolite,CC(=O)O.CC(=O)O.CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1,CC(C)C[C@H](NC(=O)[C@@H](Cc1cn(Cc2ccccc2)cn1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(N)=O,DrugBank,[0 1 0 ... 0 0 0]
Methenamine,ammonium,C1N2CN3CN1CN(C2)C3,[NH4+],DrugBank,[0 0 0 ... 0 0 0]
Tiopronin,2-mercaptopropionic acid,CC(S)C(=O)NCC(=O)O,CC(S)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Triethylenetetramine,N1-acetyltriethylenetetramine,NCCNCCNCCN,CC(=O)NCCNCCNCCN,DrugBank,[0 0 0 ... 0 0 0]
N1-acetyltriethylenetetramine,"N1, N10-diacetyltriethylenetetramine",CC(=O)NCCNCCNCCN,CC(=O)NCCNCCNCCNC(C)=O,DrugBank,[0 0 0 ... 0 0 0]
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine","(R)-(-)-Mexiletine, p-hydroxyl",Cc1cccc(C)c1OC[C@@H](C)N,Cc1cc(O)cc(C)c1OC[C@@H](C)N,DrugBank,[0 1 0 ... 0 0 0]
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine","(R)-(-)-Mexiletine, m-hydroxyl",Cc1cccc(C)c1OC[C@@H](C)N,Cc1ccc(O)c(C)c1OC[C@@H](C)N,DrugBank,[0 1 0 ... 0 0 0]
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine","(R)-(-)-Mexiletine, 2-OH-hydroxymethyl",Cc1cccc(C)c1OC[C@@H](C)N,Cc1cccc(CO)c1OC[C@@H](C)N,DrugBank,[0 1 0 ... 0 0 0]
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine","(R)-(-)-Mexiletine, N-hydroxy",Cc1cccc(C)c1OC[C@@H](C)N,Cc1cccc(C)c1OC[C@@H](C)NO,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol succinate,Chloramphenicol,O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol,Chloramphenicol Sulfate,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(N[C@H](COS(=O)(=O)O)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol,Chloramphenicol 3-acetate,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol,Chloramphenicol Alcohol,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(CO)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol,Chloramphenicol Oxamic Acid,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol,Chloramphenicol Aryl Amine,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Nc1ccc([C@@H](O)[C@H](N)CO)cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol,Chloramphenicol Base,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol 3-acetate,Chloramphenicol 1-acetate,CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](CO)NC(=O)C(Cl)Cl,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol Alcohol,Chloramphenicol Oxamic Acid,O=C(CO)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol Oxamic Acid,Chloramphenicol Oxamyl Ethanolamine,O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol Oxamic Acid,Chloramphenicol Oxamyl Glycine,O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(O)CNC(=O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol Aryl Amine,Chloramphenicol Aryl Amide,Nc1ccc([C@@H](O)[C@H](N)CO)cc1,CC(=O)Nc1ccc([C@@H](O)[C@H](N)CO)cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol Base,Chloramphenicol Base N-acetyl,N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,CC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol 1-acetate,"Chloramphenicol 1,3-diacetate",CC(=O)O[C@H](c1ccc([N+](=O)[O-])cc1)[C@@H](CO)NC(=O)C(Cl)Cl,CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](OC(C)=O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol Oxamic Acid,Chloramphenicol Oxamyl Ethanolamine,O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Chloramphenicol Oxamic Acid,Chloramphenicol Oxamyl Glycine,O=C(O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,O=C(O)CNC(=O)C(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,DrugBank,[0 1 0 ... 0 0 0]
Harmine,Harmol,COc1ccc2c(c1)[nH]c1c(C)nccc12,COc1cc2[nH]c3c(C)nccc3c2cc1O,DrugBank,[0 0 0 ... 0 0 0]
Harmine,6-OH-harmaline,COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12,DrugBank,[0 0 0 ... 0 0 0]
(R)-Fluoxetine,(R)-Norfluoxetine,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,DrugBank,[0 1 0 ... 0 0 0]
(R)-Fluoxetine,3-(methylamino)-1-phenylpropan-1-one,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(=O)c1ccccc1,DrugBank,[0 0 0 ... 0 0 0]
(R)-Fluoxetine,4-(trifluoromethyl)phenol,CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1,DrugBank,[0 0 0 ... 0 0 0]
(S)-Fluoxetine,3-(methylamino)-1-phenylpropan-1-one,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(=O)c1ccccc1,DrugBank,[0 0 0 ... 0 0 0]
(S)-Fluoxetine,Seproxetine,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,DrugBank,[0 1 0 ... 0 0 0]
(S)-Fluoxetine,4-(trifluoromethyl)phenol,CNCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1,DrugBank,[0 0 0 ... 0 0 0]
Nandrolone decanoate,Nandrolone,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,DrugBank,[0 0 0 ... 0 0 0]
Nandrolone,19-Norandrosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@H](O)CC[C@@H]43)[C@@H]1CCC2=O,DrugBank,[0 0 0 ... 0 0 1]
Nandrolone,19-Noretiocholanolone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,DrugBank,[0 0 0 ... 0 0 1]
Nandrolone,19-Norepiandrosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@@H]2O,C[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](O)CC[C@@H]43)[C@@H]1CCC2=O,DrugBank,[0 0 0 ... 0 0 1]
Bupranolol,"carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid",Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,CCCCNCC(O)COc1cc(C(=O)O)ccc1Cl,DrugBank,[0 1 0 ... 0 0 0]
Triflusal,2-hydroxy-4-trifluoromethyl benzoic acid,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,O=C(O)c1ccc(C(F)(F)F)cc1O,DrugBank,[0 0 0 ... 0 0 0]
Lurasidone,ID11614,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1,c1ccc2c(N3CCNCC3)nsc2c1,DrugBank,[0 0 0 ... 0 0 0]
Ticagrelor,AR-C124910XX,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](O)[C@@H](O)[C@H]3O)c2n1,DrugBank,[0 0 0 ... 0 0 0]
Ivacaftor,M1 (hydroxymethyl-ivacaftor),CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CC(C)(C)c1cc(C(C)(C)O)c(O)cc1NC(=O)c1c[nH]c2ccccc2c1=O,DrugBank,[0 0 0 ... 0 0 0]
Ivacaftor,M6 (ivacaftor-carboxylate),CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CC(C)(C)c1cc(C(C)(C)C(=O)O)c(O)cc1NC(=O)c1c[nH]c2ccccc2c1=O,DrugBank,[0 0 0 ... 0 0 0]
Azilsartan medoxomil,Azilsartan,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,DrugBank,[0 0 0 ... 0 0 0]
Azilsartan,Azilsartan M-II metabolite,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,O=C(O)c1cccc2[nH]c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3)c12,DrugBank,[0 0 0 ... 0 0 0]
Azilsartan,Azilsartan M-I metabolite,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2C(=N)N)cc1,DrugBank,[0 0 0 ... 0 0 0]
Vismodegib,Vismodegib M1 metabolite,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2cc(O)c(Cl)c(-c3ccccn3)c2)c(Cl)c1,DrugBank,[0 0 0 ... 0 0 0]
Vismodegib,Vismodegib M3 metabolite,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccc(O)cn3)c2)c(Cl)c1,DrugBank,[0 1 0 ... 0 0 0]
Vismodegib,Vismodegib M14 metabolite,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2O)c(Cl)c1,DrugBank,[0 0 0 ... 0 0 0]
Pitavastatin,M13 pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2c(O)cccc2c1-c1ccc(F)cc1,DrugBank,[0 1 0 ... 0 0 0]
Pitavastatin lactone,M3 pitavastatin,O=C1CC(O)CC(/C=C/c2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,O=C(O)CC(O)CC(=O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,DrugBank,[0 1 0 ... 0 0 0]
Rilpivirine,hydroxilated form of rilpivirine 1 (M1),Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Cc1cc(/C=C\N)c(O)c(C)c1Nc1ccnc(Nc2ccc(N)cc2)n1,DrugBank,[0 0 0 ... 0 0 0]
Rilpivirine,hydroxilated form of rilpivirine 2 (M2),Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Cc1cc(/C=C\N)cc(CO)c1Nc1ccnc(Nc2ccc(N)cc2)n1,DrugBank,[0 0 0 ... 0 0 0]
Rilpivirine,hydroxilated form of rilpivirine 3 (M3),Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Cc1cc(/C=C\N)c(O)c(CO)c1Nc1ccnc(Nc2ccc(N)cc2)n1,DrugBank,[0 0 0 ... 0 0 0]
Rilpivirine,hydroxilated form of rilpivirine 4 (M4),Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,N/C=C\c1cc(CO)c(Nc2ccnc(Nc3ccc(N)cc3)n2)c(CO)c1,DrugBank,[0 0 0 ... 0 0 0]
Crizotinib,PF-06260182,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@@H](Oc1cc(-c2cnn(C3CCNC(=O)C3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,DrugBank,[0 1 0 ... 0 0 0]
Fingolimod,Fingolimod phosphate,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,CCCCCCCCc1ccc(CC[C@](N)(CO)COP(=O)(O)O)cc1,DrugBank,[0 0 1 ... 0 0 0]
Ruxolitinib,Ruxolitinib M18 metabolite,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CC[C@H](C1CCCC1O)n1cc(-c2nc[nH]c3nccc2-3)cn1,DrugBank,[0 1 0 ... 0 0 0]
Ruxolitinib,Ruxolitinib M49 metabolite,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CC[C@H](C1CCCC1)n1cc(C2=C3C(=O)CNC3=NC(O)N2)cn1,DrugBank,[0 1 0 ... 0 0 0]
Ruxolitinib,Ruxolitinib M16 metabolite,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CC[C@H](C1CCC(O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,DrugBank,[0 1 0 ... 0 0 0]
Ruxolitinib M16 metabolite,Ruxolitinib M9 metabolite,N#CC[C@H](C1CCC(O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,N#CC[C@H](C1CCC(=O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,DrugBank,[0 1 0 ... 0 0 0]
Vemurafenib,vemurafenib intermediary metabolite,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F,DrugBank,[0 0 0 ... 0 0 0]
vemurafenib intermediary metabolite,secondary metabolite of vemurafenib,Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F,O=Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12,DrugBank,[0 0 0 ... 0 0 0]
vemurafenib intermediary metabolite,secondary metabolite of vemurafenib alternative,Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F,Nc1cccc(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,DrugBank,[0 0 0 ... 0 0 0]
Linagliptin,Linagliptin M515(1),CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,DrugBank,[1 0 0 ... 0 0 0]
Linagliptin,Linagliptin M489(1),CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Cc1nc(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3CC#CCO)n(C)c2=O)nc2ccccc12,DrugBank,[1 0 0 ... 0 0 0]
Linagliptin,Linagliptin M503(1),CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C(=O)O)c3ccccc3n1)c(=O)n2C,DrugBank,[1 0 0 ... 0 0 0]
