parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source
,estazolam,,4-hydroxyestazolam,CYP3A4,estazolam,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,OC1N=C(c2ccccc2)c2cc(Cl)ccc2-n2cnnc21,MetXBioDB
,estradiol,,4-Hydroxyestradiol ,CYP1B1 ,estradiol,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,MetXBioDB
,estrone,,2-OH-estrone,CYP3A4; CYP3A5; CYP3A7; CYP1A2; CYP2B6; CYP2C8; CYP2C9; CYP2C19; CYP2D6,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O,MetXBioDB
,estrone,,4-OH-estrone,CYP1A1; CYP1A2; CYP2C9; CYP3A4; CYP3A5; CYP3A7,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,MetXBioDB
,estrone,,6alpha-OH-estrone,CYP1A1; CYP3A4; CYP3A5; CYP3A7,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4C(O)CC3C1CCC2=O,MetXBioDB
,estrone,,7alpha-OH-estrone,CYP1A1,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CC(O)C3C1CCC2=O,MetXBioDB
,estrone,,15alpha-OH-estrone,CYP1A1; CYP3A7,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1C(O)CC2=O,MetXBioDB
,estrone,,16alpha-OH-estrone,CYP1A1; CYP2C8; CYP3A4; CYP3A5; CYP3A7,estrone,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2=O,MetXBioDB
,eszopiclone,,N-desmethyl-zopiclone,CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP3A4,eszopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1,MetXBioDB
,eszopiclone,,N-oxide-zopiclone,CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP3A4,eszopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,MetXBioDB
,ethanol,,Acetaldehyde,CYP2E1,ethanol,CCO,CC=O,MetXBioDB
,etizolam,,,CYP2B6;CYP2C19;CYP3A4,etizolam,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,Cc1nnc2n1-c1sc(C(C)O)cc1C(c1ccccc1Cl)=NC2,MetXBioDB
,etoperidone,,,CYP3A4,etoperidone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,Clc1cccc(N2CCNCC2)c1,MetXBioDB
,etoperidone,,,CYP3A4,etoperidone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CC,MetXBioDB
,etoperidone,,,CYP3A4,etoperidone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O,MetXBioDB
,etoposide,,Etoposide Catechol,CYP1A2;CYP2E1;CYP3A4,etoposide,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,MetXBioDB
,etoricoxib,,6-Hydroxymethyletoricoxib,CYP3A4 (major); CYP2C9 (minor); CYP2D6 (minor); CYP1A2 (minor),etoricoxib,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)nc2)cc1,MetXBioDB
,etoricoxib,,Etoricoxib 1'-N'-oxide,CYP3A4 (major); CYP2C9 (minor); CYP2D6 (minor); CYP1A2 (minor),etoricoxib,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)c[n+]1[O-],MetXBioDB
,fentanyl,,Norfentanyl,CYP3A4,fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CCNCC1,MetXBioDB
,fk_506,,13-O-Desmethyltacrolimus,CYP3A4; CYP3A5,fk_506,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2O,MetXBioDB
,fk_506,,15-O-Desmethyltacrolimus,CYP3A4,fk_506,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,C=CCC1C=C(C)CC(C)CC(O)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,MetXBioDB
,flosequinan,,flosequinan sulfone,CYP3A4,flosequinan,Cn1cc([S+](C)[O-])c(=O)c2ccc(F)cc21,Cn1cc(S(C)(=O)=O)c(=O)c2ccc(F)cc21,MetXBioDB
,flunarizine,,1Ã¢â‚¬Â[bis(4Ã¢â‚¬Âfluorophenyl)methyl]piperazine,CYP1A2; CYP2C9,flunarizine,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,MetXBioDB
,flunarizine,,p-Hydroxyflunarizine,CYP2D6,flunarizine,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Oc1ccc(C=CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,MetXBioDB
,flunarizine,,bis(4Ã¢â‚¬Âfluorophenyl)methanone,CYP2C9; CYP1A1,flunarizine,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,O=C(c1ccc(F)cc1)c1ccc(F)cc1,MetXBioDB
,fluphenazine,,10-{3-[4-(2-hydroxyethyl)piperazin-1-yl]propyl}-2-(trifluoromethyl)-10H-5ÃŽÂ»Ã¢ÂÂ´-phenothiazin-5-one,CYP2D6,fluphenazine,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[O-][S+]1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(C(F)(F)F)ccc21,MetXBioDB
,flutamide,,2-OH-flutamide,CYP1A2; CYP1B1,flutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,MetXBioDB
,fluvastatin,,6-OH-fluvastatin,CYP2C9,fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccc(O)cc21,MetXBioDB
,fluvastatin,,N-Deisopropyl-fluvastatin,CYP2C9,fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,O=C(O)CC(O)CC(O)C=Cc1[nH]c2ccccc2c1-c1ccc(F)cc1,MetXBioDB
,fluvastatin,,5-OH-fluvastatin,CYP2C9 (major); CYP2C8 (minor); CYP2D6 (minor); CYP3A4 (minor),fluvastatin,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21,MetXBioDB
,fluvoxamine,,Fluvoxamino alcohol,CYP2D6 (major); CYP1A2 (minor),fluvoxamine,COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1,NCCON=C(CCCCO)c1ccc(C(F)(F)F)cc1,MetXBioDB
,galantamine,,O-Desmethylgalantamine,CYP2D6,galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,MetXBioDB
,galantamine,,Galantamine N-oxide,CYP3A4,galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CC[N+](C)([O-])C2,MetXBioDB
,galantamine,,N-desmethylgalantamine,CYP2D6,galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CCNC2,MetXBioDB
,genistein,,Orobol,CYP1A2;CYP2E1,genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12,MetXBioDB
,gepirone,,,CYP3A4,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,CC1(C)CC(=O)N(CCCCN2CCN(c3ncc(O)cn3)CC2)C(=O)C1,MetXBioDB
,gepirone,,,CYP3A4,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1O,MetXBioDB
,gepirone,,1-(2-pyrimidinyl)-piperazine (1-PP),CYP3A4,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,c1cnc(N2CCNCC2)nc1,MetXBioDB
,granisetron,,9'-Desmethylgranisetron,CYP3A4 (major); CYP1A1; CYP2D6; CYP3A5,granisetron,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,CN1C2CCCC1CC(NC(=O)c1n[nH]c3ccccc13)C2,MetXBioDB
,haloperidol,,p-Fluorobenzoylpropionic acid and 4-(4-chlorophenyl)-4-hydroxypiperidine,CYP3A4; CYP2D6,reduced_haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(O)CCC(=O)c1ccc(F)cc1,MetXBioDB
,haloperidol,,Haloperidol pyridinium,CYP3A4,reduced_haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1)c1ccc(F)cc1,MetXBioDB
,harmaline,,Harmalol,CYP2D6 (major); CYP1A2 (minor),harmaline,COc1ccc2c3c([nH]c2c1)C(C)=NCC3,CC1=NCCc2c1[nH]c1cc(O)ccc21,MetXBioDB
,harmine,,Harmol,CYP2D6 (major); CYP2C9 (minor); CYP2C19 (minor); CYP1A2 (minor),harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,COc1cc2[nH]c3c(C)nccc3c2cc1O,MetXBioDB
,harmine,,6-OH-harmaline,CYP2D6,harmine,COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12,MetXBioDB
,hydrocodone,,Hydromorphone,CYP2D6,hydrocodone,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5,MetXBioDB
,hydrocodone,,Norhydromorphone,CYP3A4,hydrocodone,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(=O)CCC4C(C2)NCCC314,MetXBioDB
,iloperidone,,"4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl]propoxy]-3-methoxy-a-methylbenzene methanol",CYP1A2;CYP2E1;CYP3A4,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,COc1cc(C(C)O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,MetXBioDB
,imatinib,,N-desmethylimatinib,CYP3A4 (major); CYP2C8,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,MetXBioDB
,imipramine,,2-Hydroxyimipramine ,CYP2C19 (major); CYP2D6 ,imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,MetXBioDB
,indinavir,,,CYP3A4,indinavir,CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,CC(C)(C)NC(=O)C1CNCCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,MetXBioDB
,indiplon,,N-Desmethylindiplon,CYP3A4; CYP1A2,indiplon,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,CC(=O)Nc1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,MetXBioDB
,indomethacin,,O-Desmethylindomethacin,CYP2C9 (major); CYP2C19 (minor); CYP2D6 (minor); CYP1A2 (minor),indomethacin,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1c(CC(=O)O)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,MetXBioDB
,irbesartan,,"2-(3-hydroxybutyl)-3-({4-[2-(2H-1,2,3,4-tetrazol-5-yl)phenyl]phenyl}methyl)-1,3-diazaspiro[4.4]non-1-en-4-one",CYP2C9,irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(O)CCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,MetXBioDB
,irbesartan,,M7,CYP2C9,irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,MetXBioDB
,irbesartan,,M3,CYP2C9,irbesartan,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,O=C(O)CCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,MetXBioDB
,ketobemidone,,Norketobemidone,CYP3A4; CYP2C9,ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2cccc(O)c2)CCNCC1,MetXBioDB
,l-cyclophosphamide,,Dechloroethyl cyclophosphamide,CYP2B6; CYP3A4; CYP3A5,l-trofosfamide,O=P1(N(CCCl)CCCl)NCCCO1,O=P1(NCCCl)NCCCO1,MetXBioDB
,l-cyclophosphamide,,2-chloroacetaldehyde,CYP2B6; CYP3A4; CYP3A5,l-trofosfamide,O=P1(N(CCCl)CCCl)NCCCO1,O=CCCl,MetXBioDB
,l-ifosfamide,,3-Dechloroethylifosfamide,CYP2B6; CYP3A4; CYP3A5,l-trofosfamide,O=P1(NCCCl)OCCCN1CCCl,O=P1(NCCCl)NCCCO1,MetXBioDB
,l-ifosfamide,,chloroacetaldehyde,CYP2B6; CYP3A4; CYP3A5,l-trofosfamide,O=P1(NCCCl)OCCCN1CCCl,O=CCCl,MetXBioDB
,l-ifosfamide,,2-Dechloroethylifosfamide,CYP2B6; CYP3A4; CYP3A5,l-trofosfamide,O=P1(NCCCl)OCCCN1CCCl,NP1(=O)OCCCN1CCCl,MetXBioDB
,l-ifosfamide,,4-Hydroxyifosfamide,CYP2B6 (major); CYP3A4 (major); CYP2A6 (minor); CYP2C8 (minor); CYP2C9 (minor); CYP2C19 (minor); CYP3A5 (minor),l-trofosfamide,O=P1(NCCCl)OCCCN1CCCl,O=P1(NCCCl)OCCC(O)N1CCCl,MetXBioDB
,l-trofosfamide,,l-ifosfamide,CYP3A4; CYP2B6; CYP2A6; CYP2C9,l-trofosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=P1(N(CCCl)CCCl)OCCC(O)N1CCCl,MetXBioDB
,l-trofosfamide,,l-cyclophosphamide,CYP3A4; CYP2B6,l-trofosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=P1(N(CCCl)CCCl)NCCCO1,MetXBioDB
,laquinimod,,"5-chloro-N-ethyl-4-hydroxy-N-(4-hydroxyphenyl)-1-methyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",CYP3A4,laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccc(O)cc1,MetXBioDB
,laquinimod,,"5-chloro-4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,Cn1c(=O)c(C(=O)Nc2ccccc2)c(O)c2c(Cl)cccc21,MetXBioDB
,laquinimod,,"5-chloro-N-ethyl-4,8-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)ccc(O)c2n(C)c1=O)c1ccccc1,MetXBioDB
,laquinimod,,"5-chloro-N-ethyl-4,7-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)cc(O)cc2n(C)c1=O)c1ccccc1,MetXBioDB
,laquinimod,,"5-chloro-N-ethyl-4,6-dihydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,laquinimod,CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1,CCN(C(=O)c1c(O)c2c(Cl)c(O)ccc2n(C)c1=O)c1ccccc1,MetXBioDB
,lauric acid,,12-Hydroxylauric acid,CYP2E1 (major); CYP2C8 (minor); CYP2B6 (minor),lauric acid,CCCCCCCCCCCC(=O)O,O=C(O)CCCCCCCCCCCO,MetXBioDB
,licofelone,,licofelone M4,CYP3A4; CYP2C8; CYP2C19; CYP2D6,licofelone,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,MetXBioDB
,licofelone,,licofelone M2,CYP2C8; CYP2C9,licofelone,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)c(O)c3)c(CC(=O)O)n2C1,MetXBioDB
,lidocaine,,Monoethylglycinexylidide,CYP1A2; CYP3A4; CYP3A5; CYP2C8; CYP2C18; CYP2B6; CYP2A6,lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCNCC(=O)Nc1c(C)cccc1C,MetXBioDB
,lidocaine,,3-Hydroxylidocaine,CYP1A2; CYP2D6; CYP3A4,lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,CCN(CC)CC(=O)Nc1c(C)ccc(O)c1C,MetXBioDB
,linomide,,"4,8-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,linomide,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,CN(C(=O)c1c(O)c2cccc(O)c2n(C)c1=O)c1ccccc1,MetXBioDB
,linomide,,"4,7-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,linomide,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,CN(C(=O)c1c(O)c2ccc(O)cc2n(C)c1=O)c1ccccc1,MetXBioDB
,linomide,,"4,6-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,linomide,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,CN(C(=O)c1c(O)c2cc(O)ccc2n(C)c1=O)c1ccccc1,MetXBioDB
,linomide,,"4-hydroxy-1-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide",CYP3A4,linomide,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,Cn1c(=O)c(C(=O)Nc2ccccc2)c(O)c2ccccc21,MetXBioDB
,linomide,,"4-hydroxy-N-(4-hydroxyphenyl)-N,1-dimethyl-2-oxo-1,2-dihydroquinoline-3-carboxamide",CYP3A4,linomide,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccc(O)cc1,MetXBioDB
,lisofylline,,"lisofylline 4,5-diol",CYP3A4; CYP2A6,lisofylline,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(O)C(O)CCCn1c(=O)c2c(ncn2C)n(C)c1=O,MetXBioDB
,lisofylline,,pentoxifylline,CYP1A2,lisofylline,CC(O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,MetXBioDB
,loperamide,,N-Desmethyloperamide,CYP3A4; CYP2D6; CYP2C8; CYP2B6,loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,MetXBioDB
,loratadine,,,CYP1A2;CYP2B6;CYP2C9;CYP2C19;CYP2D6;CYP3A4,loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,MetXBioDB
,lovastatin,,6'beta-Hydroxylovastatin,CYP3A4,lovastatin,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,MetXBioDB
,maprotiline,,desmethylmaprotiline,CYP2D6; CYP1A2,maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,NCCCC12CCC(c3ccccc31)c1ccccc12,MetXBioDB
,maprotiline,,3-OH-maprotiline,CYP2D6; CYP1A2,maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,CNCCCC12CCC(c3ccccc31)c1ccc(O)cc12,MetXBioDB
,maprotiline,,2-OH-maprotiline,CYP2D6; CYP1A2,maprotiline,CNCCCC12CCC(c3ccccc31)c1ccccc12,CNCCCC12CCC(c3ccccc31)c1cc(O)ccc12,MetXBioDB
,mefenamic acid,,3-hydroxymethyl mefenamic aci,CYP2C9 ,mefenamic acid,Cc1cccc(Nc2ccccc2C(=O)O)c1C,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,MetXBioDB
,melatonin,,6-Hydroxymelatonin,CYP1A1; CYP1A2; CYP2C19 (minor); CYP2E1,melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,COc1cc2c(CCNC(C)=O)c[nH]c2cc1O,MetXBioDB
,melatonin,,N-Acetyl-5-hydroxytryptamine,CYP2C19 (major); CYP1A2; CYP2E1,melatonin,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,CC(=O)NCCc1c[nH]c2ccc(O)cc12,MetXBioDB
,meloxicam,,,CYP2C9;CYP3A4,meloxicam,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CN1C(C(=O)Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,MetXBioDB
,midazolam,,1'-Hydroxymidazolam,CYP3A4; CYP3A5; CYP3A7; CYP2B6,midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,MetXBioDB
,midazolam,,4-Hydroxymidazolam,CYP3A4; CYP3A5; CYP3A7,midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,MetXBioDB
,mifepristone,,Monodemethylated mifepristone,CYP3A4,mifepristone,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(NC)cc3)CC21C,MetXBioDB
,mifepristone,,17alpha-hydroxymifepristone ,CYP3A4,mifepristone,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,CN(C)c1ccc(C2CC3(C)C(CCC3(O)C#CCO)C3CCC4=CC(=O)CCC4=C23)cc1,MetXBioDB
,montelukast,,montelukast sulfoxide,CYP3A4; CYP2A6,montelukast,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1)[S+]([O-])CC1(CC(=O)O)CC1,MetXBioDB
,montelukast,,21-Hydroxymontelukast,CYP3A4,montelukast,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1C(O)CC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,MetXBioDB
