parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source
DB00985,Dimenhydrinate,DBMET01200,"N,N-Didesmethyldiphenhydramine",Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,NCCOC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB01086,Benzocaine,DBMET03290,4-Acetaminobenzoic acid,CCOC(=O)c1ccc(N)cc1,CC(=O)Nc1ccc(C(=O)O)cc1,DB01086,DrugBank Augmented
DB00322,Floxuridine,DBMET03581,dihydrofluorouracil (DHFU),O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=C1NCC(F)C(=O)N1,DB00322,DrugBank Augmented
DB00322,Floxuridine,DBMET03586,5-fluorouridine monophosphate (5-FUMP),O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank Augmented
DB01132,Pioglitazone,DBMET01303,Pioglitazone metabolite M-XI,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CC(O)c1ccc(C(O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1,DB01132,DrugBank Augmented
DB01132,Pioglitazone,DBMET01303,Pioglitazone metabolite M-XI,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CC(O)c1ccc(C(O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1,DB01132,DrugBank Augmented
DB01142,Doxepin,DBMET00881,Hydroxydoxepin glucuronide,CN(C)CCC=C1c2ccccc2COc2ccccc21,CN(C)CCC=C1c2ccccc2COc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21,DB01142,DrugBank Augmented
DB01142,Doxepin,DBMET00872,Hydroxydesmethyl doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,CNCCC=C1c2ccccc2COc2ccc(O)cc21,DB01142,DrugBank Augmented
DB01142,Doxepin,DBMET00874,(E)-2-hydroxy-N-desmethyldoxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,CNCCC=C1c2ccccc2COc2ccc(O)cc21,DB01142,DrugBank Augmented
DB01151,Desipramine,DBMET00679,2-hydroxy-desipramine glucuronide,CNCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21,DB01151,DrugBank Augmented
DB01156,Bupropion,DBMET03485,"S,R-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03486,"S,R-erythrohydrobupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03477,"S,S-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03474,"R,R-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03487,S-4'-hydroxybupropion glucuronide,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03488,R-4'-hydroxybupropion glucuronide,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03490,R-4'-hydroxybupropion sulfate,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OS(=O)(=O)O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03489,S-4'-hydroxybupropion sulfate,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(OS(=O)(=O)O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03469,"S,S-Hydroxybupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC1NC(C)(C)COC1(O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03471,"R,R-Hydroxybupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC1NC(C)(C)COC1(O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03474,"R,R-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03475,"R,R-threohydrobupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03477,"S,S-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03481,"R,S-erythrohydrobupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01175,Escitalopram,DBMET03673,Escitalopram propionaldehyde,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02783,Escitalopram propionic acid,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02782,S-didesmethylcitalopram,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCCN)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02783,Escitalopram propionic acid,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02783,Escitalopram propionic acid,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC(=O)O)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01221,Ketamine,DBMET01308,4-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CC(O)CCC1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01309,5-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01310,6-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01310,6-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01309,5-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01308,4-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CC(O)CCC1=O,DB01221,DrugBank Augmented
DB01242,Clomipramine,DBMET00835,didesmethylclomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,NCCCN1c2ccccc2CCc2ccc(Cl)cc21,DB01242,DrugBank Augmented
DB01255,Lisdexamfetamine,DBMET03722,4-Hydroxy-norephedrine,CC(Cc1ccccc1)NC(=O)C(N)CCCCN,CC(N)C(O)c1ccc(O)cc1,DB01255,DrugBank Augmented
DB01275,Hydralazine,DBMET02815,Phthalazinone,NNc1nncc2ccccc12,O=c1[nH]ncc2ccccc12,DB01275,DrugBank Augmented
DB01275,Hydralazine,DBMET02815,Phthalazinone,NNc1nncc2ccccc12,O=c1[nH]ncc2ccccc12,DB01275,DrugBank Augmented
DB01280,Nelarabine,DB02377,Guanine,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,Nc1nc(=O)c2[nH]cnc2[nH]1,DB01280,DrugBank Augmented
DB01280,Nelarabine,DB02377,Guanine,COc1nc(N)nc2c1ncn2C1OC(CO)C(O)C1O,Nc1nc(=O)c2[nH]cnc2[nH]1,DB01280,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01284,Lumiracoxib metabolite M9,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01284,Lumiracoxib metabolite M9,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented
DB01420,Testosterone propionate,DBMET00593,3-alpha-Androstanediol glucuronide,CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O,DB01420,DrugBank Augmented
DB01452,Diamorphine,DBMET00313,morphine,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,DB01452,DrugBank Augmented
DB01628,Etoricoxib,DBMET01273,6-Hydroxymethyletoricoxib glucuronide,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(COC3OC(C(=O)O)C(O)C(O)C3O)nc2)cc1,DB01628,DrugBank Augmented
DB06419,Cethromycin,DBMET03137,10-hydroxy-N-desmethyl cethromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,DB06419,DrugBank Augmented
DB06419,Cethromycin,DBMET03137,10-hydroxy-N-desmethyl cethromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,DB06419,DrugBank Augmented
DB06695,Dabigatran etexilate,DB14726,Dabigatran,CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB06695,DrugBank Augmented
DB06695,Dabigatran etexilate,DB14726,Dabigatran,CCCCCCOC(=O)N=C(N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB06695,DrugBank Augmented
DB14726,Dabigatran,DBMET03382,Dabigatran M369,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(C(=O)O)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB14726,DrugBank Augmented
DB14726,Dabigatran,DBMET03382,Dabigatran M369,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1c(C(=O)O)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB14726,DrugBank Augmented
DB00285,Venlafaxine,DBMET00958,"N,O-didesmethylvenlafaxine glucuronide",COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CNCC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1,DB00285,DrugBank Augmented
DB06751,Drotaverine,DBMET03304,4'-desethyl-drotaveraldine,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1,DB06751,DrugBank Augmented
DB06751,Drotaverine,DBMET03304,4'-desethyl-drotaveraldine,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1,DB06751,DrugBank Augmented
DB07565,Chloramphenicol succinate,DBMET03162,Chloramphenicol Oxamic Acid,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank Augmented
DB07565,Chloramphenicol succinate,DBMET03163,Chloramphenicol Oxamyl Ethanolamine,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank Augmented
DB07565,Chloramphenicol succinate,DBMET03164,Chloramphenicol Oxamyl Glycine,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)CNC(=O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank Augmented
DB07565,Chloramphenicol succinate,DBMET03163,Chloramphenicol Oxamyl Ethanolamine,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank Augmented
DB07565,Chloramphenicol succinate,DBMET03164,Chloramphenicol Oxamyl Glycine,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)CNC(=O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank Augmented
DB08882,Linagliptin,DBMET02384,Linagliptin M531(1),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC(=O)NC1CCCN(c2nc3c(c(=O)n(Cc4nc(C)c5ccccc5n4)c(=O)n3C)n2CC#CCO)C1,DB08882,DrugBank Augmented
DB08882,Linagliptin,DBMET02384,Linagliptin M531(1),CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC(=O)NC1CCCN(c2nc3c(c(=O)n(Cc4nc(C)c5ccccc5n4)c(=O)n3C)n2CC#CCO)C1,DB08882,DrugBank Augmented
DB08893,Mirabegron,DBMET03333,Mirabegron M5 metabolite,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,Nc1ccc(CCNCC(O)c2ccccc2)cc1,DB08893,DrugBank Augmented
DB08893,Mirabegron,DBMET03334,Mirabegron M17 metabolite,Nc1nc(CC(=O)Nc2ccc(CCNCC(O)c3ccccc3)cc2)cs1,Nc1ccc(CCNCC(O)c2ccccc2)cc1,DB08893,DrugBank Augmented
DB08921,(4R)-limonene,DBMET01191,Uroterpenol-O-glucuronide,C=C(C)C1CC=C(C)CC1,CC1=CCC(C(C)(O)COC2OC(C(=O)O)C(O)C(O)C2O)CC1,DB08921,DrugBank Augmented
DB08921,(4R)-limonene,DBMET01191,Uroterpenol-O-glucuronide,C=C(C)C1CC=C(C)CC1,CC1=CCC(C(C)(O)COC2OC(C(=O)O)C(O)C(O)C2O)CC1,DB08921,DrugBank Augmented
DB09039,Eliglustat,DBMET03454,Genz-682042,CCCCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DB09039,DrugBank Augmented
DB09042,Tedizolid phosphate,DBMET03124,Desmethyl tedizolid sulphate,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,O=C1OC(C=S(=O)(O)O)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,DB09042,DrugBank Augmented
DB09042,Tedizolid phosphate,DBMET03124,Desmethyl tedizolid sulphate,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,O=C1OC(C=S(=O)(O)O)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)c(F)c1,DB09042,DrugBank Augmented
DB09042,Tedizolid phosphate,DBMET03127,Ring-opened tedizolid metabolite,Cn1nnc(-c2ccc(-c3ccc(N4CC(COP(=O)(O)O)OC4=O)cc3F)cn2)n1,Cn1nnc(-c2ccc(-c3ccc(NCC(=O)O)cc3F)cn2)n1,DB09042,DrugBank Augmented
DB09053,Ibrutinib,DBMET02024,M17,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)NCC(CCCO)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,DB09053,DrugBank Augmented
DB09053,Ibrutinib,DBMET02024,M17,C=CC(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,C=CC(=O)NCC(CCCO)n1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,DB09053,DrugBank Augmented
DB09072,Sodium oxybate,DBMET01477,Succinic Acid,O=C(O)CCCO,O=C(O)CCC(=O)O,DB09072,DrugBank Augmented
DB09072,Sodium oxybate,DBMET01477,Succinic Acid,O=C(O)CCCO,O=C(O)CCC(=O)O,DB09072,DrugBank Augmented
DB09194,Etoperidone,DBMET02176,Etoperidone M8,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c1=O,DB09194,DrugBank Augmented
DB09194,Etoperidone,DBMET02177,Etoperidone M9,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCC[N+]2([O-])CC[N+]([O-])(c3cccc(Cl)c3)CC2)c1=O,DB09194,DrugBank Augmented
DB09194,Etoperidone,DBMET02178,Etoperidone M15,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCC(=O)O)c1=O,DB09194,DrugBank Augmented
DB09194,Etoperidone,DBMET02177,Etoperidone M9,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCC[N+]2([O-])CC[N+]([O-])(c3cccc(Cl)c3)CC2)c1=O,DB09194,DrugBank Augmented
DB09194,Etoperidone,DBMET02176,Etoperidone M8,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c1=O,DB09194,DrugBank Augmented
DB09194,Etoperidone,DBMET02183,Etoperidone M14,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,CCn1c(C(C)O)nn(CCC(=O)O)c1=O,DB09194,DrugBank Augmented
DB09229,Aranidipine,DBMET01951,Aranidipine M-4,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)O)c1-c1ccccc1[N+](=O)[O-],DB09229,DrugBank Augmented
DB09229,Aranidipine,DBMET01951,Aranidipine M-4,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)=O)C1c1ccccc1[N+](=O)[O-],COC(=O)c1c(C)nc(C)c(C(=O)OCC(C)O)c1-c1ccccc1[N+](=O)[O-],DB09229,DrugBank Augmented
DB00300,Tenofovir disoproxil,DBMET01177,Tenofovir Diphosphate,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DB00300,DrugBank Augmented
DB00322,Floxuridine,DBMET02004,5-FUH2,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=C1NCC(F)C(=O)N1,DB00322,DrugBank Augmented
DB00322,Floxuridine,DBMET01999,5-fluorodeoxyuridine-monophosphate,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F,DB00322,DrugBank Augmented
DB00322,Floxuridine,DBMET02000,5-fluorouridine-triphosphate,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank Augmented
DB01452,Diamorphine,DBMET00313,morphine,CC(=O)Oc1ccc2c3c1OC1C(OC(C)=O)C=CC4C(C2)N(C)CCC341,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,DB01452,DrugBank Augmented
DB11251,,DBMET02035,13'-carboxychromanol,,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C(=O)O)O2,DB11251,DrugBank Augmented
DB11677,Triheptanoin,DBMET03176,Propionyl Coenzyme A,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,DB11677,DrugBank Augmented
DB11682,Daprodustat,DBMET03603,Daprodustat M13 metabolite,O=C(O)CNC(=O)C1C(=O)N(C2CCCCC2)C(=O)N(C2CCCCC2)C1=O,O=C(O)CNC(=O)C1C(=O)N(C2CCC(O)C(O)C2)C(=O)N(C2CCC(O)CC2)C1O,DB11682,DrugBank Augmented
DB11689,Selumetinib,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,DB11689,DrugBank Augmented
DB11689,Selumetinib,DBMET03101,"M12 (Primary amide, N-demethylated selumetinib metabolite)",Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl,DB11689,DrugBank Augmented
DB11763,Momelotinib,DBMET03712,Momelotinib M8 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,NC(=O)CNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DB11763,DrugBank Augmented
DB11763,Momelotinib,DBMET03711,Momelotinib M14 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,O=C(O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DB11763,DrugBank Augmented
DB11763,Momelotinib,DBMET03712,Momelotinib M8 metabolite,N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,NC(=O)CNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DB11763,DrugBank Augmented
DB12016,Ponesimod,DBMET03310,Ponesimod M48 Metabolite,CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(O)N1c1ccccc1C,DB12016,DrugBank Augmented
DB12016,Ponesimod,DBMET03309,Ponesimod M32 Metabolite,CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(=O)N1c1ccccc1C,DB12016,DrugBank Augmented
DB12016,Ponesimod,DBMET03310,Ponesimod M48 Metabolite,CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(O)N1c1ccccc1C,DB12016,DrugBank Augmented
DB12016,Ponesimod,DBMET03310,Ponesimod M48 Metabolite,CCCN=C1SC(=Cc2ccc(OCC(O)CO)c(Cl)c2)C(=O)N1c1ccccc1C,CCCN=C1SC(=Cc2ccc(O)c(Cl)c2)C(O)N1c1ccccc1C,DB12016,DrugBank Augmented
DB12184,Gepirone,DBMET03724,"3',5-di-OH-gepirone",CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,CC1(C)CC(=O)N(CCCCN2CCN(c3ncc(O)cn3)CC2)C(=O)C1O,DB12184,DrugBank Augmented
DB12184,Gepirone,DBMET03724,"3',5-di-OH-gepirone",CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1,CC1(C)CC(=O)N(CCCCN2CCN(c3ncc(O)cn3)CC2)C(=O)C1O,DB12184,DrugBank Augmented
