parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
3-Hydroxy-2p-methoxyflavone,,COc1ccccc1-c1oc2ccccc2c(=O)c1O,COc1ccccc1-c1oc2ccccc2c(=O)c1OC1OC(C(=O)O)C(O)C(O)C1O,3-Hydroxy-2p-methoxyflavone,MetXBioDB,train,0.5555555555555556
Licofelone M4,,CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C1,Licofelone M4,MetXBioDB,train,0.640625
Chrysoeriol,,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3o2)ccc1O,Chrysoeriol,MetXBioDB,train,0.6206896551724138
"(1-methyl-5-piperazin-1-yl-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-(5-methyl-pyridin-2-yl)-amine",,CCCc1nn(C)c2c(Nc3ccc(C)cn3)nc(N3CCNCC3)nc12,CCCc1nn(C)c2c(Nc3ccc(C)cn3)nc(N3CCN(C(C)=O)CC3)nc12,"(1-methyl-5-piperazin-1-yl-3-propyl-1H-pyrazolo[4,3-d]pyrimidin-7-yl)-(5-methyl-pyridin-2-yl)-amine",MetXBioDB,train,0.7580645161290323
S-MTPPA,,Cc1ccsc1-c1ccc(C(C)(C)C(=O)O)cc1,Cc1ccsc1-c1ccc(C(C)(C)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc1,S-MTPPA,MetXBioDB,train,0.5490196078431373
brostallicin,glutathionyl-brostallicin,C=C(Br)C(=O)Nc1cc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCNC(=N)N)n(C)c4)n(C)c3)n(C)c2)n(C)c1,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc(NC(=O)C(Br)CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cn4C)cn3C)cn2C)cc1C(=O)NCCNC(=N)N,brostallicin,MetXBioDB,train,0.4805194805194805
"8-OH-2,3,7-TriCDD",,Oc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,O=C(O)C1OC(Oc2cc3c(cc2Cl)Oc2cc(Cl)c(Cl)cc2O3)C(O)C(O)C1O,"8-OH-2,3,7-TriCDD",MetXBioDB,train,0.32558139534883723
Oxazepam,,OC1=Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O,O=C(O)C1OC(OC2N=C(c3ccccc3)c3cc(Cl)ccc3N=C2O)C(O)C(O)C1O,schembl29464,MetXBioDB,train,0.5517241379310345
3p-OH-hexobarbital,,CN1C(=O)N=C(O)C(C)(C2=CC(O)CCC2)C1=O,CN1C(=O)N=C(O)C(C)(C2=CC(OC3OC(C(=O)O)C(O)C(O)C3O)CCC2)C1=O,3p-OH-hexobarbital,MetXBioDB,train,0.5833333333333334
p-Hydroxyphenobarbital,,CCC1(c2ccc(O)cc2)C(O)=NC(=O)N=C1O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(O)=NC(=O)N=C1O,Phenobarbital,MetXBioDB,train,0.49019607843137253
p-Hydroxyphenobarbital,,CCC1(c2ccc(O)cc2)C(O)=NC(=O)N=C1O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(O)=NC(=O)N=C1O,Phenobarbital,MetXBioDB,train,0.6410256410256411
Sulfamethoxazole,,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(NC3OC(C(=O)O)C(O)C(O)C3O)cc2)no1,Sulfamethoxazole,MetXBioDB,train,0.5
4-n-Propylphenol,,CCCc1ccc(O)cc1,CCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-n-Propylphenol,MetXBioDB,train,0.3333333333333333
Butyl-4-hydroxybenzoate,,CCCCOC(=O)c1ccc(O)cc1,CCCCOC(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,Butyl-4-hydroxybenzoate,MetXBioDB,train,0.5
Quercetin,,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,Quercitrin,MetXBioDB,train,0.5454545454545454
Taurocholic acid,,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(OS(=O)(=O)O)CCC4(C)C3CC(O)C12C,Taurocholic acid,MetXBioDB,train,0.8115942028985508
"3,7-Dihydroxy-3p,4p-dimethoxyflavone",,COc1ccc(-c2oc3cc(O)ccc3c(=O)c2O)cc1OC,COc1ccc(-c2oc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c(=O)c2O)cc1OC,"3,7-Dihydroxy-3p,4p-dimethoxyflavone",MetXBioDB,train,0.5833333333333334
"3,7-Dihydroxy-3p,4p-dimethoxyflavone",,COc1ccc(-c2oc3cc(O)ccc3c(=O)c2O)cc1OC,COc1ccc(-c2oc3cc(O)ccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)cc1OC,"3,7-Dihydroxy-3p,4p-dimethoxyflavone",MetXBioDB,train,0.5932203389830508
Erlotinib M16,,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1O,C#Cc1cc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)ccc1OS(=O)(=O)O,Erlotinib M16,MetXBioDB,train,0.7333333333333333
Equol,,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,O=C(O)C1OC(Oc2ccc3c(c2)OCC(c2ccc(O)cc2)C3)C(O)C(O)C1O,formononetin,MetXBioDB,train,0.5283018867924528
4-Hydroxybenzophenone,,O=C(c1ccccc1)c1ccc(O)cc1,O=C(c1ccccc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-Hydroxybenzophenone,MetXBioDB,train,0.375
4p-Hydroxyfenoprofen,,CC(C(=O)O)c1cccc(Oc2ccc(O)cc2)c1,CC(C(=O)O)c1cccc(Oc2ccc(OC3C(O)C(O)OC(C(=O)O)C3O)cc2)c1,4p-Hydroxyfenoprofen,MetXBioDB,train,0.5686274509803921
4-Hydroxyifosfamide,,O=P1(NCCCl)OCCC(O)N1CCCl,NC(CCC(=O)NC(CSOC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,l-trofosfamide,MetXBioDB,train,0.4084507042253521
"4p,5-diOH-diclofenac",,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1Cl,"4p,5-diOH-diclofenac",MetXBioDB,train,0.5576923076923077
"4p,5-diOH-diclofenac",,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(OS(=O)(=O)O)cc1Cl,"4p,5-diOH-diclofenac",MetXBioDB,train,0.6904761904761905
15-Hydroxypatchoulol,,CC1(C)C2CCC3(C)C(C2)C(CO)CCC13O,CC1(C)C2CCC3(C)C(C2)C(COC2OC(C(=O)O)C(O)C(O)C2O)CCC13O,15-Hydroxypatchoulol,MetXBioDB,train,0.5
3-Methoxy-4-hydroxyphenylethyleneglycol,,COc1cc(C(O)CO)ccc1O,COc1cc(C(O)CO)ccc1OS(=O)(=O)O,3-Methoxy-4-hydroxyphenylethyleneglycol,MetXBioDB,train,0.5897435897435898
Seratrodast,,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc2)=C(C)C1=O,Seratrodast,MetXBioDB,train,0.5789473684210527
Isorhamnetin,,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)ccc1O,Isorhamnetin,MetXBioDB,train,0.6
3-Hydroxy-7-methoxyflavone,,COc1ccc2c(=O)c(O)c(-c3ccccc3)oc2c1,COc1ccc2c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3ccccc3)oc2c1,3-Hydroxy-7-methoxyflavone,MetXBioDB,train,0.5714285714285714
Thienorphine,,COC12CCC3(CC1C(C)(O)CCc1cccs1)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,COC12CCC3(CC1C(C)(O)CCc1cccs1)C1Cc4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)c5c4C3(CCN1CC1CC1)C2O5,Thienorphine,MetXBioDB,train,0.7419354838709677
Mexiletine alcohol,,Cc1cccc(C)c1OCC(C)O,Cc1cccc(C)c1OCC(C)OC1OC(C(=O)O)C(O)C(O)C1O,Mexiletine alcohol,MetXBioDB,train,0.425531914893617
Luteolin,,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,Luteolin,MetXBioDB,train,0.5660377358490566
Luteolin,,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(-c3cc(=O)c4c(O)cc(O)cc4o3)ccc2O)C(O)C(O)C1O,Luteolin,MetXBioDB,train,0.5555555555555556
4-OH-S-flurbiprofen,,CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)c(F)c1,(s)-flurbiprofen,MetXBioDB,train,0.5471698113207547
3-Hydroxy-6-methoxyflavone,,COc1ccc2oc(-c3ccccc3)c(O)c(=O)c2c1,COc1ccc2oc(-c3ccccc3)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(=O)c2c1,3-Hydroxy-6-methoxyflavone,MetXBioDB,train,0.5714285714285714
"7,2p-Dihydroxyflavone",,O=c1cc(-c2ccccc2O)oc2cc(O)ccc12,O=C(O)C1OC(Oc2ccc3c(=O)cc(-c4ccccc4O)oc3c2)C(O)C(O)C1O,"7,2p-Dihydroxyflavone",MetXBioDB,train,0.5185185185185185
4-Hydroxyphenytoin,,OC1=NC(c2ccccc2)(c2ccc(O)cc2)C(O)=N1,O=C(O)C1OC(Oc2ccc(C3(c4ccccc4)N=C(O)N=C3O)cc2)C(O)C(O)C1O,4-Hydroxyphenytoin,MetXBioDB,train,0.4897959183673469
Candesartan,,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCOc1nc2cccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,Candesartan,MetXBioDB,train,0.72
Candesartan,,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn(C3OC(C(=O)O)C(O)C(O)C3O)n2)cc1,Candesartan,MetXBioDB,train,0.6410256410256411
Formononetin,,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,COc1ccc(-c2coc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c2=O)cc1,Formononetin,MetXBioDB,train,0.5614035087719298
Phenytoin,,OC1=NC(c2ccccc2)(c2ccccc2)C(O)=N1,O=C(O)C1OC(N2C(=O)C(c3ccccc3)(c3ccccc3)N=C2O)C(O)C(O)C1O,Phenytoin,MetXBioDB,train,0.3
"benzo[a]pyrene-7,8-diol",,Oc1ccc2c(cc3ccc4cccc5ccc2c3c45)c1O,O=C(O)C1OC(Oc2c(O)ccc3c2cc2ccc4cccc5ccc3c2c45)C(O)C(O)C1O,"benzo[a]pyrene-7,8-diol",MetXBioDB,train,0.46938775510204084
"N-hydroxy-2-amino-3,8-dimethylimidazo[4,5-f]quinoxaline",,Cc1cnc2ccc3c(nc(NO)n3C)c2n1,Cc1cnc2ccc3c(nc(NOC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1,"N-hydroxy-2-amino-3,8-dimethylimidazo[4,5-f]quinoxaline",MetXBioDB,train,0.5263157894736842
Galantamine,,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(OS(=O)(=O)O)ccc(c23)C1,Galantamine,MetXBioDB,train,0.7719298245614035
4-Isopropylphenol,,CC(C)c1ccc(O)cc1,CC(C)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-Isopropylphenol,MetXBioDB,train,0.3
"3,6-Dihydroxyfavone",,O=c1c(O)c(-c2ccccc2)oc2ccc(O)cc12,O=C(O)C1OC(Oc2c(-c3ccccc3)oc3ccc(O)cc3c2=O)C(O)C(O)C1O,"3,6-Dihydroxyfavone",MetXBioDB,train,0.5384615384615384
4-Oxo-9-cis-retinoic acid,,CC(C=CC1=C(C)CCC(=O)C1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)CCC(=O)C1(C)C)=CC=CC(C)=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,4-Oxo-9-cis-retinoic acid,MetXBioDB,train,0.6379310344827587
Tetrahydrocurcumin,,COc1cc(CCC(=O)C=C(O)CCc2ccc(O)c(OC)c2)ccc1O,COc1cc(CCC(O)=CC(=O)CCc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O,Tetrahydrocurcumin,MetXBioDB,train,0.6666666666666666
7-Hydroxy-3p-methoxyflavone,,COc1c(-c2ccccc2)oc2cc(O)ccc2c1=O,COc1c(-c2ccccc2)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1=O,7-Hydroxy-3p-methoxyflavone,MetXBioDB,train,0.5535714285714286
"3-Hydroxy-5,7-dimethoxyflavone",,COc1cc(OC)c2c(=O)c(O)c(-c3ccccc3)oc2c1,COc1cc(OC)c2c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3ccccc3)oc2c1,"3-Hydroxy-5,7-dimethoxyflavone",MetXBioDB,train,0.5862068965517241
Psilocin,,CN(C)CCc1c[nH]c2cccc(O)c12,CN(C)CCc1c[nH]c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c12,Psilocin,MetXBioDB,train,0.4909090909090909
Apigenin,,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,Apigenin,MetXBioDB,train,0.5490196078431373
4-sec-Butylphenol,,CCC(C)c1ccc(O)cc1,CCC(C)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-sec-Butylphenol,MetXBioDB,train,0.36363636363636365
Isoferulic Acid,,COc1ccc(C=CC(=O)O)cc1O,COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O,Isoferulic Acid,MetXBioDB,train,0.5208333333333334
"3,7-Dihydroxy-3p,4p,5p-trimethoxyflavone",,COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)cc(OC)c1OC,COc1cc(-c2oc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c(=O)c2O)cc(OC)c1OC,"3,7-Dihydroxy-3p,4p,5p-trimethoxyflavone",MetXBioDB,train,0.576271186440678
"3,7-Dihydroxy-3p,4p,5p-trimethoxyflavone",,COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)cc(OC)c1OC,COc1cc(-c2oc3cc(O)ccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)cc(OC)c1OC,"3,7-Dihydroxy-3p,4p,5p-trimethoxyflavone",MetXBioDB,train,0.5862068965517241
4-nitrophenethyl bromide,4-nitrophenethyl-glutathione,O=[N+]([O-])c1ccc(CCBr)cc1,NC(CCC(=O)NC(CSCCc1ccc([N+](=O)[O-])cc1)C(=O)NCC(=O)O)C(=O)O,4-nitrophenethyl bromide,MetXBioDB,train,0.3
Erlotinib M14,,C#Cc1cccc(Nc2ncnc3cc(OCCO)c(OCCOC)cc23)c1,C#Cc1cccc(Nc2ncnc3cc(OCCOC4OC(C(=O)O)C(O)C(O)C4O)c(OCCOC)cc23)c1,Erlotinib M14,MetXBioDB,train,0.6857142857142857
Phenylephrine,,CNCC(O)c1cccc(O)c1,CNCC(O)c1cccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1,Phenylephrine,MetXBioDB,train,0.4230769230769231
"AFB1exo 8,9-epoxide",,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O)COC1O2,COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O,"AFB1exo 8,9-epoxide",MetXBioDB,train,0.5180722891566265
4-tert-Butylphenol,,CC(C)(C)c1ccc(O)cc1,CC(C)(C)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,4-tert-Butylphenol,MetXBioDB,train,0.28205128205128205
Melatonin,,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,COc1ccc2c(c1)c(CCNC(C)=O)cn2C1OC(C(=O)O)C(O)C(O)C1O,Melatonin,MetXBioDB,train,0.47619047619047616
Propyl-4-hydroxybenzoate,,CCCOC(=O)c1ccc(O)cc1,CCCOC(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,Propyl-4-hydroxybenzoate,MetXBioDB,train,0.4666666666666667
rac-4-hydroxynonenal,S-(4-hydroxy-1-oxononan-3-yl)glutathione,CCCCCC(O)C=CC=O,CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,rac-4-hydroxynonenal,MetXBioDB,train,0.2833333333333333
Epicatechin,"5-(3',4'-dihydroxyphenyl)-gamma-valerolactone",Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,O=C1CCC(Cc2ccc(O)c(O)c2)O1,Epicatechin,MetXBioDB,train,0.2692307692307692
Epicatechin,Phloroglucinol,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,Oc1cc(O)cc(O)c1,Epicatechin,MetXBioDB,train,0.2
Daidzein,Dihydrodazein,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1,formononetin,MetXBioDB,train,0.2978723404255319
Dihydrodazein,Tetrahydrodaidzein,O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1,Oc1ccc(C2COc3cc(O)ccc3C2O)cc1,formononetin,MetXBioDB,train,0.47619047619047616
Tetrahydrodaidzein,Equol,Oc1ccc(C2COc3cc(O)ccc3C2O)cc1,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,formononetin,MetXBioDB,train,0.4878048780487805
Quercitrin,L-Rhamnose,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,CC1OC(O)C(O)C(O)C1O,Quercitrin,MetXBioDB,train,0.2222222222222222
Quercitrin,Quercetin,CC1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,Quercitrin,MetXBioDB,train,0.5849056603773585
Quercetin,Dihydroquercetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O,Quercitrin,MetXBioDB,train,0.32075471698113206
3-hydroxyphenylacetic acid,2-Phenylacetic acid,O=C(O)Cc1cccc(O)c1,O=C(O)Cc1ccccc1,"3,4-dihydroxyphenylacetic acid",MetXBioDB,train,0.6
4-hydroxyphenylacetic acid,2-Phenylacetic acid,O=C(O)Cc1ccc(O)cc1,O=C(O)Cc1ccccc1,"3,4-dihydroxyphenylacetic acid",MetXBioDB,train,0.6363636363636364
"3,4-dihydroxyphenylacetic acid",3-hydroxyphenylacetic acid,O=C(O)Cc1ccc(O)c(O)c1,O=C(O)Cc1cccc(O)c1,"3,4-dihydroxyphenylacetic acid",MetXBioDB,train,0.5517241379310345
"3,4-dihydroxyphenylacetic acid",4-hydroxyphenylacetic acid,O=C(O)Cc1ccc(O)c(O)c1,O=C(O)Cc1ccc(O)cc1,"3,4-dihydroxyphenylacetic acid",MetXBioDB,train,0.5769230769230769
"3,4-dihydroxyphenylacetic acid",Protocatehuic acid,O=C(O)Cc1ccc(O)c(O)c1,O=C(O)c1ccc(O)c(O)c1,"3,4-dihydroxyphenylacetic acid",MetXBioDB,train,0.4642857142857143
"3,4-dihydroxyphenylpropionic acid",3-(3-hydroxyphenyl)propanoic acid,O=C(O)CCc1ccc(O)c(O)c1,O=C(O)CCc1cccc(O)c1,"3,4-dihydroxyphenylpropionic acid",MetXBioDB,train,0.5806451612903226
"3,4-dihydroxyphenylpropionic acid",4-hydroxy- 4-Hydroxyphenylpropionic acid,O=C(O)CCc1ccc(O)c(O)c1,O=C(O)CCc1ccc(O)cc1,"3,4-dihydroxyphenylpropionic acid",MetXBioDB,train,0.6071428571428571
Genistein,Dihydrogenistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)cc1,Genistein,MetXBioDB,train,0.29411764705882354
Dihydrogenistein,,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)cc1,C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1,Genistein,MetXBioDB,train,0.2765957446808511
,6'-Hydroxy-O-desmethylangolensin,C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1,CC(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1,metxbiodb unknown,MetXBioDB,train,0.43243243243243246
,4-hydroxyphenyl-2-propenoic acid,C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1,C=C(C(=O)O)c1ccc(O)cc1,metxbiodb unknown,MetXBioDB,train,0.5333333333333333
,Phloroglucinol,C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1,Oc1cc(O)cc(O)c1,metxbiodb unknown,MetXBioDB,train,0.25925925925925924
Sudan I,1-Amino-2-naphthol,Oc1ccc2ccccc2c1N=Nc1ccccc1,Nc1c(O)ccc2ccccc12,Sudan I,MetXBioDB,train,0.45454545454545453
Venlafaxine,Desvenlafaxine,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,DB00285,Both,val,0.717948717948718
Clorazepic acid,Nordazepam,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,DB00628,DrugBank,val,0.5510204081632653
Phylloquinone,Menatetrenone,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,DB01022,DrugBank,val,0.6122448979591837
Arbutin,Hydroquinone,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O,Oc1ccc(O)cc1,DB11217,DrugBank,val,0.25806451612903225
Testosterone cypionate,Testosterone,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12,DB13943,DrugBank,val,0.576271186440678
Estradiol dienanthate,Estradiol,CCCCCCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CCCCCC)CCC12,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,DB13955,DrugBank,val,0.4696969696969697
Estradiol valerate,Estradiol,CCCCC(=O)OC1CCC2C3CCc4cc(O)ccc4C3CCC12C,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,DB13956,DrugBank,val,0.6140350877192983
Isopropyl myristate,Myristic acid,CCCCCCCCCCCCCC(=O)OC(C)C,CCCCCCCCCCCCCC(=O)O,DB13966,DrugBank,val,0.48148148148148145
Sulopenem etzadroxil,Sulopenem,CCC(CC)C(=O)OCOC(=O)C1=C(SC2CC[S+]([O-])C2)SC2C(C(C)O)C(=O)N12,CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CC[S+]([O-])C3)SC12,DB16335,DrugBank,val,0.6875
Desvenlafaxine,"N,O-Didesmethylvenlafaxine",CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CNCC(c1ccc(O)cc1)C1(O)CCCCC1,DB00285,DrugBank,val,0.6410256410256411
Desvenlafaxine,O-Desmethylvenlafaxine glucuronide,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,NCC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1,DB00285,DrugBank,val,0.32786885245901637
Nordazepam,p-Hydroxynordiazepam,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,O=C1CN=C(c2ccc(O)cc2)c2cc(Cl)ccc2N1,DB00628,DrugBank,val,0.7619047619047619
Nordazepam,Nordiazepam O-glucuronide,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,O=C(O)C1OC(OC2CN=C(c3ccccc3)c3cc(Cl)ccc3N2)C(O)C(O)C1O,DB00628,DrugBank,val,0.43548387096774194
D-glucose,Glucose-6-phosphate,O=CC(O)C(O)C(O)C(O)CO,O=CC(O)C(O)C(O)C(O)COP(=O)(O)O,DB11217,DrugBank,val,0.5
Desvenlafaxine,Benzyl hydroxy desvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CN(C)CC(c1ccc(O)c(O)c1)C1(O)CCCCC1,DB00285,DrugBank,val,0.717948717948718
Desvenlafaxine,Cyclohexane ring hydroxy desvenlafaxine,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CN(C)CC(c1ccc(O)cc1)C1(O)CCC(O)CC1,DB00285,DrugBank,val,0.717948717948718
Desvenlafaxine,Desvenlafaxine O-glucuronide,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,CN(C)CC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1,DB00285,DrugBank,val,0.5
Desvenlafaxine,Desvenlafaxine N-oxide,CN(C)CC(c1ccc(O)cc1)C1(O)CCCCC1,C[N+](C)([O-])CC(c1ccc(O)cc1)C1(O)CCCCC1,DB00285,DrugBank,val,0.625
Vitamin A,All-trans-retinal,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O,DB00162,Both,val,0.7272727272727273
Torasemide,Torasemide M1 (hydroxytorsemide),Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,CC(C)NC(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(CO)c1,DB00214,DrugBank,val,0.3611111111111111
