parent_smiles,parent_id,parent_name,child_id,child_name,enzymes,origin,child_smiles,source,tanimoto,set
CCC(=C(c1ccccc1)c1ccc(OCCO)cc1)c1ccccc1,DBMET02715,Tamoxifen Metabolite Y,DBMET02716,Tamoxifen Metabolite E,,DB00675,CCC(=C(c1ccccc1)c1ccc(O)cc1)c1ccccc1,DrugBank,0.5833333333333334,train
Clc1ccc2nsnc2c1NC1=NCCN1,,Tizanidine,,"2Ã¢â‚¬Â[(5Ã¢â‚¬ÂchloroÃ¢â‚¬Â2,1,3Ã¢â‚¬ÂbenzothiadiazolÃ¢â‚¬Â4Ã¢â‚¬Âyl)amino]Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬ÂimidazolÃ¢â‚¬Â4Ã¢â‚¬Âol",CYP1A2,Tizanidine,OC1CN=C(Nc2c(Cl)ccc3nsnc23)N1,MetXBioDB,0.6041666666666666,train
Nc1ncnc2c1ncn2CCOCP1(=O)OCCC(c2cccc(Cl)c2)O1,,pradefovir,,PMEA,CYP3A4,pradefovir,Nc1ncnc2c1ncn2CCOCP(=O)(O)O,MetXBioDB,0.4225352112676056,train
CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,DB11637,Delamanid,DBMET01965,DM-6705,Albumin,DB11637,CC1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)CN=C(N)O1,DrugBank,0.5866666666666667,train
CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,,"1Ã¢â‚¬Â{3Ã¢â‚¬Â[4Ã¢â‚¬Â(3Ã¢â‚¬ÂchloroÃ¢â‚¬Â4Ã¢â‚¬Âhydroxyphenyl)piperazinÃ¢â‚¬Â1Ã¢â‚¬Âyl]propyl}Ã¢â‚¬Â3Ã¢â‚¬ÂethylÃ¢â‚¬Â4Ã¢â‚¬Â(2Ã¢â‚¬Âphenoxyethyl)Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬Â1,2,4Ã¢â‚¬ÂtriazolÃ¢â‚¬Â5Ã¢â‚¬Âone",,"1Ã¢â‚¬Â{3Ã¢â‚¬Â[4Ã¢â‚¬Â(3Ã¢â‚¬ÂchloroÃ¢â‚¬Â1Ã¢â‚¬ÂhydroxyÃ¢â‚¬Â4Ã¢â‚¬ÂoxocyclohexaÃ¢â‚¬Â2,5Ã¢â‚¬ÂdienÃ¢â‚¬Â1Ã¢â‚¬Âyl)piperazinÃ¢â‚¬Â1Ã¢â‚¬Âyl]propyl}Ã¢â‚¬Â3Ã¢â‚¬ÂethylÃ¢â‚¬Â4Ã¢â‚¬Â(2Ã¢â‚¬Âphenoxyethyl)Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬Â1,2,4Ã¢â‚¬ÂtriazolÃ¢â‚¬Â5Ã¢â‚¬Âone",CYP3A4,"1Ã¢â‚¬Â{3Ã¢â‚¬Â[4Ã¢â‚¬Â(3Ã¢â‚¬ÂchloroÃ¢â‚¬Â4Ã¢â‚¬Âhydroxyphenyl)piperazinÃ¢â‚¬Â1Ã¢â‚¬Âyl]propyl}Ã¢â‚¬Â3Ã¢â‚¬ÂethylÃ¢â‚¬Â4Ã¢â‚¬Â(2Ã¢â‚¬Âphenoxyethyl)Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬Â1,2,4Ã¢â‚¬ÂtriazolÃ¢â‚¬Â5Ã¢â‚¬Âone",CCc1nn(CCCN2CCN(C3(O)C=CC(=O)C(Cl)=C3)CC2)c(=O)n1CCOc1ccccc1,MetXBioDB,0.6025641025641025,train
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12,DBMET00307,Zafirlukast metabolite M5,DBMET01254,Zafirlukast metabolite M8,,DB00549,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(=O)OC3CCCC3)cc12,DrugBank,0.7349397590361446,train
NC(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCCCC(=O)O)C(=O)O)C(=O)O,DBMET01886,U7 semaglutide,DBMET01887,U6 semaglutide,Neprilysin,DB13928,NC(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCC(=O)O)C(=O)O)C(=O)O,DrugBank,0.9019607843137256,train
COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)ccc1O,,Geraldol,,,UGT1A9,Geraldol,COc1cc(-c2oc3cc(O)ccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)ccc1O,MetXBioDB,0.6,train
CN(C)c1ccccc1,,"N,N-Dimethylaniline",,,CYP1A2;CYP2B1;CYP4B1,"N,N-Dimethylaniline",CNc1ccccc1,MetXBioDB,0.4,train
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DBMET03709,Momelotinib M21 metabolite,DBMET03712,Momelotinib M8 metabolite,,DB11763,NC(=O)CNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4=O)cc3)n2)cc1,DrugBank,0.7761194029850746,train
COc1c(-c2ccccc2)oc2cc(O)ccc2c1=O,,7-Hydroxy-3p-methoxyflavone,,,UGT1A9,7-Hydroxy-3p-methoxyflavone,COc1c(-c2ccccc2)oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1=O,MetXBioDB,0.5535714285714286,train
O=C(O)c1cc(O)c2cccc(O)c2n1,,xanthurenic acid,,,SULT,xanthurenic acid,O=C(O)c1cc(O)c2cccc(OS(=O)(=O)O)c2n1,MetXBioDB,0.6410256410256411,train
CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,DBMET02878,Acalabrutinib M27 Metabolite (ACP-5862),DBMET02881,Acalabrutinib M2 Metabolite,,DB11703,CC#CC(=O)NCCCC(=O)c1nc(-c2ccc(C(=O)O)cc2)c2c(N)nccn12,DrugBank,0.7536231884057971,train
N#CCC(C1CCC(O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,DBMET03262,Ruxolitinib M16 metabolite,DBMET03263,Ruxolitinib M9 metabolite,"Cytochrome P450 3A4, Cytochrome P450 2C9",DB08877,N#CCC(C1CCC(=O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,DrugBank,0.71875,train
CN(C)CCC=C1c2ccccc2CSc2ccccc21,DB09167,Dosulepin,DBMET01519,Dosulepin S-oxide,,DB09167,CN(C)CCC=C1c2ccccc2C[S+]([O-])c2ccccc21,DrugBank,0.5416666666666666,train
Cc1c(F)c(N)c2c(=O)c(O)c(-c3ccc(N)c(F)c3)oc2c1F,,Aminoflavone M-IV,,Aminoflavone M-IV O-sulfate,SULT,Aminoflavone M-IV,Cc1c(F)c(N)c2c(=O)c(OS(=O)(=O)O)c(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.6851851851851852,train
CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DBMET02853,6βhydroxy-prednisolone(M-VI),DBMET02856,"6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)",,DB15566,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank,0.6229508196721312,train
Cc1cc2c3ccccc3ccc2c2ccccc12,,6-methylchrysene,,"6-MeC-1,2-diol",CYP1A2;CYP2D6;CYP2E1;CYP3A4,6-methylchrysene,Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C=C3,MetXBioDB,0.4210526315789473,train
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,DB00585,Nizatidine,DBMET00959,N2-monodes-methylnizatidine,,DB00585,CNCc1nc(CSCCNC(=C[N+](=O)[O-])NC)cs1,DrugBank,0.7884615384615384,train
CCCCNCc1cc(=O)oc2cc(OC)ccc12,,4-(butylaminomethyl)-7-methoxycoumarin,,,CYP1A2,4-(butylaminomethyl)-7-methoxycoumarin,COc1ccc2c(CN)cc(=O)oc2c1,MetXBioDB,0.6086956521739131,train
CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1(OC(=O)c1ccco1)C(=O)CCl,DBMET02362,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11beta-oxidopregna-1,4-diene-3,20-dione 17-(2-furoate)",DBMET02367,"21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4-diene-3,20-dione",,DB14512,CC1CC2C3CCC4=CC(=O)C=CC4(C)C34OC4CC2(C)C1(O)C(=O)CCl,DrugBank,0.6621621621621622,train
OCCCOc1cccc(CN2CCCCC2)c1,,"1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-",,,CYP2D6,"1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-",OCCCOc1cccc(CN2CCCCC2O)c1,MetXBioDB,0.6521739130434783,train
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,,phencyclidine,,c-PPC/t-PPC,CYP3A4,phencyclidine,OC1CCC(c2ccccc2)(N2CCCCC2)CC1,MetXBioDB,0.6875,train
Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,DBMET03774,Cladribine 5'-monophosphate,DBMET03775,Cladribine diphosphate,,DB00242,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,DrugBank,0.8571428571428571,train
CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,DB11638,Artenimol,DBMET01913,α-artenimol-β-glucuronide,"UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7",DB11638,CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4,DrugBank,0.5892857142857143,train
CNCC(c1ccc(OC)cc1)C1(O)CCCCC1,DBMET00055,N-Desmethylvenlafaxine,DBMET00437,"N,O-Didesmethylvenlafaxine","Cytochrome P450 3A4, Cytochrome P450 2C19",DB00285,CNCC(c1ccc(O)cc1)C1(O)CCCCC1,DrugBank,0.717948717948718,train
Cc1c(O)cccc1C(=O)NC(CSc1ccccc1)C(O)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,DB00220,Nelfinavir,DBMET01801,"3,4-Dihydroxynelfinavir",Cytochrome P450 3A4,DB00220,Cc1c(C(=O)NC(CSc2ccccc2)C(O)CN2CC3CCCCC3CC2C(=O)NC(C)(C)C)ccc(O)c1O,Both,0.8648648648648649,train
Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,DB00158,Folic acid,DBMET02314,Dihydrofolate (DHF),Dihydrofolate reductase,DB00158,N=c1nc(O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)=N2,DrugBank,0.4743589743589743,train
CCCCCCCCCCCCCCCCCC(=O)O,,Stearic Acid,,,CYP2E1;CYP4A11,Stearic Acid,CC(O)CCCCCCCCCCCCCCCC(=O)O,MetXBioDB,0.52,train
Cc1cc(NC(=O)NC(=O)c2ccccc2N(C)C)ccc1Oc1ncc(Br)cn1,,n-({4-[(5-bromopyrimidin-2-yl)oxy]-3-methylphenyl}carbamoyl)-2-(dimethylamino)benzamide,,mmBPU,CYP1A1;CYP2D6;CYP2C9;CYP3A4;CYP3A5;CYP3A7,n-({4-[(5-bromopyrimidin-2-yl)oxy]-3-methylphenyl}carbamoyl)-2-(dimethylamino)benzamide,CNc1ccccc1C(=O)NC(=O)Nc1ccc(Oc2ncc(Br)cn2)c(C)c1,MetXBioDB,0.75,train
O=c1cc(C(F)(F)F)c2ccc(OCc3cc(C(F)(F)F)ccc3C(F)(F)F)cc2o1,,"4-(trifluoromethyl)-7-[2,5-bis(trifluoromethyl)benzyloxy]coumarin",,HFC,CYP3A4,"4-(trifluoromethyl)-7-[2,5-bis(trifluoromethyl)benzyloxy]coumarin",O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,MetXBioDB,0.5319148936170213,train
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,DB00643,Mebendazole,DBMET00675,2-amino-5-benzoylbenzimidazole,,DB00643,N=c1[nH]c2ccc(C(=O)c3ccccc3)cc2[nH]1,DrugBank,0.4347826086956521,train
COc1ccccc1-c1oc2ccccc2c(=O)c1O,,3-Hydroxy-2p-methoxyflavone,,,UGT1A9,3-Hydroxy-2p-methoxyflavone,COc1ccccc1-c1oc2ccccc2c(=O)c1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.5555555555555556,train
O=C1C=C2CN(C(C(=O)C3CC3)c3ccccc3F)CCC2S1,,zinc40442723,,,CYP2B6;CYP2C9;CYP2C19;CYP2D6;CYP3A4,zinc40442723,O=CC=C1CN(C(C(=O)C2CC2)c2ccccc2F)CCC1S,MetXBioDB,0.5666666666666667,train
CN(C)CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12,,zolmitriptan,,Zolmitriptan N-oxide,CYP1A2,zolmitriptan,C[N+](C)([O-])CCc1c[nH]c2ccc(CC3COC(O)=N3)cc12,MetXBioDB,0.7454545454545455,train
COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1,DB12147,Erdafitinib,DBMET03650,M8 Erdafitinib,,DB12147,COc1cc(Nc2ccc3ncc(-c4cnn(C)c4)nc3c2)cc(OC)c1,DrugBank,0.5692307692307692,train
O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,DBMET03630,Demethyldeoxaglycone doxorubicinol 4-O-b-glucuronide,,DB00997,O=C1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,DrugBank,0.6212121212121212,train
CNCCC(Oc1ccc(O)cc1C)c1ccccc1,,4-hydroxyatomoxetine,,,UGT,4-hydroxyatomoxetine,CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1C)c1ccccc1,MetXBioDB,0.55,train
COc1ccc2c(=O)c(-c3ccccc3)coc2c1O,,Biochanin A,,,UGT1A9,Biochanin A,COc1ccc2c(=O)c(-c3ccccc3)coc2c1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.5614035087719298,train
CCC(c1cc(O)cc(O)c1)C(C)CN(C)C,DBMET03692,Hydroxy tapentadol,DBMET03693,4-Hydroxy tapentadol glucuronide,,DB06204,CCC(c1cc(O)cc(OC2OC(C(=O)O)C(O)C(O)C2O)c1)C(C)CN(C)C,DrugBank,0.5094339622641509,train
O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DBMET03590,5-fluorouridine triphosphate (5-FUTP),DBMET03592,5-FUDP-hexose,UDP-glucuronosyltransferase 1A9,DB00322,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OC3C(O)CC(O)C(O)C3CO)C(O)C2O)cc1F,DrugBank,0.7142857142857143,train
CCCC[N+]1(C)C2CC(O)CC1C1OC12,DBMET01508,BA 345 Br (Scopolamine Butylbromide),DBMET01510,AD12 (Scopolamine Butylbromide),,DB09300,CCCC[N+]1(C)C2CC3CC1C(O3)C2O,DrugBank,0.6571428571428571,train
NCCC=C1c2ccccc2CCc2ccccc21,DBMET00053,Desmethylnortriptyline,DBMET00482,E-10-Hydroxydesmethylnortriptyline,Cytochrome P450 2D6,DB00321,NCCC=C1c2ccccc2CC(O)c2ccccc21,DrugBank,0.6216216216216216,train
ONc1ccc(Oc2ccc(Cl)cc2Cl)cc1,,"N-[4-(2,4-dichlorophenoxy)phenyl]hydroxylamine",,"N-[4-(2,4-dichlorophenoxy)phenyl]hydroxylamine O-acetyl",NAT1,"N-[4-(2,4-dichlorophenoxy)phenyl]hydroxylamine",CC(=O)ONc1ccc(Oc2ccc(Cl)cc2Cl)cc1,MetXBioDB,0.6410256410256411,train
CC(=O)CC(c1ccccc1)c1c(O)c2cccc(O)c2oc1=O,,8-Hydroxywarfarin,,Warfarin 8-O-glucuronide,UGT1A9,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2oc1=O,MetXBioDB,0.6,train
CCC(=O)N1CCC(Nc2ncnc3c2CN(c2cnc(O)c(C(F)(F)F)c2)CC3)C1,DBMET03657,Leniolisib M1 metabolite,DBMET03656,Leniolisib M48 metabolite,,DB16217,Nc1ncnc2c1CN(c1cnc(O)c(C(F)(F)F)c1)CC2,DrugBank,0.5362318840579711,train
Nc1nc2c(c(=O)[nH]1)N(C=O)C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,DB00650,Leucovorin,DBMET00528,5-Methyltetrahydrofolate,,DB00650,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,DrugBank,0.8028169014084507,train
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCN=C1O,,abt_378,,,CYP3A4,abt_378,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)=NC1=O,MetXBioDB,0.7402597402597403,train
c1ccc(-c2nn[nH]n2)c(COc2ccc(OCc3ccc4ccccc4n3)cc2)c1,,RG12525,,RG12525 N2-glucuronide,UGT1A1; UGT2B7,RG12525,O=C(O)C1OC(n2nnc(-c3ccccc3COc3ccc(OCc4ccc5ccccc5n4)cc3)n2)C(O)C(O)C1O,MetXBioDB,0.5217391304347826,train
COc1c2occc2cc2ccc(=O)oc12,,methoxsalen,,,CYP2A6,methoxsalen,COc1c2c(cc3ccc(=O)oc13)C1OC1O2,MetXBioDB,0.5,train
CN(C)c1ccc(C=CC(=O)c2ccc(-n3ccnc3)cc2)cc1,,RL-3142,,,CYP3A,RL-3142,CNc1ccc(C=CC(=O)c2ccc(-n3ccnc3)cc2)cc1,MetXBioDB,0.7659574468085106,train
CCCSP(=S)(OCC)Oc1ccc(SC)cc1,,Sulprofos,,Sulprofos sulfoxide,CYP1A1; CYP1A2; CYP3A4; CYP2C9; CYP2C18; CYP2C19; CYP2D6,Sulprofos,CCCSP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1,MetXBioDB,0.6904761904761905,train
CNCCC(Oc1ccccc1C)c1ccccc1,,(s)-tomoxetine,,2-Hydroxy-(s)-tomoxetine,CYP2D6; CYP2B6; CYP2C19,(s)-tomoxetine,Cc1ccccc1OC(CCNCO)c1ccccc1,MetXBioDB,0.717948717948718,train
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,DB00169,Cholecalciferol,DBMET00609,"(23S)-23,25-dihdroxy-24-oxovitamine D3 23-(beta-glucuronide)",,DB00169,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CC(OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)C(C)(C)O,DrugBank,0.5432098765432098,train
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C=O)CC21,,11_oxo_delta8_tetrahydrocannabinol,,,CYP2C8;CYP2C9;CYP2C19;CYP3A4,11_oxo_delta8_tetrahydrocannabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC=C(C(=O)O)CC21,MetXBioDB,0.7413793103448276,train
Cc1c(Nc2ccccc2C(=O)OC2OC(O)C(O)C(O)C2O)ccc(O)c1Cl,DBMET01929,N-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid,DBMET01932,N-(2-methyl-3-chloro-4-metoxyphenyl)-anthranilic acid,,DB09216,COc1ccc(Nc2ccccc2C(O)OC2OC(O)C(O)C(O)C2O)c(C)c1Cl,DrugBank,0.5076923076923077,train
O=C(OC1C(O)C(O)C(O)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,DBMET01488,Inositol trinicotinate,DBMET01489,Inositol dinicotinate,,DB08949,O=C(OC1C(O)C(O)C(O)C(O)C1OC(=O)c1cccnc1)c1cccnc1,DrugBank,0.967741935483871,train
CN1C(=O)N=C(O)C(C)(C23CCCCC2O3)C1=O,DBMET00110,Epoxy-hexobarbital,DBMET01216,Hexobarbital dihydrodiol derivative,,DB01355,CN1C(=O)NC(=O)C(C)(C2(O)CCCCC2O)C1=O,DrugBank,0.4038461538461538,train
NC(CCCCCNOC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,DBMET03073,Biocytin,DB00121,Biotin,,DB00121,O=C(O)CCCCC1SCC2NC(=O)NC21,DrugBank,0.5535714285714286,train
Cn1c(=N)[nH]c2ncc(-c3ccc(O)cc3)cc21,,4'-OH-PhIP,,PhIP 4'-O-glucuronide,UGT,4'-OH-PhIP,Cn1c(=N)[nH]c2ncc(-c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)cc21,MetXBioDB,0.5344827586206896,train
CNCc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,DB11739,Vonoprazan,DBMET03563,M-I,"Cytochrome P450 3A4, Cytochrome P450 2D6",DB11739,O=C(O)c1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,DrugBank,0.6428571428571429,train
CC(Cc1ccccc1)NCCC#N,,Fenproporex,,amphetamine,CYP1A2;CYP2B6;CYP2D6;CYP3A4,Fenproporex,CC(N)Cc1ccccc1,MetXBioDB,0.4117647058823529,train
Oc1ccc(N=Nc2ccccc2)cc1,,4-Phenylazophenol,,,UGT1A9,4-Phenylazophenol,O=C(O)C1OC(Oc2ccc(N=Nc3ccccc3)cc2)C(O)C(O)C1O,MetXBioDB,0.35,train
O=C(O)C(Br)Cc1ccc([N+](=O)[O-])cc1,,(+)-2-bromo-3-(4-nitrophenyl)propanoic acid,,2-(glutathion-S-yl)-3-(4-nitrophenyl)propanoic acid,GST,(+)-2-bromo-3-(4-nitrophenyl)propanoic acid,NC(CCC(=O)NC(CSC(Cc1ccc([N+](=O)[O-])cc1)C(=O)O)C(=O)NCC(=O)O)C(=O)O,MetXBioDB,0.3770491803278688,train
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,,Butachlor,,,CYP2B6; CYP3A4,Butachlor,CCc1cccc(CC)c1NC(=O)CCl,MetXBioDB,0.3695652173913043,train
N#Cc1cc(-c2n[nH]c(-c3ccncc3)n2)ccn1,DB01685,Topiroxostat,DBMET01500,Topiroxostat N-oxide,,DB01685,N#Cc1cc(-c2n[nH]c(-c3cc[n+]([O-])cc3)n2)ccn1,DrugBank,0.7380952380952381,train
Cc1cccc(C)c1OCC(C)O,,Mexiletine alcohol,,,UGT,Mexiletine alcohol,Cc1cccc(C)c1OCC(C)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.425531914893617,train
OCCN(CCO)CCO,DB13747,Trolamine,DBMET02085,Glucuronide Conjugate (Trolamine),,DB13747,O=C(O)C1OC(OCCN(CCO)CCO)C(O)C(O)C1O,DrugBank,0.303030303030303,train
O=C1OCCN1N=Cc1ccc([N+](=O)[O-])o1,DB00614,Furazolidone,DBMET00706,3-amino-2-oxazolidone,,DB00614,NN1CCOC1=O,DrugBank,0.3023255813953488,train
CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,DB14596,Loteprednol etabonate,DBMET02133,Δ1-cortienic acid etabonate (PJ-91),Serum paraoxonase/arylesterase 1,DB14596,CCOC(=O)OC1(C(=O)O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,DrugBank,0.8387096774193549,train
[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21,DBMET01947,M2 (piperaquine),DBMET01948,M5 (piperaquine),,DB13941,[O-][n+]1ccc(N2CCN(CCCN3CCN(c4cc[n+]([O-])c5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21,DrugBank,0.7916666666666666,train
CNCC(=O)OCc1cccnc1N(C)C(=O)OC(C)[n+]1cnn(CC(O)(c2cc(F)ccc2F)C(C)c2nc(-c3ccc(C#N)cc3)cs2)c1,DB06636,Isavuconazonium,DB11633,Isavuconazole,Cholinesterase,DB06636,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1cc(F)ccc1F,DrugBank,0.5094339622641509,train
CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,DB01131,Proguanil,DBMET01778,4-Chlorophenylbiguanide,Cytochrome P450 2C19,DB01131,N=C(N)NC(=N)Nc1ccc(Cl)cc1,Both,0.5882352941176471,train
CC(=O)CCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DBMET01057,Irbesartan derivative M6,DBMET01056,Irbesartan derivative M2,,DB01029,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DrugBank,0.7910447761194029,train
CCCCc1ccc(O)cc1,,4-n-Butylphenol,,,UGT1A9,4-n-Butylphenol,CCCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.3636363636363636,train
CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O,DBMET00351,para-hydroxyatorvastatin,DBMET02422,para-hydroxyatorvastatin glucuronide,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3",DB01076,CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(O)OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank,0.6794871794871795,train
C=C(C)C1CC=C(CO)CC1,,Limonen-10-ol,,,UGT,Limonen-10-ol,C=C(C)C1CC=C(COC2OC(C(=O)O)C(O)C(O)C2O)CC1,MetXBioDB,0.46,train
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,,Estradiol acetate,,,UGT,Estradiol acetate,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,MetXBioDB,0.6417910447761194,train
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,,Sulfapyridine,,"Sulfapyridine, N-acetyl",NAT,Sulfapyridine,CC(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,MetXBioDB,0.625,train
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1CO,DBMET02124,N-hydroxymethyl-aripiprazole,DB01238,Aripiprazole,,DB14185,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,DrugBank,0.6666666666666666,train
O=C1CCC(Cc2cccc(O)c2)O1,,epicatechin metabo5,,,UGT,epicatechin metabo5,O=C1CCC(Cc2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2)O1,MetXBioDB,0.509090909090909,train
