parent_smiles,child_smiles,set,tanimoto
COC1OC(COS(=O)(=O)O)C(O)C(OC)C1NC(C)=O,COC1OC(CO)C(O)C(OC)C1NC(C)=O,train,0.6818181818181818
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,NC(=O)C1=CC=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C1,train,0.6
CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)CCC12,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,train,0.4313725490196078
CCCC(O)CC(=O)SC,CCCC=CC(=O)SC,train,0.303030303030303
O=C(O)C(O)CS,NC(CSSCC(O)C(=O)O)C(=O)O,train,0.3846153846153846
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,train,0.7241379310344828
CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O,CSCCC(N)C(=O)OC1C(O)C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC1n1cnc2c(N)ncnc21,train,0.7435897435897436
CCCCCCCCCCCCCCCCCCCCCCC[CH]O,CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,train,0.3103448275862069
CC1CCCC(C)C1,CC1CCCC(C)C1O,train,0.3684210526315789
O=C1C=C2C(=NCC2O)CC1=O,[O]c1cc2c(cc1O)NCC2O,train,0.2
N=C(N)NCCCC(N)C(=O)O,N=C(N)NCCCC(=O)C(=O)O,train,0.5
NC(=O)NCCCC(N)C(=O)O,N=C(N)NCCCC(N)C(=O)O,train,0.75
[H]NC(=O)c1ccc[n+](C2OC(CO)C(O)C2O)c1,[H]NC(=O)c1cccnc1,train,0.2888888888888888
CCC(O)C(=O)O,CC(O)C(=O)O,train,0.4444444444444444
NCCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,NCCOP(=O)(O)O,train,0.2641509433962264
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O,O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,train,0.6551724137931034
O=C1OC(CO)C(O)C(O)C1O,OCC1OC(O)C(O)C(O)C1O,train,0.3928571428571428
N#Cc1cccc2ccccc12,NC(=O)c1cccc2ccccc12,train,0.3548387096774194
NC(=O)NCCCC(N)C(=O)O,CN(C)C(=N)NCCCC(N)C(=O)O,train,0.6060606060606061
N=CC(O)C(O)COP(=O)(O)O,NC1C(O)C(COP(=O)(O)O)OC1(O)CO,train,0.2127659574468085
Cn1cnc2[nH]c(=O)[nH]c(=O)c21,Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,train,0.4
O=P(O)(O)OCC1OC(O)(CO)C(O)C1O,O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O,train,0.7714285714285715
Nc1c2ncn3c2nc[n+]1C1OC(COP(=O)([O-])OP(=O)(O)OCC2OC3C(O)C2O)C(O)C1O,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,train,0.303030303030303
NC(Cc1ccccc1)C(=O)NC(CO)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)O,train,0.5686274509803921
O=c1[nH]cnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,train,0.6909090909090909
COC1=CC(=O)C=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O,COC1=CC(=O)C(C)=C(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C1=O,train,0.6382978723404256
CC(=CCc1c(C)c(O)c2ccccc2c1O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC12OC1(C)C(=O)c1ccccc1C2=O)CCCC(C)CCCC(C)CCCC(C)C,train,0.45
CC(=O)OCC(O)COP(=O)([O-])OCC[N+](C)(C)C,C[N+](C)(C)CCOP(=O)([O-])OCC(O)CO,train,0.6923076923076923
Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,train,0.9375
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1,train,0.3928571428571428
COc1ccc(C2COc3cc(O)cc(C)c3C2O)cc1,COc1ccc(C2COc3cc(O)cc(C)c3C2)cc1,train,0.58
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(CO)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train,0.8363636363636363
CCCCCC=CCC=CCC=CC=CC(CCCC(=O)O)OO,CCCCCC=CCC=CCC=CC=CC(O)CCCC(=O)O,train,0.7272727272727273
CCCCCC(O)C=CC1C(O)CC(O)C1CC(=O)CCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC2OC(=CCCCC(=O)O)CC21,train,0.532258064516129
CNC(=O)CCCCC(S)CCS,CNC(=O)CCCCC(S)CCSC(=O)CCC(=O)O,train,0.5897435897435898
CC(=O)c1ccccc1,O=C(O)CC(=O)c1ccccc1,train,0.4583333333333333
NC(Cc1ccc(O)c(I)c1)C(=O)O,NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,train,0.6764705882352942
CC=COCC(O)COP(=O)(O)O,CC=COCC(O)COP(=O)([O-])OCC[N+](C)(C)C,train,0.5609756097560976
Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,train,0.8333333333333334
CNC(=O)C(NC(C)=O)C(C)OC1OC(CO)C(O)C(O)C1NC(C)=O,CNC(=O)C(NC(C)=O)C(C)O,train,0.375
CC(C)C(F)(F)F,CCC(F)(F)F,train,0.2857142857142857
CC(C)=CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,train,0.7592592592592593
CSCCCO,CSCCC=O,train,0.3181818181818182
CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OC4OC(CO)C(O)C(O)C4O)C3O)C2O)C1O,CC(=O)NC1C(O)OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C1O,train,0.9285714285714286
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,train,0.582089552238806
NC(=O)C1=CC=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,train,0.6
CC(C)=CCCC(C)=CCCC(C)=CC=O,CC(C)=CCCC(C)=CCCC(C)=CCSCC(N)C(=O)O,train,0.4358974358974359
NC(Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,train,0.7391304347826086
Nc1nc2c(c(=O)[nH]1)N1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CC1CN2,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,train,0.6447368421052632
[H]N=c1ccn(C2OC(CO)C(O)C2O)c(O)n1,O=c1nc(O)ccn1C1OC(CO)C(O)C1O,train,0.5909090909090909
OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(O)C(O)C(O)C1O,train,0.3414634146341463
[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,[H]N=c1nc(O)c2c([nH]1)NC1OC3COP(=O)(O)OC3C(O)(O)C1N2,train,0.2325581395348837
COC1OC(C(=O)O)C(OC)C(O)C1O,COC1OC(C(=O)O)C(OC)C(O)C1OS(=O)(=O)O,train,0.6571428571428571
O=C(O)C=C(CC(=O)C(=O)O)C(=O)O,O=C(O)C=C(C=C(O)C(=O)O)C(=O)O,train,0.3333333333333333
[H]NC(=O)CC(N)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)O,train,0.4
CC(=O)OCC(O)COP(=O)(O)OCC(O)CO,CC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(C)=O,train,0.75
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,Cn1cnc2[nH]c(=O)[nH]c(=O)c21,train,0.4
COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O,COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O,train,0.9019607843137256
[H]N=C(N)NCCCC(NC(=O)CNC(=O)C(N)CCSC)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)O,train,0.4680851063829787
CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,NC(CCC(=O)O)C(=O)O,train,0.4102564102564102
CC1OC(COP(=O)(O)OP(=O)(O)OCC2OC(C)C(O)C2O)C(O)C1O,CC1OC(COP(=O)(O)O)C(O)C1O,train,0.75
[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(C)O)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1,[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(O)CO)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1,train,0.8974358974358975
CC(N)C(=O)NC(Cc1c[nH]cn1)C(=O)O,NC(Cc1c[nH]cn1)C(=O)O,train,0.6
CCCCCCCCCCCCCCCC(O)C(CO)NC(C)=O,CCCCCCCCCCCCCCC(O)C(O)C(CO)NC(C)=O,train,0.8181818181818182
CSCC(N)C(=O)O,CSCC(NC(C)=O)C(=O)O,train,0.4444444444444444
O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,train,0.8
O=P(O)(O)OCC1OC(O)CC1O,O=CC(O)COP(=O)(O)O,train,0.2631578947368421
CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,train,0.6666666666666666
O=C(O)C(O)CO,O=CC(O)CO,train,0.3333333333333333
O=C(O)C=C(CC(=O)O)C(=O)O,C=C(CC(=O)O)C(=O)O,train,0.375
CC(=CC(=O)O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CC=O)CCCC(C)CCCC(C)CCCC(C)C,train,0.6176470588235294
CC12CC(=O)C3C(CCC4CC(=O)CCC43C)C1CCC2C(=O)CO,CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO,train,0.7037037037037037
O=C(O)C(=O)CO,O=CCO,train,0.2352941176470588
NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,CC(O)=NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O,train,0.6808510638297872
O=CCCC(=O)c1cccnc1,CNCCCC(=O)c1cccnc1,train,0.5641025641025641
CCCCCCCC(=O)SC,CSC(=O)CCCCC1CCSS1,train,0.4
CCCCCCCCCCCCCC=CC(=O)SC,CCCCCCCCCCCCCC(O)CC(=O)SC,train,0.3888888888888889
CCCCCC(=O)SC,CCCC=CC(=O)SC,train,0.3448275862068966
CC(=O)NC1C(O)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)O,CC(=O)NC1C(O)OC(CO)C(O)C1OC(C)C(=O)O,train,0.8
O=C(O)CCC(=O)C(=O)O,CC(O)CC(=O)O,train,0.2608695652173913
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,Cc1ncc(COP(=O)(O)O)c(CO)c1O,train,0.6585365853658537
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=CC(=O)C(C)=C(C)C1=O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(O)c(C)c(C)c1O,train,0.4375
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CCCCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,train,0.6428571428571429
CSc1ncnc2nc[nH]c12,Sc1ncnc2nc[nH]c12,train,0.5161290322580645
CC(C)C(N)C(=O)O,CC(O)C(N)C(=O)O,train,0.631578947368421
[H]N=C(N)NCCCC(N)C(=O)O,[H]NC(=O)CCC(N)C(=O)O,train,0.4666666666666667
O=P(O)(O)OCC1OC(O)(CO)C(O)C1O,O=CC(O)COP(=O)(O)O,train,0.238095238095238
NCCCCNCCCN,NCCCCN,train,0.5
O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,train,0.8269230769230769
O=C(O)C=CC1=CC(=O)C(=O)C=C1,O=C(O)C=Cc1ccc(O)c(O)c1,train,0.3333333333333333
CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O,CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O,train,0.95
CC1CC(O)C(COP(=O)(O)OC2CC(C)OC2COP(=O)(O)OC2CC(C)OC2CO)O1,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O,train,0.375
OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,train,1.0
[H]N=C(N)NCCCC(N)C(=O)O,[H]NC(=O)CC(N)C(=O)O,train,0.4
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,train,0.8727272727272727
[H]NC(=O)CC(N=C(C)O)C(=O)O,[H]NC(=O)CC(N)C(=O)O,train,0.4285714285714285
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C,train,0.6896551724137931
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,train,0.9574468085106383
CCCCCC=CCC=CCC=CCC=CCCCC(=O)OC(CO)CO,CCCCCC=CCC(C=CC=CCC=CCCCC(=O)OC(CO)CO)OO,train,0.7021276595744681
NCCP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,train,0.7222222222222222
CC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C,CC(=O)C1(O)CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C,train,0.6862745098039216
NC(=NO)NCCCC(N)C(=O)O,NC(=O)NCCCC(N)C(=O)O,train,0.6774193548387096
O=CC(O)C(O)C(O)C(O)C(=O)O,O=C(O)C(O)C(O)C(O)C(O)CO,train,0.4615384615384615
CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3,CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(=O)CC1CC3,train,0.6909090909090909
[H]N=c1nc(O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,[H]N=c1nc(O)c2nc[nH]c2[nH]1,train,0.320754716981132
[H]NC(=O)CCC(NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(C)C(=O)O,NC(Cc1cnc[nH]1)C(=O)O,train,0.52
Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,train,0.8
CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)O,CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2C)cc1)C(=O)O,train,0.726027397260274
O=C1OC(COP(=O)(O)O)C(O)C(O)C1O,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O,train,0.5714285714285714
O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,O=P(O)(O)OCC1OC(O)C(O)C1O,train,0.5833333333333334
CN(C)CC(=O)O,CNCC(=O)O,train,0.3333333333333333
O=P(O)(O)OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O,OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O,train,0.6938775510204082
CC(N)C(=O)OC1C(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)OC(C)C1O,CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O,train,0.723404255319149
O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,train,0.8333333333333334
CCCCCC(O)CC=C1C(=O)C=CC1CC=CCCCC(=O)O,CCCCCC(O)CC=C1C(=O)CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1CC=CCCCC(=O)O,train,0.4352941176470588
O=C(O)CCC(O)(CC(=O)O)C(=O)O,O=C(O)C=C(CCC(=O)O)C(=O)O,train,0.2666666666666666
Cc1cc(CC(O)Cc2c(O)cc(O)cc2O)cc(C)c1C,Oc1cc(O)cc(O)c1,train,0.2333333333333333
CC(C)CC(N)C(=O)O,NCCCC(N)C(=O)O,train,0.4230769230769231
O=c1c(-c2ccccc2)coc2c(C3OC(CO)C(O)C(O)C3O)cccc12,OCC1OCC(O)C(O)C1O,train,0.2352941176470588
NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)CC=C1,train,0.6063829787234043
Oc1c[nH]c2ccccc12,O=S(=O)(O)Oc1c[nH]c2ccccc12,train,0.4838709677419355
NC(Cc1ccc(O)cc1)C(=O)O,NC(CO)C(=O)O,train,0.3928571428571428
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)O)O1,Cc1cn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)nc1O,train,0.6538461538461539
O=C(O)C1=NCC(O)C1,O=C(O)C1CC(O)CN1,train,0.2424242424242424
CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)COP(=O)(O)O,CC(=O)NC1C(O)OC(COP(=O)(O)O)C(O)C1O,train,0.3666666666666666
O=c1[nH]cnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,O=c1[nH]cnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,train,0.8363636363636363
CCCCCCCCCCCCCC=CC(O)C(N)COP(=O)(O)O,CCCCCCCCCCCCCC=CC(O)C(N)CO,train,0.6
COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1NC(C)=O,COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O,train,0.8823529411764706
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,train,0.380281690140845
Nc1nc2c(ncn2C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,train,0.7580645161290323
O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O,O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OCC(O)C(O)C2O)C(O)C1O,train,0.6551724137931034
CC(O)CC(=O)O,CC(O)C(=O)O,train,0.4444444444444444
CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(O)O,CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,train,0.7627118644067796
CC(C)CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,train,0.5833333333333334
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,train,0.7450980392156863
CC(C)C(N)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)O,train,0.2051282051282051
NC(Cc1ccc(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1ccc(Oc2ccc(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O,train,0.7659574468085106
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,train,0.3571428571428571
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3,CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3,train,0.7407407407407407
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,train,0.625
NC(CS)C(=O)O,CC(C)C(N)C(=O)O,train,0.3478260869565217
CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2O)C1O,CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2O)C1O,train,0.9827586206896552
CC(C)CCCC(C)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C,CC(C)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C,train,0.6290322580645161
CC12CCC3C(CCC4=CC(=O)CCC43C)C1CC(O)C2=O,CC12CCC3C(CC=C4CC(O)CCC43C)C1CC(O)C2=O,train,0.56
CCCCCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train,0.6666666666666666
[H]NC(=O)CC(N)C(=O)O,CC(N)C(=O)O,train,0.3809523809523809
CC(C)CC(N)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)O,train,0.3157894736842105
NC1OC(COP(=O)(O)O)C(O)C1O,O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O,train,0.5526315789473685
NC(Cc1cnc[nH]1)C(=O)O,[H]NC(=O)NCCCC(N)C(=O)O,train,0.3
Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,NC(CCC(=O)O)C(=O)O,train,0.203125
O=c1nc(O)ccn1C1CC(O)C(CO)O1,O=P(O)(O)OC1CC(O)C(CO)O1,train,0.3617021276595745
N=C(NCCCC(N)C(=O)O)NC(CC(=O)O)C(=O)O,NC(CC(=O)O)C(=O)O,train,0.4117647058823529
NC(Cc1ccccc1)C(=O)O,CC(C)C(N)C(=O)O,train,0.2758620689655172
NC1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,O=P(O)(O)OP(=O)(O)O,train,0.2647058823529412
O=C(O)CCCC(O)C=CC=CCCC(O)CC=CCCCCC(O)(O)O,O=C(O)CCCCC=CCC(O)CCC=CC=CC(O)CCCC(=O)O,train,0.813953488372093
O=C(O)C1Cc2cc(O)c(O)cc2N1,O=C1C=C2CC(C(=O)O)NC2=CC1=O,train,0.3947368421052631
Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)n1,train,0.9583333333333334
[H]N=C(N)NCCCC(NC(=O)C(CS)NC(=O)C(N)CO)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)O,train,0.5238095238095238
CC(=O)CC(=O)C(=O)O,CC(=O)O,train,0.375
C1CCC2C(C1)CCC1C3CCCC3CCC21,OC1CC2C3CCCC3CCC2C2CCCCC12,train,0.6818181818181818
Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)CN2,N=CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,train,0.68
CC(C=O)C(=O)O,CC(C(=O)O)C(=O)O,train,0.4444444444444444
