parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source
DB00808,Indapamide,DBMET01333,Indapamide metabolite M2,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1C(=O)c2cc(O)ccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,DB00808,DrugBank Augmented
DB00808,Indapamide,DBMET01333,Indapamide metabolite M2,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,CC1C(=O)c2cc(O)ccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,DB00808,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02855,"6β,11β,17α,20β,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XV)",CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)CC1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@@H](O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02858,"6β,11β,17α,20α,21-pentahydroxy-5ξ-pregn-1-en-3-one (M-XVI)",CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,C[C@]12C=CC(=O)CC1[C@H](O)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)[C@H](O)CO,DB15566,DrugBank Augmented
DB00949,Felbamate,DBMET01095,Atropaldehyde,NC(=O)OCC(COC(N)=O)c1ccccc1,C=C(C=O)c1ccccc1,DB00949,DrugBank Augmented
DB00949,Felbamate,DBMET01096,"4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one",NC(=O)OCC(COC(N)=O)c1ccccc1,OC1=NC(O)C(c2ccccc2)CO1,DB00949,DrugBank Augmented
DB00949,Felbamate,DBMET01097,3-Carbamoyl-2-phenylpropionic acid,NC(=O)OCC(COC(N)=O)c1ccccc1,N=C(O)OCC(C(=O)O)c1ccccc1,DB00949,DrugBank Augmented
DB00968,Methyldopa,DBMET03315,Alpha-methylepinephrine,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,CC(N)C(O)c1ccc(O)c(O)c1,DB00968,DrugBank Augmented
DB00755,Tretinoin,DBMET02550,4-oxo-all-trans-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O,DB00755,DrugBank Augmented
DB00755,Tretinoin,DBMET02550,4-oxo-all-trans-retinoic acid,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1=O,DB00755,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET01201,Diphenylmethoxyacetic acid,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,O=C(O)COC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB00993,Azathioprine,DBMET02965,6-methylthiosine 5'-monophosphate,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,CSc1nc(O)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,DB00993,DrugBank Augmented
DB00993,Azathioprine,DBMET00771,6-thioxanthylic acid,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,O=P(O)(O)C(O)[C@H]1O[C@@H](n2cnc3c(S)nc(O)nc32)C(O)C1O,DB00993,DrugBank Augmented
DB00997,Doxorubicin,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)C[C@@](O)(C(O)CO)CC3,DB00997,DrugBank Augmented
DB00997,Doxorubicin,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)C[C@@](O)(C(O)CO)CC3,DB00997,DrugBank Augmented
DB01006,Letrozole,DBMET02983,Letrozole carbinol glucuronide metabolite,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2ccc(C#N)cc2)cc1,DB01006,DrugBank Augmented
DB01015,Sulfamethoxazole,DBMET01050,Sulfamethoxazole GSH conjugate,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(NS(=O)SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)cc2)no1,DB01015,DrugBank Augmented
DB01026,Ketoconazole,DBMET02659,M15 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Nc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,DB01026,DrugBank Augmented
DB01026,Ketoconazole,DBMET02662,Ketoconazole ketone hydroxyl intermediate,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C(=O)CNC4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented
DB01026,Ketoconazole,DBMET02666,M5' (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(=O)C4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented
DB01026,Ketoconazole,DBMET02667,M3 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CNC=N)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01056,Irbesartan derivative M2,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(=O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01033,Mercaptopurine,DBMET01152,Thioguanosine monophosphate,S=c1nc[nH]c2nc[nH]c12,Nc1nc(=S)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,DB01033,DrugBank Augmented
DB01033,Mercaptopurine,DBMET01160,6-Methylmercaptopurine-riboside,S=c1nc[nH]c2nc[nH]c12,CSc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,DB01033,DrugBank Augmented
DB00352,Tioguanine,DBMET01155,Thioguanosine triphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn([C@@H]3O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]3O)c2[nH]1,DB00352,DrugBank Augmented
DB00352,Tioguanine,DBMET01156,Thiodeoxyguanosine diphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn([C@H]3C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,DB00352,DrugBank Augmented
DB01041,Thalidomide,DB00130,L-Glutamine,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CC[C@H](N)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB02746,Phthalic Acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB03091,Isoglutamine,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)[C@@H](N)CCC(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB02746,Phthalic Acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB00130,L-Glutamine,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CC[C@H](N)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB02746,Phthalic Acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01121,2-(o-carboxybenzamido)glutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01060,Amoxicillin,DBMET03001,Amoxicillin M5 Metabolite,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,CC1(C(=O)O)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,DB01060,DrugBank Augmented
DB01068,Clonazepam,DBMET03608,3-hydroxy-7-acetamido-clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=NC(O)C(=O)N2,DB01068,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET01201,Diphenylmethoxyacetic acid,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,O=C(O)COC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET02238,N-Acetyl-N-desmethyldiphenhydramine,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,CC(=O)NCCOC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB01101,Capecitabine,DBMET00449,5-fluorouracil,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,O=c1[nH]cc(F)c(=O)[nH]1,DB01101,DrugBank Augmented
DB00322,Floxuridine,DBMET03582,β-ureidopropionic acid (FUPA),O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,NC(=O)NCC(F)C(=O)O.O,DB00322,DrugBank Augmented
DB00322,Floxuridine,DBMET03585,5-fluorodeoxyuridine monophosphate (5-FdUMP),O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F,DB00322,DrugBank Augmented
DB00322,Floxuridine,DBMET03589,5-fluorouridine diphosphate (5-FUDP),O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank Augmented
DB00322,Floxuridine,DBMET03586,5-fluorouridine monophosphate (5-FUMP),O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank Augmented
DB00322,Floxuridine,DBMET03589,5-fluorouridine diphosphate (5-FUDP),O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DB00322,DrugBank Augmented
DB01142,Doxepin,DBMET00879,Hydroxydesmethyl doxepin glucuronide,CN(C)CCC=C1c2ccccc2COc2ccccc21,CN(C)CC/C=C1\c2ccccc2COc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21,DB01142,DrugBank Augmented
DB01156,Bupropion,DBMET03482,"S,S-Hydroxybupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H]1NC(C)(C)CO[C@@]1(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03483,"R,R-Hydroxybupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H]1NC(C)(C)CO[C@]1(OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01175,Escitalopram,DBMET03673,Escitalopram propionaldehyde,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)CO[C@@]2(CCC=O)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB12902,Trofosfamide,DBMET01102,Alcoifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=P(NCCCl)(NCCCl)OCCCO,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET01103,Carboxylifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=C(O)CCOP(=O)(NCCCl)NCCCl,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET01126,Acrolein,O=P1(N(CCCl)CCCl)OCCCN1CCCl,C=CC=O,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET01127,Isophosphamide mustard,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=P(O)(NCCCl)NCCCl,DB12902,DrugBank Augmented
DB01222,Budesonide,DBMET00353,16-alpha-hydroxyprednisolone,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,C[C@@]12C=CC(=O)C=C1CCC1C2[C@H](O)C[C@]2(C)C1C[C@H](O)[C@@]2(O)C(=O)CO,DB01222,DrugBank Augmented
DB01235,Levodopa,DBMET02442,Homovanillic acid,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,COc1cc(CC(=O)O)ccc1O,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02442,Homovanillic acid,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,COc1cc(CC(=O)O)ccc1O,DB01235,DrugBank Augmented
DB01238,Aripiprazole,DBMET02457,Dehydro-aripiprazole unnamed glutathione conjugate metabolite 2,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,N[C@@H](CCC(=O)N[C@@H](CSc1c(O)c(=O)[nH]c2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12)C(=O)NCC(=O)O)C(=O)O,DB01238,DrugBank Augmented
DB01238,Aripiprazole,DBMET02459,Aripiprazole unnamed metabolite 2,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,N[C@@H](CCC(=O)N[C@@H](CSc1cc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)c(Cl)c(Cl)c1O)C(=O)NCC(=O)O)C(=O)O,DB01238,DrugBank Augmented
DB01238,Aripiprazole,DBMET02460,Aripiprazole unnamed metabolite 3,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=C1C=CC(=O)C(Cl)=C1Cl,DB01238,DrugBank Augmented
DB01238,Aripiprazole,DBMET02466,Aripiprazole unnamed metabolite 9,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,N[C@@H](CCC(=O)N[C@@H](CSC1=C2CCC(=O)NC2C=C(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1O)C(=O)NCC(=O)O)C(=O)O,DB01238,DrugBank Augmented
DB01242,Clomipramine,DBMET01074,2-hydroxydesmethyl clomipramine glucuronide,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CNCCCN1c2cc(Cl)c(O)cc2CCc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cccc21,DB01242,DrugBank Augmented
DB01242,Clomipramine,DBMET01075,8-hyroxydesmethyl clomipramine glucuronide,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CNCCCN1c2cc(Cl)ccc2CCc2c1ccc(O)c2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB01242,DrugBank Augmented
DB01262,Decitabine,DBMET03189,5-aza-2'-deoxycytidine-triphosphate,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ncn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)O2)c(=O)n1,DB01262,DrugBank Augmented
DB01275,Hydralazine,DBMET02822,9-hydroxy-methyltriazolophthalazine,NNc1nncc2ccccc12,Cc1nnc2c3ccc(O)cc3cnn12,DB01275,DrugBank Augmented
DB01275,Hydralazine,DBMET02823,3-hydroxy-methyltriazolophthalazine,NNc1nncc2ccccc12,OCc1nnc2c3ccccc3cnn12,DB01275,DrugBank Augmented
DB01280,Nelarabine,DBMET03665,ara-GTP,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1nc2c(n[c]n2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,DB01280,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01276,Lumiracoxib metabolite M15,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)c1ccc2c(c1)CC(=O)N2c1c(F)cccc1Cl,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01283,Lumiracoxib metabolite M25 glucuronide (M20),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1Cl,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented
DB01355,Hexobarbital,DBMET01215,Hexobarbital glutathione conjugate derivative,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CN1C(=O)NC(=O)C(C)(C2(SC[C@H](NC(=O)CC[C@H](N)C(=O)O)C(=O)NCC(=O)O)CCCC(=O)C2)C1=O,DB01355,DrugBank Augmented
DB01438,Phenazopyridine,DBMET02711,N-acetyl-4-Aminophenol,Nc1ccc(/N=N/c2ccccc2)c(N)n1,CC(O)=Nc1ccc(O)c(C(=O)[C@H](CS)N=C(C)O)c1,DB01438,DrugBank Augmented
DB04817,Metamizole,DBMET03544,4-acetyl-amino-antipyrine (AAA),Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,DB04817,DrugBank Augmented
DB04855,Dronedarone,DBMET02841,Phenol-dronedarone glucuronide,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OC2C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2C(=O)O)cc1,DB04855,DrugBank Augmented
DB04855,Dronedarone,DBMET02844,"Deaminated N,N′-didebutyl-dronedarone glucuronide",CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCOC2C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H]2C(=O)O)cc1,DB04855,DrugBank Augmented
DB06670,Odanacatib,DBMET01474,M7-A (Odanacatib),CC(C)(F)C[C@H](N[C@@H](c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,CC1(F)CC(C(=O)NC2(C#N)CC2)N([C@@H](c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)C(F)(F)F)C1O,DB06670,DrugBank Augmented
DB06695,Dabigatran etexilate,DBMET03391,Dabigatran M602,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,Cn1c(CNc2ccc(C(=N)NC(=O)OCCCC(=O)O)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB06695,DrugBank Augmented
DB14726,Dabigatran,DBMET03383,Dabigatran M325,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1cnc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB14726,DrugBank Augmented
DB14726,Dabigatran,DBMET03383,Dabigatran M325,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Cn1cnc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,DB14726,DrugBank Augmented
DB14726,Dabigatran,DBMET03386,Dabigatran M396,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,CC(=O)NCc1nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc2n1C,DB14726,DrugBank Augmented
DB07565,Chloramphenicol succinate,DBMET03160,"Chloramphenicol 1,3-diacetate",O=C(O)CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1,CC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](OC(C)=O)c1ccc([N+](=O)[O-])cc1,DB07565,DrugBank Augmented
DB08860,Pitavastatin,DBMET03741,M3 pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,O=C(O)CC(O)CC(=O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,DB08860,DrugBank Augmented
DB08882,Linagliptin,DBMET02390,Linagliptin M490(1),CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Cc1nc(Cn2c(=O)c3c(nc(N4CCCC(O)C4)n3CC#CCO)n(C)c2=O)nc2ccccc12,DB08882,DrugBank Augmented
DB08882,Linagliptin,DBMET02391,Linagliptin M506(1),CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(NCCCC(O)C(=O)O)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,DB08882,DrugBank Augmented
DB08899,Enzalutamide,DBMET03551,Carboxyl metabolite enzalutamide (M1),CNC(=O)c1ccc(N2C(=S)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)C2(C)C)cc1F,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)O)c(F)c1,DB08899,DrugBank Augmented
DB08912,Dabrafenib,DBMET03512,Desmethyl-dabrafenib,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,CC(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,DB08912,DrugBank Augmented
DB08932,Macitentan,DBMET03426,m/z 324 (Macitentan),CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1,Nc1ncnc(OCC(=O)O)c1-c1ccc(Br)cc1,DB08932,DrugBank Augmented
DB08934,Sofosbuvir,DBMET01383,GS-461203,CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1,C[C@@]1(F)[C@H](O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(O)nc1=O,DB08934,DrugBank Augmented
