parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
riluzole,N-OH-riluzole,"[LogP_[2.0, 3.0)]N=c1[nH]c2ccc(OC(F)(F)F)cc2s1",ONc1nc2ccc(OC(F)(F)F)cc2s1,riluzole,MetXBioDB,train,0.4318181818181818
risperidone,,"[LogP_[3.0, 4.0)]Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2",Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CC(O)CC2,risperidone,MetXBioDB,train,0.7857142857142857
risperidone,,"[LogP_[3.0, 4.0)]Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2",Cc1nc2n(c(=O)c1CCN1CCC(c3c4ccc(F)cc4[o+]n3O)CC1)CCCC2C,risperidone,MetXBioDB,train,0.4939759036144578
risperidone,,"[LogP_[3.0, 4.0)]Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2",Fc1ccc2c(C3CCNCC3)noc2c1,risperidone,MetXBioDB,train,0.417910447761194
risperidone,,"[LogP_[3.0, 4.0)]Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2",CCc1c(C)nc2n(c1=O)CCCC2C,risperidone,MetXBioDB,train,0.2837837837837837
ropinirole,,"[LogP_[3.0, 4.0)]CCCN(CCC)CCc1cccc2c1CC(O)=N2",CCCNCCc1cccc2c1CC(O)=N2,ropinirole,MetXBioDB,train,0.6511627906976745
ropinirole,,"[LogP_[3.0, 4.0)]CCCN(CCC)CCc1cccc2c1CC(O)=N2",CCCN(CCC)CCc1ccc(O)c2c1CC(O)=N2,ropinirole,MetXBioDB,train,0.627906976744186
ruboxistaurin,N-desmethyl LY333531,"[LogP_[4.0, 5.0)]CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)N=C2O)c2cn(c3ccccc23)CCO1",CNCC1CCn2cc(c3ccccc32)C2=C(C(=O)N=C2O)c2cn(c3ccccc23)CCO1,ruboxistaurin,MetXBioDB,train,0.7704918032786885
s-methyl diethylthiocarbamate,MeDTC sulfoxide,"[LogP_[1.0, 2.0)]CCN(CC)C(=O)SC",CCN(CC)C(=O)[S+](C)[O-],s-methyl diethylthiocarbamate,MetXBioDB,train,0.4
s-metolachlor,,"[LogP_[3.0, 4.0)]CCc1cccc(C)c1N(C(=O)CCl)C(C)COC",CCc1cccc(C)c1N(C(=O)CCl)C(C)CO,s-metolachlor,MetXBioDB,train,0.7441860465116279
salicylic acid,5-hydroxylation,"[LogP_[1.0, 2.0)]O=C(O)c1ccccc1O",O=C(O)c1cc(O)ccc1O,salicylic acid,MetXBioDB,train,0.5416666666666666
schembl14141926,,"[LogP_[3.0, 4.0)]COC(=O)C(c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1",COC(=O)C(c1ccccc1Cl)N1CCC(S)=C(CC=O)C1,schembl14141926,MetXBioDB,train,0.5483870967741935
schembl14329530,,"[LogP_[3.0, 4.0)]CCCCCCOc1ccc2ccc(=O)oc2c1",CCCC(O)CCOc1ccc2ccc(=O)oc2c1,schembl14329530,MetXBioDB,train,0.6590909090909091
schembl14329530,,"[LogP_[3.0, 4.0)]CCCCCCOc1ccc2ccc(=O)oc2c1",CCC(O)CCCOc1ccc2ccc(=O)oc2c1,schembl14329530,MetXBioDB,train,0.6590909090909091
schembl14329530,,"[LogP_[3.0, 4.0)]CCCCCCOc1ccc2ccc(=O)oc2c1",CC(O)CCCCOc1ccc2ccc(=O)oc2c1,schembl14329530,MetXBioDB,train,0.6744186046511628
schembl149458,Sulphoridazine,"[LogP_[4.0, 5.0)]CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21",CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,schembl149458,MetXBioDB,train,0.7090909090909091
schembl17043265,HO-MPBP,"[LogP_[3.0, 4.0)]CCC(C(=O)c1ccc(C)cc1)N1CCCC1",CCC(C(=O)c1ccc(CO)cc1)N1CCCC1,schembl17043265,MetXBioDB,train,0.7297297297297297
schembl237672,"AMHC (3-[2-(N,N-diethyl-Nmethylammonium)ethyl]-7-hydroxy-4-methylcoumarin)","[LogP_[3.0, 4.0)]CC[N+](C)(CC)CCc1c(C)c2ccc(OC)cc2oc1=O",CC[N+](C)(CC)CCc1c(O)oc2cc(=O)ccc-2c1C,schembl237672,MetXBioDB,train,0.4385964912280701
schembl3207291,,"[LogP_[0.0, 1.0)]CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC",COC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1N,schembl3207291,MetXBioDB,train,0.8
schembl3207291,,"[LogP_[0.0, 1.0)]CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC",CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1O,schembl3207291,MetXBioDB,train,0.8095238095238095
schembl3207291,,"[LogP_[0.0, 1.0)]CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC",CNC1CN(c2ccc3c(n2)N(c2nccs2)CC(C(=O)O)C3=O)CC1OC,schembl3207291,MetXBioDB,train,0.589041095890411
schembl4023988,hydroxy-KR-31543,"[LogP_[2.0, 3.0)]COC(OC)C1(C)Oc2ccc(N)cc2C(N(Cc2nnn(C)n2)c2ccc(Cl)cc2)C1O",Cn1nnc(CNc2ccc(Cl)cc2)n1,schembl4023988,MetXBioDB,train,0.3142857142857143
schembl4023988,N-(4-chlorophenyl)-N-(2-methyl-2H-tetrazol-5-ylmethyl)amine,"[LogP_[2.0, 3.0)]COC(OC)C1(C)Oc2ccc(N)cc2C(N(Cc2nnn(C)n2)c2ccc(Cl)cc2)C1O",COC(OC)C1(C)Oc2cc(O)c(N)cc2C(N(Cc2nnn(C)n2)c2ccc(Cl)cc2)C1O,schembl4023988,MetXBioDB,train,0.8
schembl4081913,,"[LogP_[3.0, 4.0)]CNC(=O)Cc1ccc2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1",CNC(=O)Cc1ccc2ccn(C3CCN(C(O)Cc4ccccc4F)CC3)c2c1,schembl4081913,MetXBioDB,train,0.71875
schembl4081913,,"[LogP_[3.0, 4.0)]CNC(=O)Cc1ccc2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1",CNC(=O)Cc1ccc2ccn(C3CCN(CC(O)c4ccccc4F)CC3)c2c1,schembl4081913,MetXBioDB,train,0.71875
schembl69463,DA-8164,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCOc1ccc(S(N)(=O)=O)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,schembl69463,MetXBioDB,train,0.6842105263157895
schembl69463,N-Demethyl-DA-8159,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)[nH]nc2c(=O)[nH]1,schembl69463,MetXBioDB,train,0.7560975609756098
schembl69463,Hydroxy-DA-8164,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(C(O)CC)nn(C)c2c(=O)[nH]1,schembl69463,MetXBioDB,train,0.7951807228915663
schembl69463,Hydroxy-DA-8164,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CC(C)O)nn(C)c2c(=O)[nH]1,schembl69463,MetXBioDB,train,0.8518518518518519
schembl69463,Hydroxy-DA-8164,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCCO)nn(C)c2c(=O)[nH]1,schembl69463,MetXBioDB,train,0.8987341772151899
schembl69463,Hydroxy-DA-8164,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCC4CCCN4C)ccc3OC(O)CC)nc12,schembl69463,MetXBioDB,train,0.8048780487804879
schembl69463,Hydroxy-DA-8164,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCC4CCCN4C)ccc3OCC(C)O)nc12,schembl69463,MetXBioDB,train,0.8395061728395061
schembl69463,Hydroxy-DA-8164,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1",CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCC4CCCN4C)ccc3OCCCO)nc12,schembl69463,MetXBioDB,train,0.8974358974358975
schembl7750160,,"[LogP_[6.0, 7.0)]CN(C)CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21",C[N+](C)([O-])CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,schembl7750160,MetXBioDB,train,0.6923076923076923
schembl7750160,,"[LogP_[6.0, 7.0)]CN(C)CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21",CN(C)CCCCCN1c2ccccc2[S+]([O-])c2ccc(C(F)(F)F)cc21,schembl7750160,MetXBioDB,train,0.6296296296296297
schembl895799,ABT-438 Hydroxy,"[LogP_[2.0, 3.0)]CC(C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O",CC(C#Cc1ccc(C(O)c2ccccc2)s1)NC(N)=O,schembl895799,MetXBioDB,train,0.6078431372549019
schembl896413,M28,"[LogP_[4.0, 5.0)]COc1cc(CC2SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1",O=C1N=C(O)C(O)(Cc2ccc(C(=O)NCc3ccc(C(F)(F)F)cc3)c(O)c2)S1,schembl896413,MetXBioDB,train,0.5
schembl896413,M24,"[LogP_[4.0, 5.0)]COc1cc(CC2SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1",COc1cc(CC2(O)SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1,schembl896413,MetXBioDB,train,0.6666666666666666
schembl896413,,"[LogP_[4.0, 5.0)]COc1cc(CC2SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1",COc1cc(CC2C(O)=NC(=O)[S+]2[O-])ccc1C(=O)NCc1ccc(C(F)(F)F)cc1,schembl896413,MetXBioDB,train,0.6716417910447762
schembl9652240,,"[LogP_[1.0, 2.0)]CC1SC(c2cccnc2)N(C)C1=O",CC1C(=O)N(C)C(c2cccnc2)[S+]1[O-],schembl9652240,MetXBioDB,train,0.5111111111111111
senecionine,"(Ã‚Â± )-6,7-dmydn>7-hydroxy-l-hydroxymethyl-5J/-pyrrolizine (DHP)","[LogP_[1.0, 2.0)]CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23",CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23O,senecionine,MetXBioDB,train,0.5846153846153846
senecionine,,"[LogP_[1.0, 2.0)]CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23",CC=C1CC(C)C(C)(O)C(=O)OCC2=CC(O)N3CCC(OC1=O)C23,senecionine,MetXBioDB,train,0.7049180327868853
senecionine,senecionine N-oxide,"[LogP_[1.0, 2.0)]CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23",CC=C1CC(C)C(C)(O)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,senecionine,MetXBioDB,train,0.5909090909090909
serotonin,,"[LogP_[1.0, 2.0)]NCCc1c[nH]c2ccc(O)cc12",CCc1c[nH]c2ccc(O)cc12,serotonin,MetXBioDB,train,0.6470588235294118
sertindole,,"[LogP_[4.0, 5.0)]OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1",OC1=NC(O)CN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,sertindole,MetXBioDB,train,0.7777777777777778
sertindole,,"[LogP_[4.0, 5.0)]OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1",Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1,sertindole,MetXBioDB,train,0.5737704918032787
sparteine,,"[LogP_[2.0, 3.0)]C1CCN2CC3CC(CN4CCCCC34)C2C1",OC12CCCCN1CC1CC2CN2CCCCC12,sparteine,MetXBioDB,train,0.5
sparteine,,"[LogP_[2.0, 3.0)]C1CCN2CC3CC(CN4CCCCC34)C2C1",OC1CCCC2C3CC(CN12)C1CCCCN1C3,sparteine,MetXBioDB,train,0.6666666666666666
sparteine,,"[LogP_[2.0, 3.0)]C1CCN2CC3CC(CN4CCCCC34)C2C1",OC1CCCN2CC3CC(CN4CCCCC34)C12,sparteine,MetXBioDB,train,0.6896551724137931
sulfadiazine,,"[LogP_[0.0, 1.0)]Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1",O=S(=O)(Nc1ncccn1)c1ccc(NO)cc1,sulfadiazine,MetXBioDB,train,0.6470588235294118
tacrine,N4-hydroxylamine,"[LogP_[2.0, 3.0)]N=c1c2c([nH]c3ccccc13)CCCC2",N=c1c2c([nH]c3ccccc13)CCCC2O,tacrine,MetXBioDB,train,0.5641025641025641
tacrine,4- Hydroxytacrine,"[LogP_[2.0, 3.0)]N=c1c2c([nH]c3ccccc13)CCCC2",Nc1c2c(nc3ccccc13)C(O)CCC2,tacrine,MetXBioDB,train,0.2653061224489796
tacrine,2-Hydroxytacrine,"[LogP_[2.0, 3.0)]N=c1c2c([nH]c3ccccc13)CCCC2",N=c1c2c([nH]c3ccccc13)CCC(O)C2,tacrine,MetXBioDB,train,0.5897435897435898
tacrine,7-Hydroxytacrine,"[LogP_[2.0, 3.0)]N=c1c2c([nH]c3ccccc13)CCCC2",Nc1c2c(nc3c(O)cccc13)CCCC2,tacrine,MetXBioDB,train,0.2826086956521739
tamarixetin,QUERCETIN,"[LogP_[2.0, 3.0)]COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O",O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,tamarixetin,MetXBioDB,train,0.7209302325581395
tauromustine,,"[LogP_[-1.0, 0.0)]CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O",CNS(=O)(=O)CCNC(=O)N(CCCl)N=O,tauromustine,MetXBioDB,train,0.7
tauromustine,,"[LogP_[-1.0, 0.0)]CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O",CN(C)S(=O)(=O)CCNC(=O)NCCCl,tauromustine,MetXBioDB,train,0.5641025641025641
tecalcet,,"[LogP_[4.0, 5.0)]COc1cccc(C(C)NCCCc2ccccc2Cl)c1",CC(NCCCc1ccccc1Cl)c1cccc(O)c1,tecalcet,MetXBioDB,train,0.7021276595744681
terbuthylazine,,"[LogP_[1.0, 2.0)]CCN=c1nc(Cl)nc(NC(C)(C)C)[nH]1",CC(O)N=c1nc(Cl)nc(NC(C)(C)C)[nH]1,terbuthylazine,MetXBioDB,train,0.6
terbuthylazine,,"[LogP_[1.0, 2.0)]CCN=c1nc(Cl)nc(NC(C)(C)C)[nH]1",CCN=c1nc(Cl)nc(NC(C)(C)CO)[nH]1,terbuthylazine,MetXBioDB,train,0.7368421052631579
territrem a,,"[LogP_[3.0, 4.0)]COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc2c1OCO2",COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(CO)C=CC(=O)C42C)O3)cc2c1OCO2,territrem a,MetXBioDB,train,0.835820895522388
tert-amyl methyl ether,tert-amyl alcohol,"[LogP_[1.0, 2.0)]CCC(C)(C)OC",CCC(C)(C)O,tert-amyl methyl ether,MetXBioDB,train,0.3529411764705882
tert-butyl ethyl ether (ETBE),Tert-butanol,"[LogP_[1.0, 2.0)]CCOC(C)(C)C",CC(C)(C)O,tert-butyl ethyl ether (ETBE),MetXBioDB,train,0.2
tetradecanoic acid,,"[LogP_[4.0, 5.0)]CCCCCCCCCCCCCC(=O)O",CC(O)CCCCCCCCCCCC(=O)O,tetradecanoic acid,MetXBioDB,train,0.52
tetranor-(+)-s-145,,"[LogP_[2.0, 3.0)]O=C(O)CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1",O=C(O)CCC1C2CC(O)C(C2)C1NS(=O)(=O)c1ccccc1,tetranor-(+)-s-145,MetXBioDB,train,0.7333333333333333
tetranor-(+)-s-145,,"[LogP_[2.0, 3.0)]O=C(O)CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1",O=C(O)CCC1C2CC(CC2O)C1NS(=O)(=O)c1ccccc1,tetranor-(+)-s-145,MetXBioDB,train,0.75
theobromine,,"[LogP_[-1.0, 0.0)]Cn1cnc2c1c(O)nc(=O)n2C",Cn1cnc2nc(O)nc(O)c21,theobromine,MetXBioDB,train,0.4857142857142857
theobromine,,"[LogP_[-1.0, 0.0)]Cn1cnc2c1c(O)nc(=O)n2C",Cn1c(=O)nc(O)c2nc[nH]c21,theobromine,MetXBioDB,train,0.4358974358974359
theobromine,,"[LogP_[-1.0, 0.0)]Cn1cnc2c1c(O)nc(=O)n2C",Cn1c(O)nc2c1c(O)nc(=O)n2C,theobromine,MetXBioDB,train,0.59375
theophylline,"1,3-Dimethyluric acid","[LogP_[-2.0, -1.0)]Cn1c(=O)c2nc[nH]c2n(C)c1=O",Cn1c(=O)c2nc(O)[nH]c2n(C)c1=O,theophylline,MetXBioDB,train,0.4722222222222222
theophylline,1-Methylxanthine ,"[LogP_[-2.0, -1.0)]Cn1c(=O)c2nc[nH]c2n(C)c1=O",Cn1c(O)nc2[nH]cnc2c1=O,theophylline,MetXBioDB,train,0.4864864864864865
theophylline,3-Methylxanthine ,"[LogP_[-2.0, -1.0)]Cn1c(=O)c2nc[nH]c2n(C)c1=O",Cn1c(=O)nc(O)c2nc[nH]c21,theophylline,MetXBioDB,train,0.5277777777777778
ticrynafen,"Thiophene-4,5-epoxide","[LogP_[3.0, 4.0)]O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl",O=C(O)COc1ccc(C(=O)C2=CC3OC3S2)c(Cl)c1Cl,ticrynafen,MetXBioDB,train,0.5576923076923077
timolol,,"[LogP_[0.0, 1.0)]CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1",CC(C)(C)NCC(O)COc1nsnc1N1CCOC(O)C1,timolol,MetXBioDB,train,0.7358490566037735
tirilazad,,"[LogP_[5.0, 6.0)]CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1",CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,tirilazad,MetXBioDB,train,0.8051948051948052
tirilazad,,"[LogP_[5.0, 6.0)]CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCC(O)C3)n2)CC1,tirilazad,MetXBioDB,train,0.8860759493670886
tirilazad,,"[LogP_[5.0, 6.0)]CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1",CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCC(O)C3)nc(N3CCCC3)n2)CC1,tirilazad,MetXBioDB,train,0.8987341772151899
torasemide,"N-[(4-{[3-(hydroxymethyl)phenyl]imino}-1,4-dihydropyridin-3-yl)sulfonyl]propane-2-carbamimidic acid","[LogP_[1.0, 2.0)]Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(=O)NC(C)C)c1",CC(C)NC(=O)NS(=O)(=O)c1c[nH]ccc1=Nc1cccc(CO)c1,torasemide,MetXBioDB,train,0.7678571428571429
tozasertib,,"[LogP_[2.0, 3.0)]Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1",Cc1cc(=Nc2cc(N3CC[N+](C)([O-])CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1,tozasertib,MetXBioDB,train,0.8235294117647058
tozasertib,,"[LogP_[2.0, 3.0)]Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1",Cc1cc(=Nc2cc(N3CCNCC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1,tozasertib,MetXBioDB,train,0.8461538461538461
traxoprodil,,"[LogP_[2.0, 3.0)]CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1",CC(C(O)c1ccc(O)c(O)c1)N1CCC(O)(c2ccccc2)CC1,traxoprodil,MetXBioDB,train,0.75
trihydroxycoprostane,,"[LogP_[5.0, 6.0)]CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C",CC(CCCC(C)(C)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,trihydroxycoprostane,MetXBioDB,train,0.8
tropisetron,,"[LogP_[2.0, 3.0)]CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2",CN1C2CCC1CC(OC(=O)c1c[nH]c3ccc(O)cc13)C2,tropisetron,MetXBioDB,train,0.7291666666666666
tropisetron,,"[LogP_[2.0, 3.0)]CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2",CN1C2CCC1CC(OC(=O)c1c[nH]c3cc(O)ccc13)C2,tropisetron,MetXBioDB,train,0.7291666666666666
tropisetron,,"[LogP_[2.0, 3.0)]CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2",O=C(OC1CC2CCC(C1)N2)c1c[nH]c2ccccc12,tropisetron,MetXBioDB,train,0.6739130434782609
tyramine,,"[LogP_[0.0, 1.0)]NCCc1ccc(O)cc1",NCCc1ccc(O)c(O)c1,tyramine,MetXBioDB,train,0.56
MK-429,,"[LogP_[2.0, 3.0)]COc1ccc(C(CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1",O=C(O)CC(c1ccc(O)nc1)N1CCN(CCCc2ccc3c(n2)NCCC3)C1=O,MK-429,MetXBioDB,train,0.8082191780821918
MK-429,,"[LogP_[2.0, 3.0)]COc1ccc(C(CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1",O=C(O)CC(c1ccc(O)nc1)N1CCN(CCCc2ccc3c(n2)NC(O)CC3)C1=O,MK-429,MetXBioDB,train,0.6296296296296297
MK-429,,"[LogP_[2.0, 3.0)]COc1ccc(C(CC(=O)O)N2CCN(CCCc3ccc4c(n3)NCCC4)C2=O)cn1",O=C(O)CC(c1ccc(O)nc1)N1CCN(CCCc2ccc3c(n2)NCCC3O)C1=O,MK-429,MetXBioDB,train,0.5952380952380952
(R)-(+)-Rebamipide,8-Hydroxyrebamipide,"[LogP_[3.0, 4.0)]O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1",O=C(NC(Cc1cc(O)nc2c(O)cccc12)C(=O)O)c1ccc(Cl)cc1,(R)-(+)-Rebamipide,MetXBioDB,train,0.7843137254901961
(R)-(+)-Rebamipide,6-Hydroxyrebamipide,"[LogP_[3.0, 4.0)]O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1",O=C(NC(Cc1cc(O)nc2ccc(O)cc12)C(=O)O)c1ccc(Cl)cc1,(R)-(+)-Rebamipide,MetXBioDB,train,0.8367346938775511
"p-Methoxymethamphetamine, R-(-)-",HO-MA,"[LogP_[1.0, 2.0)]CNC(C)Cc1ccc(OC)cc1",CNC(C)Cc1ccc(O)cc1,"p-Methoxymethamphetamine, R-(-)-",MetXBioDB,train,0.6
(S)-Methylenedioxyethylamphetamine,"3,4-methylenedioxyamphetamine","[LogP_[1.0, 2.0)]CCNC(C)Cc1ccc2c(c1)OCO2",CC(N)Cc1ccc2c(c1)OCO2,(S)-Methylenedioxyethylamphetamine,MetXBioDB,train,0.6216216216216216
(S)-Methylenedioxyethylamphetamine,"N-methyl-3,4-methylenedioxyamphetamine","[LogP_[1.0, 2.0)]CCNC(C)Cc1ccc2c(c1)OCO2",CCNC(C)Cc1ccc(O)c(O)c1,(S)-Methylenedioxyethylamphetamine,MetXBioDB,train,0.5384615384615384
unii-3es85mm31y,,"[LogP_[2.0, 3.0)]CCCOc1ccc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1",CCCOc1ccc(S(=O)(=O)N2CCNCC2)cc1-c1nc2c(CC)n(Cc3ccccn3)nc2c(=O)[nH]1,unii-3es85mm31y,MetXBioDB,train,0.8552631578947368
Fenproporex,amphetamine,"[LogP_[2.0, 3.0)]CC(Cc1ccccc1)NCCC#N",CC(N)Cc1ccccc1,Fenproporex,MetXBioDB,train,0.4117647058823529
RPR-106541,,"[LogP_[4.0, 5.0)]CCCC1OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(SC)O1",CCCC1OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2([S+](C)[O-])O1,RPR-106541,MetXBioDB,train,0.7397260273972602
"4'-Methoxy-alpha-pyrrolidinopropiophenone, (S)-",,"[LogP_[2.0, 3.0)]COc1ccc(C(=O)C(C)N2CCCC2)cc1",CC(C(=O)c1ccc(O)cc1)N1CCCC1,"4'-Methoxy-alpha-pyrrolidinopropiophenone, (S)-",MetXBioDB,train,0.6857142857142857
unii-s5969b6237 component anucdxcticzjrh-zmzpimszsa-n,,"[LogP_[4.0, 5.0)]CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3N=C(O)CN12",CC1(O)COC2(c3ccccc3Cl)c3cc(Cl)ccc3N=C(O)CN12,unii-s5969b6237 component anucdxcticzjrh-zmzpimszsa-n,MetXBioDB,train,0.6140350877192983
