parent_id,parent_name,child_id,child_name,enzymes,parent_smiles,child_smiles,tanimoto
DB06726,Bufuralol,DBMET01782,1'2'-Ethenylbufuralol,Cytochrome P450 2D6,CCc1cccc2cc(C(O)CNC(C)(C)C)oc12,C=Cc1cccc2cc(C(O)CNC(C)(C)C)oc12,0.6739130434782609
DB06736,Aceclofenac,DBMET01576,4'-OH-aceclofenac,Cytochrome P450 2C9,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,0.7906976744186046
DB06736,Aceclofenac,DBMET01577,5-OH-aceclofenac,Cytochrome P450 2C9,O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,0.75
DB06737,Zaltoprofen,DBMET01852,10-OH-zaltoprofen,Cytochrome P450 2C9,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2,CC(C(=O)O)c1ccc2c(c1)CC(O)c1ccccc1S2,0.6122448979591837
DB06738,Ketobemidone,DBMET01297,Dihydroxy ketobemidone,Prostaglandin G/H synthase 1,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1,0.6904761904761905
DB06738,Ketobemidone,DBMET00237,Reduced ketobemidone,Prostaglandin G/H synthase 1,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(O)C1(c2cccc(O)c2)CCN(C)CC1,0.5652173913043478
DB06738,Ketobemidone,DBMET00238,Norketobemidone,"Cytochrome P450 2C9, Cytochrome P450 3A4",CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2cccc(O)c2)CCNCC1,0.6904761904761905
DB06738,Ketobemidone,DBMET00240,Ketobemidone N-oxide,Prostaglandin G/H synthase 1,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,CCC(=O)C1(c2cccc(O)c2)CC[N+](C)([O-])CC1,0.6444444444444445
DBMET00238,Norketobemidone,DBMET01296,Dihydroxy norketobemidone,,CCC(=O)C1(c2cccc(O)c2)CCNCC1,CCC(=O)C1(c2ccc(O)c(O)c2)CCNCC1,0.6829268292682927
DBMET01297,Dihydroxy ketobemidone,DBMET01298,p-Hydroxymethoxy ketobemidone,,CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1,CCC(=O)C1(c2ccc(O)c(OC)c2)CCN(C)CC1,0.7441860465116279
DBMET01297,Dihydroxy ketobemidone,DBMET01299,m-Hydroxymethoxy ketobemidone,,CCC(=O)C1(c2ccc(O)c(O)c2)CCN(C)CC1,CCC(=O)C1(c2ccc(OC)c(O)c2)CCN(C)CC1,0.7441860465116279
DB06739,Seratrodast,DBMET01625,5-OH-seratrodast,"Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 2B6",CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(CO)C(=O)C(C)=C(C(CCCCCC(=O)O)c2ccccc2)C1=O,0.7906976744186046
DB06739,Seratrodast,DBMET01626,4'-OH-seratrodast,"Cytochrome P450 2C19, Cytochrome P450 2C9, Cytochrome P450 2C8",CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccc(O)cc2)=C(C)C1=O,0.8048780487804879
DB06741,Gavestinel,DBMET01818,p-OH-gavestinel,Cytochrome P450 2C9,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccccc1,O=C(C=Cc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12)Nc1ccc(O)cc1,0.8541666666666666
DB06751,Drotaverine,DBMET03303,4'-desethyl-drotaverine,,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1O,0.8181818181818182
DB06751,Drotaverine,DBMET03305,Drotaveraldine,,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1ccc(C(=O)C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,0.41818181818181815
DB06751,,DBMET03306,6-desethyl-drotaverine,,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1cc2c(cc1O)CCNC2=Cc1ccc(OCC)c(OCC)c1,0.8409090909090909
DBMET03303,4'-desethyl-drotaverine,DBMET03304,4'-desethyl-drotaveraldine,,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1O,CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1,0.4098360655737705
DBMET03305,Drotaveraldine,DBMET03304,4'-desethyl-drotaveraldine,,CCOc1ccc(C(=O)C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC,CCOc1cc2c(cc1O)CCNC2C(=O)c1ccc(OCC)c(OCC)c1,0.8666666666666667
DB06755,Beta carotene,DBMET02045,Retinol,"Beta,beta-carotene 15,15'-dioxygenase",CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,0.8
DBMET02045,Retinol,DBMET02046,retinoic acid,,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,0.6956521739130435
DB06756,Betaine,DB02083,"N,N-dimethylglycine",Betaine--homocysteine S-methyltransferase 1,C[N+](C)(C)CC(=O)[O-],CN(C)CC(=O)O,0.20833333333333334
DB06769,Bendamustine,DBMET01421,γ-hydroxybendamustine (Bendamustine metabolite M3),Cytochrome P450 1A2,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(C(O)CCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0.6428571428571429
DB06769,Bendamustine,DBMET01422,N-desmethyl-bendamustine (Bendamustine metabolite M4),Cytochrome P450 1A2,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,O=C(O)CCCc1nc2cc(N(CCCl)CCCl)ccc2[nH]1,0.5714285714285714
DB06769,Bendamustine,DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21,0.9183673469387755
DBMET01423,monohydroxy-bendamustine (bendamustine metabolite HP1),DBMET01424,dihydroxy-bendamustine (bendamustine metabolite HP2),,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCCl)ccc21,Cn1c(CCCC(=O)O)nc2cc(N(CCO)CCO)ccc21,0.8979591836734694
DB06781,Difluprednate,DBMET00883,Hydroxyfluoroprednisolone butyrate,,CCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,CCCC(=O)OC1(C(=O)CO)CCC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.72
DB06823,Tiopronin,DBMET01416,2-mercaptopropionic acid,,CC(S)C(=O)NCC(=O)O,CC(S)C(=O)O,0.43478260869565216
DB06824,Triethylenetetramine,DBMET01456,N1-acetyltriethylenetetramine,Diamine acetyltransferase 1,NCCNCCNCCN,CC(=O)NCCNCCNCCN,0.5238095238095238
DBMET01456,N1-acetyltriethylenetetramine,DBMET01457,"N1, N10-diacetyltriethylenetetramine",Diamine acetyltransferase 1,CC(=O)NCCNCCNCCN,CC(=O)NCCNCCNCCNC(C)=O,0.7619047619047619
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01552,"(R)-(-)-Mexiletine, m-hydroxyl","Cytochrome P450 1A2, Cytochrome P450 2D6",Cc1cccc(C)c1OCC(C)N,Cc1ccc(O)c(C)c1OCC(C)N,0.6060606060606061
DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",DBMET01554,"(R)-(-)-Mexiletine, N-hydroxy","Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2E1",Cc1cccc(C)c1OCC(C)N,Cc1cccc(C)c1OCC(C)NO,0.59375
DB07565,Chloramphenicol succinate,DB00446,Chloramphenicol,,O=C(O)CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.64
DB00446,Chloramphenicol,DBMET03152,Chloramphenicol Sulfate,,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(COS(=O)(=O)O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.6808510638297872
DB00446,Chloramphenicol,DBMET03158,Chloramphenicol 3-acetate,,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,0.6956521739130435
DB00446,Chloramphenicol,DBMET03161,Chloramphenicol Alcohol,,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(CO)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.7317073170731707
DB00446,Chloramphenicol,DBMET03162,Chloramphenicol Oxamic Acid,,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.7142857142857143
DB00446,Chloramphenicol,DBMET03165,Chloramphenicol Aryl Amine,,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Nc1ccc(C(O)C(N)CO)cc1,0.28888888888888886
DB00446,Chloramphenicol,DBMET03167,Chloramphenicol Base,,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.5476190476190477
DB00446,Chloramphenicol,DBMET03169,Chloramphenicol Glucuronide,,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,O=C(NC(COC1OC(C(=O)O)C(O)C(O)C1O)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0.5517241379310345
DBMET03158,Chloramphenicol 3-acetate,DBMET03159,Chloramphenicol 1-acetate,,CC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl,0.6153846153846154
DBMET03161,Chloramphenicol Alcohol,DBMET03162,Chloramphenicol Oxamic Acid,,O=C(CO)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.7317073170731707
DBMET03162,Chloramphenicol Oxamic Acid,DBMET03163,Chloramphenicol Oxamyl Ethanolamine,,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(NCO)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.7619047619047619
DBMET03162,Chloramphenicol Oxamic Acid,DBMET03164,Chloramphenicol Oxamyl Glycine,,O=C(O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,O=C(O)CNC(=O)C(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.75
DBMET03165,Chloramphenicol Aryl Amine,DBMET03166,Chloramphenicol Aryl Amide,,Nc1ccc(C(O)C(N)CO)cc1,CC(=O)Nc1ccc(C(O)C(N)CO)cc1,0.5757575757575758
DBMET03167,Chloramphenicol Base,DBMET03168,Chloramphenicol Base N-acetyl,,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,CC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.5609756097560976
DBMET03159,Chloramphenicol 1-acetate,DBMET03160,"Chloramphenicol 1,3-diacetate",,CC(=O)OC(c1ccc([N+](=O)[O-])cc1)C(CO)NC(=O)C(Cl)Cl,CC(=O)OCC(NC(=O)C(Cl)Cl)C(OC(C)=O)c1ccc([N+](=O)[O-])cc1,0.7916666666666666
DB07919,Harmine,DBMET01678,Harmol,"Cytochrome P450 2D6, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 1A2",COc1ccc2c(c1)[nH]c1c(C)nccc12,COc1cc2[nH]c3c(C)nccc3c2cc1O,0.6046511627906976
DB07919,Harmine,DBMET01679,6-OH-harmaline,Cytochrome P450 2D6,COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12,0.6410256410256411
DB08472,(R)-Fluoxetine,DBMET01565,3-(methylamino)-1-phenylpropan-1-one,Cytochrome P450 2D6,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,CNCCC(=O)c1ccccc1,0.2826086956521739
DB08804,Nandrolone decanoate,DB13169,Nandrolone,"3',5'-cyclic-AMP phosphodiesterase 7B",CCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,0.603448275862069
DB13169,Nandrolone,DBMET03358,19-Norandrosterone,,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O,0.2982456140350877
DB13169,Nandrolone,DBMET03359,19-Noretiocholanolone,,CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2O,CC12CCC3C4CCC(O)CC4CCC3C1CCC2O,0.42
DBMET03358,19-Norandrosterone,DBMET03361,19-Norandrosterone 3-O-glucuronide,"UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A1",CC12CCC3C4CCC(O)CC4CCC3C1CCC2=O,CC12CCC3C4CCC(OC5OC(C(=O)O)C(O)C(O)C5O)CC4CCC3C1CCC2=O,0.543859649122807
DBMET03359,19-Noretiocholanolone,DBMET03362,19-Noretiocholanolone 3-O-glucuronide,"UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4, UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A1",CC12CCC3C4CCC(O)CC4CCC3C1CCC2O,CC12CCC3C4CCC(OC5OC(C(=O)O)C(O)C(O)C5O)CC4CCC3C1CCC2O,0.509090909090909
DB08808,Bupranolol,DBMET00809,"carboxybupranolol, 4-chloro-3-[3-(1,1-dimethylethylamino)-2-hydroxy-propyloxy]benzoic acid",,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,CCCCNCC(O)COc1cc(C(=O)O)ccc1Cl,0.48148148148148145
DB08814,Triflusal,DBMET00686,2-hydroxy-4-trifluoromethyl benzoic acid,,CC(=O)Oc1cc(C(F)(F)F)ccc1C(=O)O,O=C(O)c1ccc(C(F)(F)F)cc1O,0.5555555555555556
DB08815,Lurasidone,DBMET00890,ID11614,,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,c1ccc2c(N3CCNCC3)nsc2c1,0.41379310344827586
DB08815,Lurasidone,DBMET00891,ID14326,,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,O=C1C2C3CCC(C3O)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,0.7666666666666667
DB08816,Ticagrelor,DBMET03170,AR-C124910XX,"Cytochrome P450 3A4, Cytochrome P450 3A5",CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(O)C(O)C3O)c2n1,0.7945205479452054
DB08816,Ticagrelor,DBMET03171,AR-C133913XX,,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,CCCSc1nc(N)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,0.6133333333333333
DB08819,Tafluprost,DBMET00481,Tafluprost free acid,,CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,O=C(O)CCCC=CCC1C(O)CC(O)C1C=CC(F)(F)COc1ccccc1,0.7903225806451613
DB08820,Ivacaftor,DBMET02318,M1 (hydroxymethyl-ivacaftor),"Cytochrome P450 3A4, Cytochrome P450 3A5",CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CC(C)(C)c1cc(C(C)(C)O)c(O)cc1NC(=O)c1c[nH]c2ccccc2c1=O,0.8979591836734694
DB08820,Ivacaftor,DBMET02319,M6 (ivacaftor-carboxylate),"Cytochrome P450 3A4, Cytochrome P450 3A5",CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,CC(C)(C)c1cc(C(C)(C)C(=O)O)c(O)cc1NC(=O)c1c[nH]c2ccccc2c1=O,0.8627450980392157
DB08822,Azilsartan medoxomil,DBMET03335,Azilsartan,,CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(-c2ccccc2-c2noc(=O)[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,0.5662650602409639
DBMET03335,Azilsartan,DBMET03336,Azilsartan M-II metabolite,Cytochrome P450 2C9,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,O=C(O)c1cccc2[nH]c(=O)n(Cc3ccc(-c4ccccc4-c4nc(=O)o[nH]4)cc3)c12,0.6567164179104478
DBMET03335,Azilsartan,DBMET03337,Azilsartan M-I metabolite,"Cytochrome P450 2C8, Cytochrome P450 2B6",CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2C(=N)N)cc1,0.6923076923076923
DB08828,Vismodegib,DBMET03659,Vismodegib M1 metabolite,"Cytochrome P450 3A4, Cytochrome P450 3A5",CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2cc(O)c(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.7678571428571429
DB08828,Vismodegib,DBMET03660,Vismodegib M3 metabolite,Cytochrome P450 2C9,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccc(O)cn3)c2)c(Cl)c1,0.7321428571428571
DB08828,Vismodegib,DBMET03663,Vismodegib M14 metabolite,,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccccn3)c2O)c(Cl)c1,0.6724137931034483
DBMET03659,Vismodegib M1 metabolite,DBMET03661,Vismodegib M4 metabolite,,CS(=O)(=O)c1ccc(C(=O)Nc2cc(O)c(Cl)c(-c3ccccn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2cc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)c(Cl)c(-c3ccccn3)c2)c(Cl)c1,0.6571428571428571
DBMET03660,Vismodegib M3 metabolite,DBMET03662,Vismodegib M5 metabolite,,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccc(O)cn3)c2)c(Cl)c1,CS(=O)(=O)c1ccc(C(=O)Nc2ccc(Cl)c(-c3ccc(OC4C(O)C(O)C(O)C(O)C4C(=O)O)cn3)c2)c(Cl)c1,0.6470588235294118
DB08860,Pitavastatin,DBMET03739,Pitavastatin glucuronide,"UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A1",O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,O=C(CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1)OC1OC(C(=O)O)C(O)C(O)C1O,0.7027027027027027
DB08860,Pitavastatin,DBMET03742,M13 pitavastatin,"Cytochrome P450 2C9, Cytochrome P450 2C8",O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,O=C(O)CC(O)CC(O)C=Cc1c(C2CC2)nc2c(O)cccc2c1-c1ccc(F)cc1,0.8064516129032258
DBMET03739,Pitavastatin glucuronide,DBMET03740,Pitavastatin lactone,,O=C(CC(O)CC(O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1)OC1OC(C(=O)O)C(O)C(O)C1O,O=C1CC(O)CC(C=Cc2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,0.4880952380952381
DBMET03740,Pitavastatin lactone,DBMET03741,M3 pitavastatin,Cytochrome P450 3A4,O=C1CC(O)CC(C=Cc2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1,O=C(O)CC(O)CC(=O)C=Cc1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,0.5652173913043478
DB08864,Rilpivirine,DBMET01864,hydroxilated form of rilpivirine 1 (M1),"Cytochrome P450 3A4, Cytochrome P450 3A5",Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Cc1cc(C=CN)c(O)c(C)c1Nc1ccnc(Nc2ccc(N)cc2)n1,0.46153846153846156
DB08864,Rilpivirine,DBMET01865,hydroxilated form of rilpivirine 2 (M2),"Cytochrome P450 3A4, Cytochrome P450 3A5",Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Cc1cc(C=CN)cc(CO)c1Nc1ccnc(Nc2ccc(N)cc2)n1,0.515625
DB08864,Rilpivirine,DBMET01867,hydroxilated form of rilpivirine 3 (M3),"Cytochrome P450 3A4, Cytochrome P450 3A5",Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Cc1cc(C=CN)c(O)c(CO)c1Nc1ccnc(Nc2ccc(N)cc2)n1,0.43478260869565216
DB08864,Rilpivirine,DBMET01868,hydroxilated form of rilpivirine 4 (M4),"Cytochrome P450 3A4, Cytochrome P450 3A5",Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,NC=Cc1cc(CO)c(Nc2ccnc(Nc3ccc(N)cc3)n2)c(CO)c1,0.453125
DB08864,Rilpivirine,DBMET01870,glucurinated form of rilpivirine (M5),UDP-glucuronosyltransferase 1A4,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Cc1cc(C=CN)cc(C)c1N=c1ccn(C2OC(C(=O)O)C(O)C(O)C2O)c(Nc2ccc(N)cc2)n1,0.23595505617977527
DBMET01865,hydroxilated form of rilpivirine 2 (M2),DBMET01866,glucurinated form of rilpivirine (M6),UDP-glucuronosyltransferase 1A1,Cc1cc(C=CN)cc(CO)c1Nc1ccnc(Nc2ccc(N)cc2)n1,Cc1cc(C=CN)cc(COC2OC(C(=O)O)C(O)C(O)C2O)c1Nc1ccnc(Nc2ccc(N)cc2)n1,0.6438356164383562
DBMET01868,hydroxilated form of rilpivirine 4 (M4),DBMET01869,glucurinated form of rilpivirine (M7),,NC=Cc1cc(CO)c(Nc2ccnc(Nc3ccc(N)cc3)n2)c(CO)c1,NC=Cc1cc(CO)c(Nc2ccnc(Nc3ccc(N)cc3)n2)c(COC2OC(C(=O)O)C(O)C(O)C2O)c1,0.6666666666666666
DB08865,Crizotinib,DBMET03537,PF-06260182,,CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,CC(Oc1cc(-c2cnn(C3CCNC(=O)C3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,0.8
DB08868,Fingolimod,DBMET03096,Fingolimod phosphate,Sphingosine kinase 1,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,CCCCCCCCc1ccc(CCC(N)(CO)COP(=O)(O)O)cc1,0.6829268292682927
DB08877,Ruxolitinib,DBMET03261,Ruxolitinib M18 metabolite,"Cytochrome P450 3A4, Cytochrome P450 2C9",N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CCC(C1CCCC1O)n1cc(-c2nc[nH]c3nccc2-3)cn1,0.4507042253521127
DB08877,Ruxolitinib,DBMET03264,Ruxolitinib M49 metabolite,"Cytochrome P450 3A4, Cytochrome P450 2C9",N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CCC(C1CCCC1)n1cc(C2=C3C(=O)CNC3=NC(O)N2)cn1,0.4507042253521127
DB08877,Ruxolitinib,DBMET03262,Ruxolitinib M16 metabolite,"Cytochrome P450 3A4, Cytochrome P450 2C9",N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,N#CCC(C1CCC(O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,0.4647887323943662
DBMET03262,Ruxolitinib M16 metabolite,DBMET03263,Ruxolitinib M9 metabolite,"Cytochrome P450 3A4, Cytochrome P450 2C9",N#CCC(C1CCC(O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,N#CCC(C1CCC(=O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,0.71875
DB08881,Vemurafenib,DBMET01854,vemurafenib intermediary metabolite,,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F,0.5652173913043478
DBMET01854,vemurafenib intermediary metabolite,DBMET01855,secondary metabolite of vemurafenib,,Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F,O=Cc1c[nH]c2ncc(-c3ccc(Cl)cc3)cc12,0.3870967741935484
DBMET01854,vemurafenib intermediary metabolite,DBMET01856,secondary metabolite of vemurafenib alternative,,Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4cccc(Cl)c4)cc23)c1F,Nc1cccc(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F,0.6779661016949152
DB08882,Linagliptin,DBMET02383,Linagliptin M515(1),,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,CC#CCn1c(N2CCCC(NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,0.7692307692307693
DB08882,Linagliptin,DBMET02386,Linagliptin M489(1),,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Cc1nc(Cn2c(=O)c3c(nc(N4CCCC(N)C4)n3CC#CCO)n(C)c2=O)nc2ccccc12,0.8611111111111112
